Mach, Rate of Climb
   0.209396,  842.545193
   0.213341,  870.997468
   0.217287,  887.312111
   0.221232,  898.216851
   0.225178,  906.941910
   0.229123,  912.509437
   0.233069,  916.281780
   0.237014,  917.827953
   0.240960,  917.944140
   0.244905,  916.252553
   0.248851,  916.859981
   0.252796,  914.722369
   0.256742,  912.131321
   0.260687,  907.887778
   0.264633,  901.799211
   0.268578,  895.150740
   0.272524,  886.612392
   0.276469,  876.351338
   0.280415,  866.799044
   0.284360,  857.415236
   0.288306,  844.661746
   0.292251,  831.184196
   0.296197,  816.981259
   0.300142,  800.923964
   0.304088,  781.043641
   0.308033,  760.266432
   0.311979,  738.588804
   0.315924,  717.889200
   0.319870,  694.453906
   0.323815,  668.709788
   0.327761,  641.970525
   0.331706,  614.230869
   0.335652,  585.485571
   0.339597,  555.724727
   0.343543,  520.528217
   0.347488,  484.649376
   0.351434,  450.334407
   0.355379,  414.902117
   0.359325,  378.345447
   0.363270,  340.657340
   0.367216,  301.830735
   0.371161,  257.790556
   0.375107,  212.375145
   0.379052,  165.663580
   0.382998,  118.252126
   0.386943,   70.188934
   0.390889,   20.830066
   0.394834,  -29.832992
   0.398780,  -81.808752
   0.402725, -135.105727
   0.406671, -193.445900
   0.410616, -253.786154
   0.414562, -315.600339
   0.418507, -378.758508
   0.422453, -443.375534
   0.426398, -509.492473
   0.430344, -577.119075
   0.434289, -646.265089
   0.438235, -716.940265
   0.442180, -789.154352
   0.446126, -862.917101
   0.450071, -938.232094
   0.454017, -1016.805883
   0.457962, -1099.666644
   0.461908, -1184.230323
   0.465853, -1270.507680
   0.469799, -1358.509474
   0.473744, -1448.246466
   0.477690, -1539.729414
   0.481635, -1632.969079
   0.485581, -1727.954732
   0.489526, -1824.694458
   0.493472, -1923.222440
   0.497417, -2023.549437
   0.501363, -2125.686208
   0.505308, -2229.643515
   0.509254, -2335.432116
   0.513199, -2443.062772
   0.517145, -2552.546241
   0.521090, -2663.658579
   0.525036, -2776.585062
   0.528981, -2894.183421
   0.532927, -3014.601604
   0.536872, -3137.005163
   0.540818, -3261.405479
   0.544763, -3387.813933
   0.548709, -3516.241907
   0.552654, -3646.543475
   0.556600, -3777.889942
   0.560545, -3911.273575
   0.564491, -4046.705757
   0.568436, -4184.197869
   0.572382, -4323.761292
   0.576327, -4465.407407
   0.580273, -4609.147596
   0.584218, -4754.993240
   0.588164, -4902.450678
   0.592109, -5051.451068
   0.596055, -5202.576453
   0.600000, -5355.838215
