Mach, Rate of Climb
   0.343514, -242.506081
   0.346104, -229.052294
   0.348695, -215.190514
   0.351286, -208.165080
   0.353877, -201.898972
   0.356468, -195.413244
   0.359058, -191.578698
   0.361649, -188.767813
   0.364240, -185.821941
   0.366831, -182.739491
   0.369421, -181.791963
   0.372012, -181.136834
   0.374603, -180.398594
   0.377194, -179.576071
   0.379784, -179.354651
   0.382375, -180.549577
   0.384966, -181.307567
   0.387557, -181.608075
   0.390148, -181.853939
   0.392738, -182.320471
   0.395329, -184.314462
   0.397920, -186.289048
   0.400511, -188.243634
   0.403101, -190.177623
   0.405692, -192.090421
   0.408283, -194.661187
   0.410874, -198.057202
   0.413464, -201.460002
   0.416055, -204.869186
   0.418646, -208.063946
   0.421237, -210.987209
   0.423828, -214.042871
   0.426418, -218.485341
   0.429009, -222.954510
   0.431600, -227.450156
   0.434191, -231.972053
   0.436781, -236.519979
   0.439372, -241.093710
   0.441963, -245.693022
   0.444554, -251.574154
   0.447145, -257.703197
   0.449735, -263.883508
   0.452326, -270.232050
   0.454917, -276.808676
   0.457508, -283.439801
   0.460098, -290.125359
   0.462689, -296.865283
   0.465280, -304.804995
   0.467871, -313.702224
   0.470461, -322.688530
   0.473052, -331.764044
   0.475643, -340.928897
   0.478234, -350.183221
   0.480825, -359.527147
   0.483415, -368.960808
   0.486006, -378.268673
   0.488597, -387.271239
   0.491188, -398.598672
   0.493778, -410.301405
   0.496369, -422.128672
   0.498960, -434.080825
   0.501551, -446.158213
   0.504141, -458.361187
   0.506732, -470.690100
   0.509323, -483.145300
   0.511914, -495.727139
   0.514505, -508.435968
   0.517095, -521.272137
   0.519686, -534.922976
   0.522277, -549.385039
   0.524868, -564.000591
   0.527458, -578.770153
   0.530049, -593.694248
   0.532640, -608.773394
   0.535231, -624.008114
   0.537821, -639.398928
   0.540412, -654.946356
   0.543003, -670.650920
   0.545594, -686.513140
   0.548185, -702.533538
   0.550775, -718.712633
   0.553366, -734.851042
   0.555957, -752.010257
   0.558548, -770.568034
   0.561138, -789.317280
   0.563729, -808.258695
   0.566320, -827.392981
   0.568911, -846.720838
   0.571502, -866.242966
   0.574092, -885.960065
   0.576683, -905.872838
   0.579274, -925.981983
   0.581865, -946.288203
   0.584455, -966.792196
   0.587046, -987.314183
   0.589637, -1007.384531
   0.592228, -1027.647306
   0.594818, -1048.103209
   0.597409, -1068.752942
   0.600000, -1090.101254
