Speed (TAS), Rate of Climb
  81.730963,    3.333635
  82.197540,    3.347801
  82.664117,    3.364729
  83.130694,    3.379884
  83.597271,    3.394935
  84.063849,    3.408468
  84.530426,    3.421586
  84.997003,    3.433606
  85.463580,    3.444737
  85.930157,    3.455366
  86.396734,    3.464459
  86.863312,    3.473551
  87.329889,    3.480836
  87.796466,    3.487812
  88.263043,    3.493967
  88.729620,    3.498784
  89.196197,    3.503540
  89.662775,    3.506583
  90.129352,    3.509109
  90.595929,    3.511344
  91.062506,    3.511603
  91.529083,    3.511741
  91.995660,    3.511173
  92.462238,    3.508981
  92.928815,    3.506639
  93.395392,    3.503437
  93.861969,    3.498705
  94.328546,    3.493795
  94.795123,    3.488153
  95.261701,    3.480796
  95.728278,    3.473233
  96.194855,    3.468822
  96.661432,    3.465167
  97.128009,    3.461337
  97.594586,    3.457335
  98.061164,    3.451779
  98.527741,    3.445327
  98.994318,    3.438673
  99.460895,    3.431587
  99.927472,    3.422442
 100.394049,    3.413066
 100.860627,    3.403459
 101.327204,    3.392853
 101.793781,    3.380690
 102.260358,    3.368268
 102.726935,    3.355587
 103.193512,    3.341761
 103.660090,    3.326465
 104.126667,    3.310882
 104.593244,    3.295010
 105.059821,    3.278314
 105.526398,    3.259774
 105.992975,    3.240919
 106.459553,    3.221747
 106.926130,    3.202258
 107.392707,    3.180692
 107.859284,    3.158461
 108.325861,    3.135886
 108.792438,    3.112965
 109.259016,    3.089362
 109.725593,    3.063661
 110.192170,    3.037586
 110.658747,    3.011138
 111.125324,    2.984315
 111.591901,    2.956744
 112.058478,    2.928370
 112.525056,    2.903077
 112.991633,    2.877421
 113.458210,    2.851400
 113.924787,    2.825015
 114.391364,    2.796464
 114.857941,    2.767242
 115.324519,    2.737628
 115.791096,    2.707621
 116.257673,    2.677220
 116.724250,    2.646054
 117.190827,    2.612776
 117.657404,    2.579077
 118.123982,    2.544956
 118.590559,    2.510412
 119.057136,    2.475445
 119.523713,    2.439896
 119.990290,    2.401994
 120.456867,    2.363642
 120.923445,    2.324839
 121.390022,    2.285583
 121.856599,    2.245874
 122.323176,    2.205710
 122.789753,    2.164046
 123.256330,    2.120877
 123.722908,    2.077227
 124.189485,    2.033094
 124.656062,    1.988479
 125.122639,    1.943380
 125.589216,    1.897796
 126.055793,    1.850901
 126.522371,    1.802252
 126.988948,    1.753092
 127.455525,    1.703419
 127.922102,    1.653233
