Speed (TAS), Rate of Climb
  72.162904,    5.505312
  72.764488,    5.534273
  73.366073,    5.564074
  73.967657,    5.592417
  74.569242,    5.618304
  75.170826,    5.642529
  75.772411,    5.665482
  76.373995,    5.685626
  76.975580,    5.704565
  77.577164,    5.721594
  78.178749,    5.736557
  78.780333,    5.750343
  79.381918,    5.761390
  79.983503,    5.771662
  80.585087,    5.779019
  81.186672,    5.785612
  81.788256,    5.789427
  82.389841,    5.793413
  82.991425,    5.802479
  83.593010,    5.811122
  84.194594,    5.816693
  84.796179,    5.821809
  85.397763,    5.824314
  85.999348,    5.825783
  86.600932,    5.825438
  87.202517,    5.823169
  87.804102,    5.820194
  88.405686,    5.814103
  89.007271,    5.807395
  89.608855,    5.798750
  90.210440,    5.788088
  90.812024,    5.776757
  91.413609,    5.762624
  92.015193,    5.747215
  92.616778,    5.731081
  93.218362,    5.711696
  93.819947,    5.691369
  94.421531,    5.670263
  95.023116,    5.645912
  95.624701,    5.620506
  96.226285,    5.594268
  96.827870,    5.565291
  97.429454,    5.534654
  98.031039,    5.503131
  98.632623,    5.469926
  99.234208,    5.439880
  99.835792,    5.411088
 100.437377,    5.381451
 101.038961,    5.349205
 101.640546,    5.315150
 102.242130,    5.280198
 102.843715,    5.244346
 103.445299,    5.205540
 104.046884,    5.165154
 104.648469,    5.123814
 105.250053,    5.081518
 105.851638,    5.036696
 106.453222,    4.989763
 107.054807,    4.941821
 107.656391,    4.892867
 108.257976,    4.842676
 108.859560,    4.788996
 109.461145,    4.734253
 110.062729,    4.678442
 110.664314,    4.621561
 111.265898,    4.563027
 111.867483,    4.501298
 112.469068,    4.438446
 113.070652,    4.374470
 113.672237,    4.309366
 114.273821,    4.243130
 114.875406,    4.173249
 115.476990,    4.105511
 116.078575,    4.042632
 116.680159,    3.978666
 117.281744,    3.913608
 117.883328,    3.847004
 118.484913,    3.777058
 119.086497,    3.705970
 119.688082,    3.633736
 120.289667,    3.560353
 120.891251,    3.485817
 121.492836,    3.410124
 122.094420,    3.331000
 122.696005,    3.250262
 123.297589,    3.168318
 123.899174,    3.085162
 124.500758,    3.000793
 125.102343,    2.915205
 125.703927,    2.828396
 126.305512,    2.738031
 126.907096,    2.646045
 127.508681,    2.552788
 128.110265,    2.458256
 128.711850,    2.362444
 129.313435,    2.265349
 129.915019,    2.166967
 130.516604,    2.066993
 131.118188,    1.963333
 131.719773,    1.858338
