Time, Fuel Used
   0.000000,    0.000000
   0.100000,    0.016297
   0.200000,    0.032595
   0.300000,    0.048894
   0.400000,    0.065192
   0.500000,    0.081491
   0.600000,    0.097790
   0.700000,    0.114088
   0.800000,    0.130387
   0.900000,    0.146685
   1.000000,    0.162984
   1.100000,    0.179283
   1.200000,    0.195583
   1.300000,    0.211885
   1.400000,    0.228187
   1.500000,    0.244488
   1.600000,    0.260790
   1.700000,    0.277092
   1.800000,    0.293394
   1.900000,    0.309695
   2.000000,    0.325997
   2.100000,    0.342299
   2.200000,    0.358603
   2.300000,    0.374908
   2.400000,    0.391214
   2.500000,    0.407519
   2.600000,    0.423825
   2.700000,    0.440130
   2.800000,    0.456436
   2.900000,    0.472742
   3.000000,    0.489047
   3.100000,    0.505353
   3.200000,    0.521661
   3.300000,    0.537971
   3.400000,    0.554281
   3.500000,    0.570591
   3.600000,    0.586901
   3.700000,    0.603211
   3.800000,    0.619521
   3.900000,    0.635830
   4.000000,    0.652140
   4.100000,    0.668450
   4.200000,    0.684764
   4.300000,    0.701079
   4.400000,    0.717393
   4.500000,    0.733708
   4.600000,    0.750023
   4.700000,    0.766338
   4.800000,    0.782653
   4.900000,    0.798968
   5.000000,    0.815283
   5.100000,    0.831598
   5.200000,    0.847917
   5.300000,    0.864238
   5.400000,    0.880558
   5.500000,    0.896879
   5.600000,    0.913200
   5.700000,    0.929520
   5.800000,    0.945841
   5.900000,    0.962162
   6.000000,    0.978483
   6.100000,    0.994803
   6.200000,    1.011128
   6.300000,    1.027455
   6.400000,    1.043782
   6.500000,    1.060109
   6.600000,    1.076436
   6.700000,    1.092763
   6.800000,    1.109090
   6.900000,    1.125417
   7.000000,    1.141744
   7.100000,    1.158071
   7.200000,    1.174402
   7.300000,    1.190736
   7.400000,    1.207070
   7.500000,    1.223404
   7.600000,    1.239737
   7.700000,    1.256071
   7.800000,    1.272405
   7.900000,    1.288739
   8.000000,    1.305072
   8.100000,    1.321406
   8.200000,    1.337745
   8.300000,    1.354086
   8.400000,    1.370427
   8.500000,    1.386769
   8.600000,    1.403110
   8.700000,    1.419451
   8.800000,    1.435792
   8.900000,    1.452134
   9.000000,    1.468475
   9.100000,    1.484816
   9.200000,    1.501163
   9.300000,    1.517512
   9.400000,    1.533861
   9.500000,    1.550211
   9.600000,    1.566560
   9.700000,    1.582909
   9.800000,    1.599258
   9.900000,    1.615608
  10.000000,    1.631957
  10.100000,    1.648306
  10.200000,    1.664661
  10.300000,    1.681019
  10.400000,    1.697377
  10.500000,    1.713735
  10.600000,    1.730093
  10.700000,    1.746451
  10.800000,    1.762809
  10.900000,    1.779167
  11.000000,    1.795524
  11.100000,    1.811882
  11.200000,    1.828246
  11.300000,    1.844613
  11.400000,    1.860980
  11.500000,    1.877347
  11.600000,    1.893714
  11.700000,    1.910081
  11.800000,    1.926448
  11.900000,    1.942815
  12.000000,    1.959182
  12.100000,    1.975549
  12.200000,    1.991922
  12.300000,    2.008299
  12.400000,    2.024676
  12.500000,    2.041052
  12.600000,    2.057429
  12.700000,    2.073805
  12.800000,    2.090182
  12.900000,    2.106558
  13.000000,    2.122935
  13.100000,    2.139311
  13.200000,    2.155695
  13.300000,    2.172081
  13.400000,    2.188468
  13.500000,    2.204854
  13.600000,    2.221241
  13.700000,    2.237627
  13.800000,    2.254014
  13.900000,    2.270401
  14.000000,    2.286787
  14.100000,    2.303174
  14.200000,    2.319567
  14.300000,    2.335964
  14.400000,    2.352362
  14.500000,    2.368759
  14.600000,    2.385156
  14.700000,    2.401553
  14.800000,    2.417950
  14.900000,    2.434347
  15.000000,    2.450744
  15.100000,    2.467141
  15.200000,    2.483545
  15.300000,    2.499953
  15.400000,    2.516361
  15.500000,    2.532769
  15.600000,    2.549178
  15.700000,    2.565586
  15.800000,    2.581994
  15.900000,    2.598402
  16.000000,    2.614810
  16.100000,    2.631218
  16.200000,    2.647633
  16.300000,    2.664053
  16.400000,    2.680472
  16.500000,    2.696891
  16.600000,    2.713311
  16.700000,    2.729730
  16.800000,    2.746150
  16.900000,    2.762569
  17.000000,    2.778988
  17.100000,    2.795408
  17.200000,    2.811835
  17.300000,    2.828266
  17.400000,    2.844697
  17.500000,    2.861129
  17.600000,    2.877560
  17.700000,    2.893991
  17.800000,    2.910422
  17.900000,    2.926853
  18.000000,    2.943284
  18.100000,    2.959715
  18.200000,    2.976155
  18.300000,    2.992598
  18.400000,    3.009041
  18.500000,    3.025484
  18.600000,    3.041928
  18.700000,    3.058371
  18.800000,    3.074814
  18.900000,    3.091257
  19.000000,    3.107701
  19.100000,    3.124144
  19.200000,    3.140595
  19.300000,    3.157051
  19.400000,    3.173507
  19.500000,    3.189963
  19.600000,    3.206418
  19.700000,    3.222874
  19.800000,    3.239330
  19.900000,    3.255786
  20.000000,    3.272241
  20.100000,    3.288697
  20.200000,    3.305161
  20.300000,    3.321630
  20.400000,    3.338098
  20.500000,    3.354567
  20.600000,    3.371035
  20.700000,    3.387504
  20.800000,    3.403972
  20.900000,    3.420441
  21.000000,    3.436909
  21.100000,    3.453378
  21.200000,    3.469855
  21.300000,    3.486336
  21.400000,    3.502818
  21.500000,    3.519299
  21.600000,    3.535781
  21.700000,    3.552262
  21.800000,    3.568744
  21.900000,    3.585225
  22.000000,    3.601707
  22.100000,    3.618188
  22.200000,    3.634678
  22.300000,    3.651173
  22.400000,    3.667668
  22.500000,    3.684162
  22.600000,    3.700657
  22.700000,    3.717152
  22.800000,    3.733646
  22.900000,    3.750141
  23.000000,    3.766636
  23.100000,    3.783130
  23.200000,    3.799634
  23.300000,    3.816142
  23.400000,    3.832650
  23.500000,    3.849158
  23.600000,    3.865666
  23.700000,    3.882174
  23.800000,    3.898682
  23.900000,    3.915190
  24.000000,    3.931698
  24.100000,    3.948206
  24.200000,    3.964723
  24.300000,    3.981245
  24.400000,    3.997766
  24.500000,    4.014288
  24.600000,    4.030810
  24.700000,    4.047331
  24.800000,    4.063853
  24.900000,    4.080374
  25.000000,    4.096896
  25.100000,    4.113418
  25.200000,    4.129948
  25.300000,    4.146483
  25.400000,    4.163019
  25.500000,    4.179554
  25.600000,    4.196089
  25.700000,    4.212625
  25.800000,    4.229160
  25.900000,    4.245695
  26.000000,    4.262230
  26.100000,    4.278766
  26.200000,    4.295310
  26.300000,    4.311859
  26.400000,    4.328408
  26.500000,    4.344957
  26.600000,    4.361506
  26.700000,    4.378055
  26.800000,    4.394604
  26.900000,    4.411153
  27.000000,    4.427702
  27.100000,    4.444251
  27.200000,    4.460809
  27.300000,    4.477372
  27.400000,    4.493935
  27.500000,    4.510498
  27.600000,    4.527060
  27.700000,    4.543623
  27.800000,    4.560186
  27.900000,    4.576749
  28.000000,    4.593311
  28.100000,    4.609874
  28.200000,    4.626446
  28.300000,    4.643023
  28.400000,    4.659600
  28.500000,    4.676176
  28.600000,    4.692753
  28.700000,    4.709329
  28.800000,    4.725906
  28.900000,    4.742483
  29.000000,    4.759059
  29.100000,    4.775636
  29.200000,    4.792222
  29.300000,    4.808813
  29.400000,    4.825403
  29.500000,    4.841994
  29.600000,    4.858584
  29.700000,    4.875175
  29.800000,    4.891765
  29.900000,    4.908356
  30.000000,    4.924946
  30.100000,    4.941537
  30.200000,    4.958137
  30.300000,    4.974741
  30.400000,    4.991345
  30.500000,    5.007950
  30.600000,    5.024554
  30.700000,    5.041159
  30.800000,    5.057763
  30.900000,    5.074368
  31.000000,    5.090972
  31.100000,    5.107576
  31.200000,    5.124190
  31.300000,    5.140808
  31.400000,    5.157427
  31.500000,    5.174045
  31.600000,    5.190663
  31.700000,    5.207281
  31.800000,    5.223899
  31.900000,    5.240518
  32.000000,    5.257136
  32.100000,    5.273754
  32.200000,    5.290382
  32.300000,    5.307013
  32.400000,    5.323645
  32.500000,    5.340277
  32.600000,    5.356909
  32.700000,    5.373541
  32.800000,    5.390173
  32.900000,    5.406805
  33.000000,    5.423437
  33.100000,    5.440069
  33.200000,    5.456710
  33.300000,    5.473356
  33.400000,    5.490001
  33.500000,    5.506647
  33.600000,    5.523293
  33.700000,    5.539938
  33.800000,    5.556584
  33.900000,    5.573230
  34.000000,    5.589875
  34.100000,    5.606521
  34.200000,    5.623176
  34.300000,    5.639835
  34.400000,    5.656494
  34.500000,    5.673153
  34.600000,    5.689812
  34.700000,    5.706471
  34.800000,    5.723131
  34.900000,    5.739790
  35.000000,    5.756449
  35.100000,    5.773108
  35.200000,    5.789776
  35.300000,    5.806449
  35.400000,    5.823121
  35.500000,    5.839794
  35.600000,    5.856466
  35.700000,    5.873139
  35.800000,    5.889812
  35.900000,    5.906484
  36.000000,    5.923157
  36.100000,    5.939829
  36.200000,    5.956511
  36.300000,    5.973196
  36.400000,    5.989882
  36.500000,    6.006568
  36.600000,    6.023254
  36.700000,    6.039940
  36.800000,    6.056626
  36.900000,    6.073311
  37.000000,    6.089997
  37.100000,    6.106683
  37.200000,    6.123377
  37.300000,    6.140076
  37.400000,    6.156774
  37.500000,    6.173473
  37.600000,    6.190171
  37.700000,    6.206870
  37.800000,    6.223568
  37.900000,    6.240267
  38.000000,    6.256965
  38.100000,    6.273667
  38.200000,    6.290378
  38.300000,    6.307089
  38.400000,    6.323800
  38.500000,    6.340511
  38.600000,    6.357222
  38.700000,    6.373933
  38.800000,    6.390644
  38.900000,    6.407355
  39.000000,    6.424066
  39.100000,    6.440780
  39.200000,    6.457503
  39.300000,    6.474227
  39.400000,    6.490951
  39.500000,    6.507675
  39.600000,    6.524399
  39.700000,    6.541122
  39.800000,    6.557846
  39.900000,    6.574570
  40.000000,    6.591294
  40.100000,    6.608020
  40.200000,    6.624756
  40.300000,    6.641493
  40.400000,    6.658229
  40.500000,    6.674965
  40.600000,    6.691701
  40.700000,    6.708438
  40.800000,    6.725174
  40.900000,    6.741910
  41.000000,    6.758646
  41.100000,    6.775385
  41.200000,    6.792134
  41.300000,    6.808882
  41.400000,    6.825631
  41.500000,    6.842379
  41.600000,    6.859128
  41.700000,    6.875876
  41.800000,    6.892625
  41.900000,    6.909373
  42.000000,    6.926122
  42.100000,    6.942873
  42.200000,    6.959633
  42.300000,    6.976394
  42.400000,    6.993154
  42.500000,    7.009915
  42.600000,    7.026675
  42.700000,    7.043436
  42.800000,    7.060196
  42.900000,    7.076957
  43.000000,    7.093717
  43.100000,    7.110480
  43.200000,    7.127252
  43.300000,    7.144025
  43.400000,    7.160797
  43.500000,    7.177569
  43.600000,    7.194341
  43.700000,    7.211114
  43.800000,    7.227886
