Speed(CAS), Altitude
 113.078430,    0.000000
 113.078432,  328.083990
 113.078432,  656.167979
 113.078432,  984.251969
 113.078432, 1312.335958
 113.078432, 1640.419948
 113.078432, 1968.503937
 113.078432, 2296.587927
 113.078432, 2624.671916
 113.078432, 2952.755906
 113.078432, 3280.839895
 113.078432, 3608.923885
 113.078432, 3937.007874
 113.078432, 4265.091864
 113.078432, 4593.175853
 113.078432, 4921.259843
 113.078432, 5249.343832
 113.078432, 5577.427822
 113.078432, 5905.511811
 113.078432, 6233.595801
 113.078432, 6561.679790
 113.078432, 6889.763780
 113.078432, 7217.847769
 113.078432, 7545.931759
 113.078432, 7874.015748
 113.078432, 8202.099738
 113.078432, 8530.183727
 113.078432, 8858.267717
 113.078432, 9186.351706
 113.078432, 9514.435696
 113.078432, 9842.519685
 113.078432, 10170.603675
 113.078432, 10498.687664
 113.078432, 10826.771654
 113.078432, 11154.855643
 113.078432, 11482.939633
 113.078432, 11811.023622
 113.078432, 12139.107612
 113.078432, 12467.191601
 113.078432, 12795.275591
 113.078432, 13123.359580
 113.078432, 13451.443570
 113.078432, 13779.527559
 113.078432, 14107.611549
 113.078432, 14435.695538
 113.078432, 14763.779528
 113.078432, 15091.863517
 113.078432, 15419.947507
 113.078432, 15748.031496
 113.078432, 16076.115486
 113.078432, 16404.199475
 113.078432, 16732.283465
 113.078432, 17060.367454
 113.078432, 17388.451444
 113.078432, 17716.535433
 113.078432, 18044.619423
 113.078432, 18372.703412
 113.078432, 18700.787402
 113.078432, 19028.871391
 113.762258, 19356.955381
 114.094874, 19685.039370
 114.421344, 20013.123360
 114.741708, 20341.207349
 115.385601, 20669.291339
 115.690824, 20997.375328
 116.960618, 21325.459318
 117.885860, 21653.543307
 118.793215, 21981.627297
 119.997293, 22309.711286
 121.800782, 22637.795276
 123.260393, 22965.879265
 124.996405, 23293.963255
 127.302830, 23622.047244
 128.963455, 23950.131234
 131.480093, 24278.215223
 133.651252, 24606.299213
 136.067965, 24934.383202
 139.298162, 25262.467192
 141.604819, 25590.551181
 146.120593, 25918.635171
 168.992867, 26246.719160
 174.644169, 25918.635171
 178.403859, 25590.551181
 182.229369, 25262.467192
 185.830120, 24934.383202
 188.903971, 24606.299213
 191.433894, 24278.215223
 194.002137, 23950.131234
 196.306295, 23622.047244
 198.643367, 23293.963255
 201.013553, 22965.879265
 203.417056, 22637.795276
 205.539582, 22309.711286
 208.007326, 21981.627297
 209.547494, 21653.543307
 211.427166, 21325.459318
 213.002430, 20997.375328
 214.593867, 20669.291339
 216.534218, 20341.207349
 218.161331, 20013.123360
 219.804888, 19685.039370
 221.123062, 19356.955381
 222.796654, 19028.871391
 224.138784, 18700.787402
 225.842703, 18372.703412
 227.209030, 18044.619423
 228.585964, 17716.535433
 230.334338, 17388.451444
 231.735819, 17060.367454
 233.148061, 16732.283465
 234.941517, 16404.199475
 236.378658, 16076.115486
 237.449835, 15748.031496
 238.905601, 15419.947507
 239.988952, 15091.863517
 241.076778, 14763.779528
 242.169088, 14435.695538
 243.265887, 14107.611549
 244.367185, 13779.527559
 245.472987, 13451.443570
 246.583302, 13123.359580
 247.698137, 12795.275591
 248.817500, 12467.191601
 249.941397, 12139.107612
 251.069836, 11811.023622
 252.202824, 11482.939633
 253.340370, 11154.855643
 254.482479, 10826.771654
 255.629161, 10498.687664
 256.346276, 10170.603675
 257.060993, 9842.519685
 257.773279, 9514.435696
 258.038436, 9186.351706
 258.742221, 8858.267717
 258.991712, 8530.183727
 259.686802, 8202.099738
 260.379260, 7874.015748
 260.606579, 7545.931759
 261.290062, 7217.847769
 261.970794, 6889.763780
 262.648738, 6561.679790
 263.323861, 6233.595801
 263.996126, 5905.511811
 264.665498, 5577.427822
 265.331941, 5249.343832
 265.995420, 4921.259843
 266.160488, 4593.175853
 266.814200, 4265.091864
 267.464827, 3937.007874
 267.605684, 3608.923885
 268.246257, 3280.839895
 268.369412, 2952.755906
 268.999728, 2624.671916
 269.626748, 2296.587927
 269.724777, 1968.503937
 270.341250, 1640.419948
 270.954303, 1312.335958
 271.026660,  984.251969
 271.628872,  656.167979
 272.227540,  328.083990
 272.822620,    0.000000
