alpha body, Neutral Point
 -10.000000,    0.236685
  -9.000000,    0.248937
  -8.000000,    0.272882
  -7.000000,    0.296548
  -6.000000,    0.320140
  -5.000000,    0.343055
  -4.000000,    0.361574
  -3.000000,    0.375430
  -2.000000,    0.398223
  -1.000000,    0.421288
   0.000000,    0.434631
   1.000000,    0.447678
   2.000000,    0.460354
   3.000000,    0.471950
   4.000000,    0.482828
   5.000000,    0.493418
