alpha body, Neutral Point
 -10.000000,    0.243734
  -9.000000,    0.255001
  -8.000000,    0.277014
  -7.000000,    0.298715
  -6.000000,    0.320273
  -5.000000,    0.341172
  -4.000000,    0.357685
  -3.000000,    0.369482
  -2.000000,    0.390225
  -1.000000,    0.411217
   0.000000,    0.422408
   1.000000,    0.433267
   2.000000,    0.443749
   3.000000,    0.453222
   4.000000,    0.462004
