alpha body, Neutral Point
 -10.000000,    0.236627
  -9.000000,    0.248876
  -8.000000,    0.272816
  -7.000000,    0.296476
  -6.000000,    0.320063
  -5.000000,    0.342974
  -4.000000,    0.361490
  -3.000000,    0.375346
  -2.000000,    0.398136
  -1.000000,    0.421197
   0.000000,    0.434541
   1.000000,    0.447588
   2.000000,    0.460265
   3.000000,    0.471862
   4.000000,    0.482742
   5.000000,    0.493335
