Time, Angles
   0.000000,    0.000000
   1.000000,    0.000000
   2.000000,    0.000000
   3.000000,    0.000000
   4.000000,    0.000000
   5.000000,    0.000000
   6.000000,    0.000000
   7.000000,    0.000000
   8.000000,    0.000000
   9.000000,    0.000000
  10.000000,    0.000000
  11.000000,    0.000000
  12.000000,    0.000000
  13.000000,    0.000000
  14.000000,    0.000000
  15.000000,    0.000000
  16.000000,    0.000000
  17.000000,    0.000000
  18.000000,    0.000000
  18.461566,    0.000000
  19.461566,    3.530814
  20.089012,    5.582539
  20.688845,    8.011324
  21.188845,    8.846689
  22.188845,   10.935731
  23.188845,   13.371970
  23.421772,   13.970497
  24.406463,   16.576986
  25.406463,   15.108304
  26.406463,   14.513816
  27.406463,   14.335213
  28.406463,   14.314039
  29.406463,   14.334519
  30.406463,   14.383232
  31.406463,   14.412329
  32.406463,   14.458340
  33.406463,   14.503778
  34.406463,   14.548900
  35.406463,   14.593845
  35.421772,   14.594272
  36.022823,   14.563500
  37.022823,   14.558079
  38.022823,   14.562830
  39.022823,   14.546129
  40.022823,   14.548992
  41.022823,   14.559601
  42.022823,   14.574131
  43.022823,   14.576889
  44.022823,   14.579772
  44.423899,   14.573547
  45.423899,   13.824048
  46.423899,   13.319075
  47.423899,   12.859834
  48.423899,   12.451016
  49.423899,   12.797590
  50.423899,   12.908743
  51.423899,   12.932496
  52.423899,   12.953165
  53.423899,   12.958072
  54.423899,   12.964806
  55.423899,   12.971996
  56.423899,   12.979138
  57.423899,   12.986199
  58.423899,   12.993320
  59.423899,   13.000002
  60.423899,   13.006792
  61.423899,   12.993745
  62.423899,   13.001404
  63.423899,   13.009055
  64.423899,   13.016681
  65.423899,   13.023892
  66.423899,   13.031269
  67.423899,   13.038375
  68.423899,   13.045359
  69.423899,   13.042580
  70.423899,   13.039553
  71.423899,   13.047501
  72.423899,   13.054936
  73.423899,   13.062316
  74.423899,   13.069525
  75.423899,   13.076738
  76.423899,   13.083681
  77.423899,   13.090357
  78.423899,   13.077450
  79.423899,   13.085333
  80.423899,   13.093163
  81.423899,   13.100635
  82.423899,   13.108194
  83.423899,   13.115565
  84.423899,   13.122570
  85.423899,   13.129723
  86.423899,   13.133574
  87.423899,   13.124287
  88.423899,   13.132172
  89.423899,   13.140188
  90.423899,   13.147850
  91.423899,   13.155284
  92.423899,   13.162696
  93.423899,   13.169688
  94.423899,   13.176376
  95.423899,   13.163625
  96.423899,   13.171256
  97.423899,   13.178712
  98.423899,   13.153940
  99.423899,   13.125040
 100.423899,   13.115400
 101.423899,   13.105356
 102.423899,   13.095367
 103.423899,   13.085413
 104.423899,   13.075674
 105.423899,   13.065876
 106.423899,   13.055998
 107.423899,   13.046270
 108.423899,   13.036648
 109.423899,   13.026935
 110.423899,   13.017371
 111.423899,   13.005213
 112.423899,   12.978906
 113.423899,   12.970109
 114.423899,   12.961586
 115.423899,   12.953033
 116.423899,   12.944536
 117.423899,   12.935986
 118.423899,   12.927361
 119.423899,   12.918748
 120.423899,   12.910217
 121.423899,   12.901680
 122.423899,   12.893154
 123.423899,   12.865184
 124.423899,   12.857752
 125.423899,   12.850192
 125.890512,   12.856681
