Speed (CAS), Efficiency
  63.830699,   13.510019
  65.059110,   13.816105
  66.287521,   14.111757
  67.515932,   14.393515
  68.744344,   14.663655
  69.972755,   14.916871
  71.201166,   15.156948
  72.429577,   15.382881
  73.657988,   15.593837
  74.886399,   15.789171
  76.114810,   15.968242
  77.343221,   16.131468
  78.571633,   16.278244
  79.800044,   16.409042
  81.028455,   16.524358
  82.256866,   16.624918
  83.485277,   16.711671
  84.713688,   16.784274
  85.942099,   16.837704
  87.170511,   16.879739
  88.398922,   16.911464
  89.627333,   16.922632
  90.855744,   16.926125
  92.084155,   16.915731
  93.312566,   16.892887
  94.540977,   16.861518
  95.769388,   16.815458
  96.997800,   16.763539
  98.226211,   16.697896
  99.454622,   16.626218
 100.683033,   16.544988
 101.911444,   16.454641
 103.139855,   16.362028
 104.368266,   16.254332
 105.596677,   16.146795
 106.825089,   16.031043
 108.053500,   15.907953
 109.281911,   15.785364
 110.510322,   15.653523
 111.738733,   15.517353
 112.967144,   15.382064
 114.195555,   15.241052
 115.423966,   15.094202
 116.652378,   14.948629
 117.880789,   14.804340
 119.109200,   14.649751
 120.337611,   14.496238
 121.566022,   14.344382
 122.794433,   14.194180
 124.022844,   14.035109
 125.251255,   13.877833
 126.479667,   13.722545
 127.708078,   13.569227
 128.936489,   13.413456
 130.164900,   13.254939
 131.393311,   13.098675
 132.621722,   12.944636
 133.850133,   12.792793
 135.078545,   12.640814
 136.306956,   12.485584
 137.535367,   12.332766
 138.763778,   12.182321
 139.992189,   12.034214
 141.220600,   11.888406
 142.449011,   11.743203
 143.677422,   11.595590
 144.905834,   11.450422
 146.134245,   11.307653
 147.362656,   11.167239
 148.591067,   11.029138
 149.819478,   10.893305
 151.047889,   10.759187
 152.276300,   10.622784
 153.504711,   10.488732
 154.733123,   10.356985
 155.961534,   10.227495
 157.189945,   10.100217
 158.418356,    9.975105
 159.646767,    9.852117
 160.875178,    9.731210
 162.103589,    9.610709
 163.332000,    9.490144
 164.560412,    9.371689
 165.788823,    9.255300
 167.017234,    9.140933
 168.245645,    9.028544
 169.474056,    8.918091
 170.702467,    8.809534
 171.930878,    8.702832
 173.159289,    8.597946
 174.387701,    8.494837
 175.616112,    8.391818
 176.844523,    8.289560
 178.072934,    8.189077
 179.301345,    8.090330
 180.529756,    7.993281
 181.758167,    7.897894
 182.986579,    7.804132
 184.214990,    7.711961
 185.443401,    7.621347
