Speed, Powers
 163.017998, 11143.772233
 165.890381, 11274.266281
 168.762765, 11402.479617
 171.635148, 11528.412240
 174.507531, 11654.245754
 177.379915, 11780.211920
 180.252298, 11904.045028
 183.124681, 12025.745076
 185.997065, 12148.774302
 188.869448, 12271.146658
 191.741831, 12391.534540
 194.614215, 12509.937945
 197.486598, 12629.825786
 200.358981, 12748.003615
 203.231365, 12864.302853
 206.103748, 12979.260764
 208.976131, 13094.734364
 211.848515, 13208.409757
 214.720898, 13320.286941
 217.593281, 13431.714767
 220.465665, 13543.270365
 223.338048, 13653.112624
 226.210431, 13761.241545
 229.082815, 13869.647500
 231.955198, 13977.461406
 234.827581, 14083.638421
 237.699965, 14188.178545
 240.572348, 14292.898480
 243.444731, 14396.260959
 246.317115, 14498.035499
 249.189498, 14598.353787
 252.061881, 14698.068531
 254.934265, 14796.220739
 257.806648, 14892.810411
 260.679031, 14988.063707
 263.551415, 15082.178879
 266.423798, 15174.745642
 269.296181, 15265.763994
 272.168565, 15355.762128
 275.040948, 15444.599925
 277.913331, 15531.908332
 280.785715, 15617.687352
 283.658098, 15702.872925
 286.530481, 15786.756420
 289.402865, 15869.133659
 292.275248, 15950.109255
 295.147631, 16031.478912
 298.020015, 16111.381317
 300.892398, 16189.816471
 303.764781, 16268.179918
 306.637165, 16348.619067
 309.509548, 16427.683239
 312.381931, 16505.372433
 315.254315, 16585.703435
 318.126698, 16668.484380
 320.999081, 16750.031293
 323.871465, 16830.344173
 326.743848, 16913.121672
 329.616231, 16995.956563
 332.488615, 17077.643826
 335.360998, 17158.183460
 338.233381, 17236.918492
 341.105765, 17314.485281
 343.978148, 17390.893125
 346.850531, 17465.554666
 349.722915, 17536.938353
 352.595298, 17607.118720
 355.467681, 17676.095765
 358.340065, 17743.599793
 361.212448, 17809.567272
 364.084831, 17874.321877
 366.957215, 17937.863605
 369.829598, 18000.684083
 372.701981, 18062.526274
 375.574365, 18123.166724
 378.446748, 18182.605434
 381.319131, 18240.293663
 384.191515, 18296.723239
 387.063898, 18351.942080
 389.936281, 18405.912590
 392.808665, 18458.461240
 395.681048, 18509.795521
 398.553431, 18559.915433
 401.425815, 18610.046864
 404.298198, 18660.947595
 407.170581, 18710.679438
 410.042965, 18759.242393
 412.915348, 18808.182192
 415.787731, 18856.932505
 418.660115, 18904.548669
 421.532498, 18951.030687
 424.404881, 18994.445151
 427.277265, 19036.362092
 430.149648, 19077.114181
 433.022031, 19116.482870
 435.894415, 19152.334916
 438.766798, 19186.988253
 441.639181, 19220.442882
 444.511565, 19254.060251
 447.383948, 19289.422389
