Fuel used, Altitude
 891.771707, 1032.933333
 896.513471,  745.066667
 901.261068,  457.200000
 901.261068,  457.200000
 946.692166,  457.200000
 992.034520,  457.200000
1037.288224,  457.200000
1082.454217,  457.200000
1127.534831,  457.200000
1172.530153,  457.200000
1217.440273,  457.200000
1262.265281,  457.200000
1307.005268,  457.200000
1307.005268,  457.200000
1307.019329,  456.910924
1307.033390,  456.621851
1307.047451,  456.332777
1307.061513,  456.043830
1307.075576,  455.754908
1307.089639,  455.465986
1307.103701,  455.177063
1307.117764,  454.888141
1307.131827,  454.599218
1307.145889,  454.310296
1307.159952,  454.021373
1307.174014,  453.732451
1307.188077,  453.443529
1307.202142,  453.154790
1307.216207,  452.866087
1307.230272,  452.577384
1307.244337,  452.288682
1307.258402,  451.999979
1307.272467,  451.711276
1307.286532,  451.422573
1307.300597,  451.133870
1307.314662,  450.845167
1307.328727,  450.556465
1307.342794,  450.267838
1307.356861,  449.979227
1307.370929,  449.690616
1307.384996,  449.402005
1307.399064,  449.113393
1307.413131,  448.824782
1307.427198,  448.536171
1307.441266,  448.247560
1307.455333,  447.958948
1307.469401,  447.670337
1307.483470,  447.382005
1307.497540,  447.093728
1307.511610,  446.805450
1307.525679,  446.517173
1307.539749,  446.228895
1307.553819,  445.940618
1307.567888,  445.652341
1307.581958,  445.364063
1307.596028,  445.075786
1307.610098,  444.787508
1307.624169,  444.499227
1307.638242,  444.210944
1307.652314,  443.922662
1307.666386,  443.634379
1307.680458,  443.346097
1307.694530,  443.057815
1307.708602,  442.769532
1307.722674,  442.481250
1307.736746,  442.192967
1307.750818,  441.904685
1307.764892,  441.616373
1307.778967,  441.328054
1307.793041,  441.039736
1307.807116,  440.751418
1307.821190,  440.463099
1307.835264,  440.174781
1307.849339,  439.886463
1307.863413,  439.598145
1307.877488,  439.309826
1307.891562,  439.021508
1307.905638,  438.733283
1307.919715,  438.445076
1307.933792,  438.156868
1307.947869,  437.868661
1307.961946,  437.580454
1307.976022,  437.292247
1307.990099,  437.004040
1308.004176,  436.715832
1308.018253,  436.427625
1308.032329,  436.139418
1308.046408,  435.851105
1308.060487,  435.562772
1308.074566,  435.274439
1308.088645,  434.986105
1308.102724,  434.697772
1308.116804,  434.409438
1308.130883,  434.121105
1308.144962,  433.832772
1308.159041,  433.544438
1308.173120,  433.256105
1308.187201,  432.967808
1308.201283,  432.679517
1308.215364,  432.391227
1308.229445,  432.102937
1308.243527,  431.814646
1308.257608,  431.526356
1308.271690,  431.238066
1308.285771,  430.949775
1308.299853,  430.661485
1308.313934,  430.373194
1308.328018,  430.084987
1308.342101,  429.796796
1308.356185,  429.508605
1308.370269,  429.220414
1308.384353,  428.932223
1308.398436,  428.644032
1308.412520,  428.355841
1308.426604,  428.067650
1308.440688,  427.779459
1308.454772,  427.491268
1308.468857,  427.203350
1308.482943,  426.915487
1308.497029,  426.627623
1308.511116,  426.339759
1308.525202,  426.051895
1308.539288,  425.764031
1308.553374,  425.476167
1308.567460,  425.188303
1308.581546,  424.900440
1308.595632,  424.612576
1308.609720,  424.324895
1308.623808,  424.037251
1308.637897,  423.749607
1308.651985,  423.461962
1308.666074,  423.174318
1308.680162,  422.886673
1308.694250,  422.599029
1308.708339,  422.311385
1308.722427,  422.023740
1308.736515,  421.736096
1308.750606,  421.448609
1308.764696,  421.161152
1308.778787,  420.873695
1308.792878,  420.586239
1308.806968,  420.298782
1308.821059,  420.011326
1308.835150,  419.723869
1308.849240,  419.436412
1308.863331,  419.148956
1308.877422,  418.861499
1308.891514,  418.573968
1308.905607,  418.286421
1308.919700,  417.998875
1308.933793,  417.711329
1308.947886,  417.423783
1308.961979,  417.136236
1308.976072,  416.848690
1308.990165,  416.561144
1309.004258,  416.273597
1309.018351,  415.986051
1309.032446,  415.698538
1309.046541,  415.411031
1309.060636,  415.123525
1309.074731,  414.836018
1309.088827,  414.548511
1309.102922,  414.261005
1309.117017,  413.973498
1309.131112,  413.685991
1309.145207,  413.398485
1309.159303,  413.110978
1309.173400,  412.823596
1309.187497,  412.536238
1309.201595,  412.248880
1309.215692,  411.961522
1309.229790,  411.674164
1309.243887,  411.386806
1309.257985,  411.099448
1309.272082,  410.812090
1309.286180,  410.524732
1309.300277,  410.237374
1309.314377,  409.949908
1309.328476,  409.662422
1309.342576,  409.374935
1309.356676,  409.087449
1309.370776,  408.799963
1309.384876,  408.512476
1309.398975,  408.224990
1309.413075,  407.937504
1309.427175,  407.650017
1309.441275,  407.362531
1309.455376,  407.075048
1309.469478,  406.787566
1309.483580,  406.500084
1309.497682,  406.212601
1309.511785,  405.925119
1309.525887,  405.637637
1309.539989,  405.350155
1309.554091,  405.062673
1309.568193,  404.775190
1309.582295,  404.487708
1309.596399,  404.200325
1309.610503,  403.912960
1309.624607,  403.625596
1309.638712,  403.338232
1309.652816,  403.050868
1309.666920,  402.763503
1309.681025,  402.476139
1309.695129,  402.188775
1309.709233,  401.901411
1309.723338,  401.614046
1309.737444,  401.326556
1309.751550,  401.039040
1309.765657,  400.751524
1309.779764,  400.464009
1309.793870,  400.176493
1309.807977,  399.888978
1309.822083,  399.601462
1309.836190,  399.313947
1309.850297,  399.026431
1309.864403,  398.738915
1309.878512,  398.451390
1309.892621,  398.163864
1309.906730,  397.876337
1309.920838,  397.588810
1309.934947,  397.301283
1309.949056,  397.013756
1309.963165,  396.726229
1309.977274,  396.438702
1309.991383,  396.151176
1310.005492,  395.863649
1310.019602,  395.576215
1310.033714,  395.288799
1310.047825,  395.001384
1310.061936,  394.713968
1310.076047,  394.426552
1310.090158,  394.139136
1310.104269,  393.851721
1310.118380,  393.564305
1310.132492,  393.276889
1310.146603,  392.989474
1310.160716,  392.701933
1310.174829,  392.414367
1310.188943,  392.126802
1310.203056,  391.839236
1310.217169,  391.551671
1310.231283,  391.264106
1310.245396,  390.976540
1310.259510,  390.688975
1310.273623,  390.401409
1310.287737,  390.113844
1310.301852,  389.826277
1310.315968,  389.538710
1310.330083,  389.251143
1310.344199,  388.963577
1310.358315,  388.676010
1310.372430,  388.388443
1310.386546,  388.100876
1310.400662,  387.813309
1310.414777,  387.525742
1310.428893,  387.238175
1310.443011,  386.950716
1310.457129,  386.663278
1310.471247,  386.375840
1310.485365,  386.088402
1310.499483,  385.800964
1310.513601,  385.513526
1310.527718,  385.226088
1310.541836,  384.938650
1310.555954,  384.651212
1310.570072,  384.363774
1310.584192,  384.076229
1310.598312,  383.788664
1310.612433,  383.501098
1310.626553,  383.213532
1310.640673,  382.925967
1310.654793,  382.638401
1310.668914,  382.350835
1310.683034,  382.063269
1310.697154,  381.775704
1310.711274,  381.488138
1310.725396,  381.200593
1310.739519,  380.913053
1310.753642,  380.625513
1310.767764,  380.337973
1310.781887,  380.050432
1310.796009,  379.762892
1310.810132,  379.475352
1310.824254,  379.187811
1310.838377,  378.900271
1310.852499,  378.612731
1310.866623,  378.325323
1310.880748,  378.037941
1310.894873,  377.750559
1310.908998,  377.463177
1310.923123,  377.175795
1310.937247,  376.888412
1310.951372,  376.601030
1310.965497,  376.313648
1310.979622,  376.026266
1310.993746,  375.738884
1311.007873,  375.451420
1311.022000,  375.163939
1311.036127,  374.876459
1311.050254,  374.588978
1311.064381,  374.301498
1311.078508,  374.014017
1311.092635,  373.726537
1311.106762,  373.439056
1311.120889,  373.151576
1311.135016,  372.864096
1311.149145,  372.576660
1311.163274,  372.289233
1311.177404,  372.001806
1311.191533,  371.714379
1311.205662,  371.426952
1311.219792,  371.139525
1311.233921,  370.852098
1311.248050,  370.564671
1311.262179,  370.277245
1311.276309,  369.989818
1311.290440,  369.702324
1311.304572,  369.414818
1311.318703,  369.127311
1311.332835,  368.839805
1311.346966,  368.552298
1311.361098,  368.264792
1311.375229,  367.977285
1311.389361,  367.689779
1311.403492,  367.402272
1311.417624,  367.114766
1311.431757,  366.826897
1311.445891,  366.538958
1311.460025,  366.251019
1311.474159,  365.963080
1311.488293,  365.675141
1311.502427,  365.387202
1311.516560,  365.099263
1311.530694,  364.811324
1311.544828,  364.523385
1311.558962,  364.235446
1311.573098,  363.947632
1311.587234,  363.659841
1311.601370,  363.372050
1311.615506,  363.084260
1311.629642,  362.796469
1311.643778,  362.508679
1311.657914,  362.220888
1311.672051,  361.933098
1311.686187,  361.645307
1311.700323,  361.357517
1311.714461,  361.069902
1311.728599,  360.782322
1311.742738,  360.494742
1311.756876,  360.207162
1311.771014,  359.919582
1311.785153,  359.632001
1311.799291,  359.344421
1311.813430,  359.056841
1311.827568,  358.769261
1311.841706,  358.481681
1311.855847,  358.194231
1311.869987,  357.906808
1311.884128,  357.619384
1311.898269,  357.331960
1311.912409,  357.044537
1311.926550,  356.757113
1311.940691,  356.469689
1311.954831,  356.182266
1311.968972,  355.894842
1311.983112,  355.607418
1311.997255,  355.319922
1312.011398,  355.032412
1312.025541,  354.744902
1312.039684,  354.457392
1312.053827,  354.169881
1312.067969,  353.882371
1312.082112,  353.594861
1312.096255,  353.307351
1312.110398,  353.019841
1312.124541,  352.732330
1312.138686,  352.444886
1312.152831,  352.157454
1312.166976,  351.870023
1312.181121,  351.582591
1312.195266,  351.295159
1312.209412,  351.007728
1312.223557,  350.720296
1312.237702,  350.432864
1312.251847,  350.145433
1312.265992,  349.858001
1312.280139,  349.570676
1312.294287,  349.283372
1312.308434,  348.996068
1312.322581,  348.708764
1312.336729,  348.421460
1312.350876,  348.134156
1312.365024,  347.846852
1312.379171,  347.559548
1312.393318,  347.272244
1312.407466,  346.984940
1312.421615,  346.697927
1312.435765,  346.410972
1312.449914,  346.124016
1312.464064,  345.837061
1312.478214,  345.550105
1312.492363,  345.263150
1312.506513,  344.976195
1312.520662,  344.689239
1312.534812,  344.402284
1312.548962,  344.115328
1312.563113,  343.828565
1312.577265,  343.541840
1312.591417,  343.255114
1312.605568,  342.968389
1312.619720,  342.681664
1312.633872,  342.394938
1312.648024,  342.108213
1312.662176,  341.821487
1312.676328,  341.534762
1312.690479,  341.248036
1312.704633,  340.961469
1312.718787,  340.674931
1312.732941,  340.388394
1312.747095,  340.101857
1312.761249,  339.815320
1312.775403,  339.528782
1312.789557,  339.242245
1312.803711,  338.955708
1312.817865,  338.669171
1312.832019,  338.382633
1312.846175,  338.096011
1312.860331,  337.809373
1312.874487,  337.522734
1312.888643,  337.236095
1312.902800,  336.949457
1312.916956,  336.662818
1312.931112,  336.376180
1312.945268,  336.089541
1312.959424,  335.802902
1312.973581,  335.516264
1312.987739,  335.229642
1313.001897,  334.943025
1313.016055,  334.656407
1313.030214,  334.369789
1313.044372,  334.083171
1313.058531,  333.796553
1313.072689,  333.509936
1313.086847,  333.223318
1313.101006,  332.936700
1313.115164,  332.650082
1313.129324,  332.363568
1313.143485,  332.077073
1313.157646,  331.790579
1313.171806,  331.504085
1313.185967,  331.217591
1313.200127,  330.931096
1313.214288,  330.644602
1313.228448,  330.358108
1313.242609,  330.071614
1313.256770,  329.785119
1313.270932,  329.498491
1313.285095,  329.211837
1313.299257,  328.925183
1313.313420,  328.638529
1313.327583,  328.351875
1313.341746,  328.065221
1313.355908,  327.778567
1313.370071,  327.491913
1313.384234,  327.205259
1313.398397,  326.918605
1313.412561,  326.631926
1313.426726,  326.345242
1313.440891,  326.058559
1313.455056,  325.771875
1313.469221,  325.485192
1313.483386,  325.198508
1313.497551,  324.911825
1313.511716,  324.625141
1313.525881,  324.338458
1313.540046,  324.051774
1313.554213,  323.765399
1313.568380,  323.479084
1313.582547,  323.192768
1313.596714,  322.906453
1313.610881,  322.620137
1313.625048,  322.333822
1313.639216,  322.047507
1313.653383,  321.761191
1313.667550,  321.474876
1313.681717,  321.188560
1313.695886,  320.902431
1313.710055,  320.616339
1313.724224,  320.330246
1313.738394,  320.044154
1313.752563,  319.758061
1313.766732,  319.471969
1313.780902,  319.185876
1313.795071,  318.899783
1313.809240,  318.613691
1313.823409,  318.327598
1313.837581,  318.041636
1313.851752,  317.755700
1313.865923,  317.469764
1313.880095,  317.183827
1313.894266,  316.897891
1313.908438,  316.611954
1313.922609,  316.326018
1313.936780,  316.040082
1313.950952,  315.754145
1313.965123,  315.468209
1313.979296,  315.182142
1313.993470,  314.896050
1314.007644,  314.609958
1314.021817,  314.323865
1314.035991,  314.037773
1314.050164,  313.751681
1314.064338,  313.465589
1314.078511,  313.179497
1314.092685,  312.893404
1314.106859,  312.607312
1314.121034,  312.321178
1314.135210,  312.035035
1314.149385,  311.748892
1314.163561,  311.462749
1314.177737,  311.176607
1314.191913,  310.890464
1314.206088,  310.604321
1314.220264,  310.318178
1314.234440,  310.032035
1314.248616,  309.745892
1314.262793,  309.459737
1314.276971,  309.173578
1314.291149,  308.887420
1314.305327,  308.601262
1314.319505,  308.315104
1314.333682,  308.028945
1314.347860,  307.742787
1314.362038,  307.456629
1314.376216,  307.170470
1314.390394,  306.884312
1314.404574,  306.597998
1314.418754,  306.311654
1314.432934,  306.025310
1314.447114,  305.738967
1314.461294,  305.452623
1314.475474,  305.166279
1314.489654,  304.879935
1314.503834,  304.593591
1314.518014,  304.307247
1314.532194,  304.020903
1314.546376,  303.734700
1314.560558,  303.448525
1314.574740,  303.162349
1314.588922,  302.876174
1314.603105,  302.589999
1314.617287,  302.303824
1314.631469,  302.017648
1314.645651,  301.731473
1314.659833,  301.445298
1314.674016,  301.159123
1314.688200,  300.872847
1314.702384,  300.586551
1314.716568,  300.300255
1314.730753,  300.013960
1314.744937,  299.727664
1314.759121,  299.441368
1314.773306,  299.155073
1314.787490,  298.868777
1314.801674,  298.582482
1314.815859,  298.296186
1314.830045,  298.009894
1314.844231,  297.723604
1314.858418,  297.437313
1314.872605,  297.151022
1314.886791,  296.864731
1314.900978,  296.578441
1314.915164,  296.292150
1314.929351,  296.005859
1314.943537,  295.719568
1314.957724,  295.433278
1314.971912,  295.147080
1314.986101,  294.860901
1315.000289,  294.574722
1315.014478,  294.288543
1315.028667,  294.002364
1315.042855,  293.716185
1315.057044,  293.430006
1315.071233,  293.143826
1315.085421,  292.857647
1315.099610,  292.571468
1315.113800,  292.285148
1315.127991,  291.998800
1315.142182,  291.712452
1315.156373,  291.426104
1315.170564,  291.139756
1315.184754,  290.853408
1315.198945,  290.567060
1315.213136,  290.280712
1315.227327,  289.994364
1315.241518,  289.708016
1315.255710,  289.421641
1315.269903,  289.135259
1315.284096,  288.848878
1315.298289,  288.562496
1315.312482,  288.276115
1315.326675,  287.989734
1315.340868,  287.703352
1315.355061,  287.416971
1315.369254,  287.130590
1315.383447,  286.844208
1315.397642,  286.558137
1315.411837,  286.272125
1315.426032,  285.986114
1315.440227,  285.700103
1315.454423,  285.414092
1315.468618,  285.128081
1315.482813,  284.842070
1315.497008,  284.556058
1315.511203,  284.270047
1315.525398,  283.984036
1315.539595,  283.698216
1315.553792,  283.412434
1315.567990,  283.126651
1315.582187,  282.840869
1315.596384,  282.555086
1315.610581,  282.269303
1315.624778,  281.983521
1315.638976,  281.697738
1315.653173,  281.411956
1315.667370,  281.126173
1315.681569,  280.840529
1315.695769,  280.554912
1315.709968,  280.269295
1315.724167,  279.983677
1315.738367,  279.698060
1315.752566,  279.412443
1315.766765,  279.126826
1315.780965,  278.841209
1315.795164,  278.555592
1315.809363,  278.269974
1315.823564,  277.984236
1315.837766,  277.698474
1315.851967,  277.412712
1315.866169,  277.126950
1315.880370,  276.841188
1315.894572,  276.555427
1315.908773,  276.269665
1315.922975,  275.983903
1315.937176,  275.698141
1315.951378,  275.412379
1315.965581,  275.126586
1315.979784,  274.840787
1315.993988,  274.554988
1316.008191,  274.269189
1316.022395,  273.983390
1316.036599,  273.697591
1316.050802,  273.411792
1316.065006,  273.125993
1316.079209,  272.840195
1316.093413,  272.554396
1316.107618,  272.268596
1316.121824,  271.982797
1316.136030,  271.696998
1316.150235,  271.411198
1316.164441,  271.125399
1316.178647,  270.839599
1316.192852,  270.553800
1316.207058,  270.268001
1316.221264,  269.982201
1316.235469,  269.696402
1316.249677,  269.410459
1316.263885,  269.124489
1316.278093,  268.838518
1316.292300,  268.552548
1316.306508,  268.266577
1316.320716,  267.980606
1316.334924,  267.694636
1316.349132,  267.408665
1316.363340,  267.122695
1316.377547,  266.836724
1316.391757,  266.550908
1316.405967,  266.265121
1316.420177,  265.979334
1316.434387,  265.693548
1316.448597,  265.407761
1316.462807,  265.121974
1316.477017,  264.836188
1316.491226,  264.550401
1316.505436,  264.264614
1316.519646,  263.978828
1316.533858,  263.692951
1316.548070,  263.407056
1316.562282,  263.121161
1316.576494,  262.835266
1316.590706,  262.549371
1316.604918,  262.263476
1316.619130,  261.977581
1316.633342,  261.691686
1316.647555,  261.405791
1316.661767,  261.119896
1316.675980,  260.834012
1316.690195,  260.548132
1316.704409,  260.262251
1316.718623,  259.976370
1316.732837,  259.690490
1316.747051,  259.404609
1316.761265,  259.118728
1316.775480,  258.832847
1316.789694,  258.546967
1316.803908,  258.261086
1316.818124,  257.975304
1316.832340,  257.689540
1316.846556,  257.403777
1316.860773,  257.118014
1316.874989,  256.832251
1316.889205,  256.546488
1316.903422,  256.260725
1316.917638,  255.974962
1316.931854,  255.689198
1316.946070,  255.403435
1316.960288,  255.117531
1316.974507,  254.831599
1316.988725,  254.545668
1317.002944,  254.259736
1317.017162,  253.973804
1317.031380,  253.687873
1317.045599,  253.401941
1317.059817,  253.116010
1317.074036,  252.830078
1317.088254,  252.544146
1317.102474,  252.258183
1317.116695,  251.972214
1317.130915,  251.686245
1317.145136,  251.400275
1317.159356,  251.114306
1317.173577,  250.828337
1317.187797,  250.542367
1317.202018,  250.256398
1317.216238,  249.970429
1317.230459,  249.684460
1317.244681,  249.398794
1317.258904,  249.113188
1317.273126,  248.827581
1317.287349,  248.541975
1317.301572,  248.256369
1317.315794,  247.970762
1317.330017,  247.685156
1317.344239,  247.399549
1317.358462,  247.113943
1317.372685,  246.828337
1317.386909,  246.542912
1317.401134,  246.257522
1317.415358,  245.972133
1317.429583,  245.686743
1317.443808,  245.401354
1317.458032,  245.115965
1317.472257,  244.830575
1317.486482,  244.545186
1317.500706,  244.259796
1317.514931,  243.974407
1317.529158,  243.689142
1317.543384,  243.403903
1317.557611,  243.118663
1317.571838,  242.833423
1317.586065,  242.548183
1317.600291,  242.262944
1317.614518,  241.977704
1317.628745,  241.692464
1317.642972,  241.407224
1317.657198,  241.121985
1317.671427,  240.836607
1317.685656,  240.551202
1317.699884,  240.265798
1317.714113,  239.980393
1317.728342,  239.694989
1317.742571,  239.409584
1317.756800,  239.124180
1317.771029,  238.838775
1317.785257,  238.553371
1317.799486,  238.267966
1317.813717,  237.982512
1317.827948,  237.697049
1317.842179,  237.411585
1317.856409,  237.126121
1317.870640,  236.840658
1317.884871,  236.555194
1317.899102,  236.269731
1317.913333,  235.984267
1317.927564,  235.698804
1317.941795,  235.413340
1317.956028,  235.127857
1317.970261,  234.842370
1317.984493,  234.556883
1317.998726,  234.271397
1318.012959,  233.985910
1318.027192,  233.700423
1318.041425,  233.414936
1318.055658,  233.129449
1318.069891,  232.843962
1318.084124,  232.558475
1318.098359,  232.272825
1318.112594,  231.987143
1318.126829,  231.701461
1318.141064,  231.415779
1318.155299,  231.130097
1318.169534,  230.844415
1318.183770,  230.558733
1318.198005,  230.273050
1318.212240,  229.987368
1318.226475,  229.701686
1318.240712,  229.416140
1318.254949,  229.130620
1318.269186,  228.845101
1318.283423,  228.559581
1318.297660,  228.274061
1318.311897,  227.988542
1318.326134,  227.703022
1318.340372,  227.417502
1318.354609,  227.131982
1318.368846,  226.846463
1318.383085,  226.560835
1318.397324,  226.275187
1318.411563,  225.989538
1318.425803,  225.703890
1318.440042,  225.418241
1318.454281,  225.132592
1318.468520,  224.846944
1318.482760,  224.561295
1318.496999,  224.275647
1318.511238,  223.989998
1318.525479,  223.704348
1318.539720,  223.418697
1318.553962,  223.133046
1318.568203,  222.847395
1318.582444,  222.561744
1318.596686,  222.276093
