Time, Aircraft mass
   0.000000, 29256.710000
   0.390646, 29242.274955
  13.419252, 28938.039554
 172.209450, 26186.287599
 189.209450, 26045.381982
 192.024554, 25969.860144
 209.789159, 25539.765964
 215.455825, 25491.839063
 260.455825, 24731.327840
 261.422492, 24722.443499
 261.782092, 24721.490559
