Speed (TAS), Rate of Climb
 315.309020,  617.386289
 316.643110,  632.791710
 317.977200,  648.365738
 319.311291,  663.813666
 320.645381,  678.875067
 321.979471,  694.092421
 323.313561,  708.957794
 324.647651,  723.656172
 325.981741,  738.505641
 327.315832,  752.861820
 328.649922,  767.173197
 329.984012,  781.626688
 331.318102,  795.537240
 332.652192,  809.439440
 333.986283,  823.474997
 335.320373,  837.010801
 336.654463,  850.473763
 337.988553,  864.064771
 339.322643,  877.303300
 340.656733,  890.305630
 341.990824,  903.423776
 343.324914,  916.446706
 344.659004,  928.963444
 345.993094,  941.587260
 347.327184,  954.318587
 348.661275,  966.493312
 349.995365,  978.599774
 351.329455,  990.804993
 352.663545, 1002.951798
 353.997635, 1014.520546
 355.331725, 1026.179345
 356.665816, 1037.928548
 357.999906, 1049.419912
 359.333996, 1060.513687
 360.668086, 1071.689181
 362.002176, 1082.946711
 363.336267, 1093.891634
 364.670357, 1104.476484
 366.004447, 1115.134717
 367.338537, 1125.866612
 368.672627, 1136.387558
 370.006717, 1146.431311
 371.340808, 1156.540118
 372.674898, 1166.714225
 374.008988, 1176.947524
 375.343078, 1186.419895
 376.677168, 1195.949016
 378.011259, 1205.535096
 379.345349, 1215.178347
 380.679439, 1224.504048
 382.013529, 1233.425232
 383.347619, 1242.395074
 384.681709, 1251.413751
 386.015800, 1260.481440
 387.349890, 1269.053510
 388.683980, 1277.381036
 390.018070, 1285.749114
 391.352160, 1294.157888
 392.686251, 1302.607503
 394.020341, 1310.601619
 395.354431, 1318.295330
 396.688521, 1326.021489
 398.022611, 1333.780209
 399.356701, 1341.571606
 400.690792, 1349.185890
 402.024882, 1356.208114
 403.358972, 1363.254702
 404.693062, 1370.325738
 406.027152, 1377.421305
 407.361243, 1384.541489
 408.695333, 1391.192791
 410.029423, 1397.524829
 411.363513, 1403.873239
 412.697603, 1410.238076
 414.031693, 1416.619396
 415.365784, 1423.017253
 416.699874, 1428.942942
 418.033964, 1434.536646
 419.368054, 1440.138728
 420.702144, 1445.749217
 422.036235, 1451.368140
 423.370325, 1456.995526
 424.704415, 1462.466482
 426.038505, 1467.276834
 427.372595, 1472.087591
 428.706685, 1476.898755
 430.040776, 1481.710326
 431.374866, 1486.522307
 432.708956, 1491.334697
 434.043046, 1495.829512
 435.377136, 1499.807344
 436.711227, 1503.777623
 438.045317, 1507.740325
 439.379407, 1511.695426
 440.713497, 1515.642901
 442.047587, 1519.582728
 443.381678, 1523.439056
 444.715768, 1526.530555
 446.049858, 1529.606555
 447.383948, 1532.667006
