Speed (TAS), Efficiency
 110.453164,   12.260071
 111.832561,   12.431367
 113.211959,   12.597796
 114.591356,   12.759194
 115.970753,   12.915449
 117.350150,   13.065626
 118.729547,   13.209883
 120.108944,   13.348468
 121.488341,   13.481496
 122.867739,   13.609152
 124.247136,   13.731700
 125.626533,   13.846307
 127.005930,   13.954700
 128.385327,   14.058429
 129.764724,   14.156335
 131.144122,   14.245583
 132.523519,   14.331099
 133.902916,   14.409777
 135.282313,   14.481233
 136.661710,   14.550210
 138.041107,   14.607897
 139.420505,   14.664134
 140.799902,   14.710956
 142.179299,   14.755027
 143.558696,   14.790668
 144.938093,   14.823557
 146.317490,   14.847678
 147.696887,   14.870604
 149.076285,   14.883001
 150.455682,   14.895534
 151.835079,   14.897991
 153.214476,   14.898596
 154.593873,   14.894302
 155.973270,   14.883072
 157.352668,   14.871760
 158.732065,   14.850988
 160.111462,   14.827998
 161.490859,   14.804566
 162.870256,   14.770237
 164.249653,   14.735776
 165.629051,   14.700926
 167.008448,   14.655571
 168.387845,   14.610122
 169.767242,   14.564584
 171.146639,   14.511081
 172.526036,   14.455287
 173.905434,   14.399477
 175.284831,   14.341252
 176.664228,   14.275873
 178.043625,   14.210582
 179.423022,   14.145385
 180.802419,   14.076665
 182.181816,   14.002758
 183.561214,   13.929070
 184.940611,   13.855607
 186.320008,   13.780850
 187.699405,   13.699586
 189.078802,   13.618686
 190.458199,   13.538154
 191.837597,   13.457994
 193.216994,   13.374217
 194.596391,   13.287311
 195.975788,   13.200922
 197.355185,   13.115050
 198.734582,   13.029698
 200.113980,   12.942471
 201.493377,   12.851396
 202.872774,   12.760981
 204.252171,   12.671225
 205.631568,   12.582128
 207.010965,   12.493688
 208.390362,   12.402563
 209.769760,   12.309477
 211.149157,   12.217178
 212.528554,   12.125662
 213.907951,   12.034924
 215.287348,   11.944959
 216.666745,   11.855764
 218.046143,   11.762128
 219.425540,   11.669355
 220.804937,   11.577462
 222.184334,   11.486443
 223.563731,   11.396291
 224.943128,   11.306997
 226.322526,   11.218556
 227.701923,   11.128725
 229.081320,   11.037591
 230.460717,   10.947400
 231.840114,   10.858143
 233.219511,   10.769810
 234.598908,   10.682392
 235.978306,   10.595877
 237.357703,   10.510258
 238.737100,   10.425525
 240.116497,   10.338666
 241.495894,   10.252105
 242.875291,   10.166497
 244.254689,   10.081832
 245.634086,    9.998097
 247.013483,    9.915282
