Mach, Specific Range
   0.381586,    0.047146
   0.387774,    0.048993
   0.393962,    0.050849
   0.400150,    0.052708
   0.406338,    0.054577
   0.412526,    0.056458
   0.418714,    0.058332
   0.424903,    0.060190
   0.431091,    0.062056
   0.437279,    0.063920
   0.443467,    0.065733
   0.449655,    0.067550
   0.455843,    0.069366
   0.462031,    0.071112
   0.468219,    0.072872
   0.474407,    0.074599
   0.480596,    0.076295
   0.486784,    0.077995
   0.492972,    0.079627
   0.499160,    0.081288
   0.505348,    0.082856
   0.511536,    0.084463
   0.517724,    0.085966
   0.523912,    0.087505
   0.530100,    0.088946
   0.536288,    0.090408
   0.542477,    0.091796
   0.548665,    0.093176
   0.554853,    0.094522
   0.561041,    0.095811
   0.567229,    0.097125
   0.573417,    0.098322
   0.579605,    0.099533
   0.585793,    0.100707
   0.591981,    0.101812
   0.598170,    0.102928
   0.604358,    0.103971
   0.610546,    0.104972
   0.616734,    0.105977
   0.622922,    0.106899
   0.629110,    0.107784
   0.635298,    0.108672
   0.641486,    0.109496
   0.647674,    0.110260
   0.653863,    0.111053
   0.660051,    0.111806
   0.666239,    0.112451
   0.672427,    0.113090
   0.678615,    0.113725
   0.684803,    0.114296
   0.690991,    0.114803
   0.697179,    0.115303
   0.703367,    0.115797
   0.709555,    0.116214
   0.715744,    0.116571
   0.721932,    0.116921
   0.728120,    0.117263
   0.734308,    0.117569
   0.740496,    0.117794
   0.746684,    0.118011
   0.752872,    0.118221
   0.759060,    0.118423
   0.765248,    0.118559
   0.771437,    0.118649
   0.777625,    0.118732
   0.783813,    0.118809
   0.790001,    0.118879
   0.796189,    0.118897
   0.802377,    0.118865
   0.808565,    0.118827
   0.814753,    0.118782
   0.820941,    0.118728
   0.827129,    0.118668
   0.833318,    0.118531
   0.839506,    0.118371
   0.845694,    0.118206
   0.851882,    0.118050
   0.858070,    0.117932
   0.864258,    0.117808
   0.870446,    0.117639
   0.876634,    0.117434
   0.882822,    0.117226
   0.889011,    0.117021
   0.895199,    0.116811
   0.901387,    0.116602
   0.907575,    0.116395
   0.913763,    0.116148
   0.919951,    0.115872
   0.926139,    0.115595
   0.932327,    0.115315
   0.938515,    0.115032
   0.944703,    0.114747
   0.950892,    0.114525
   0.957080,    0.114686
   0.963268,    0.114808
   0.969456,    0.114903
   0.975644,    0.114994
   0.981832,    0.115081
   0.988020,    0.115164
   0.994208,    0.115243
