Mach, Specific Range
   0.422652,    0.040609
   0.427732,    0.041831
   0.432813,    0.043060
   0.437893,    0.044300
   0.442974,    0.045521
   0.448055,    0.046746
   0.453135,    0.047983
   0.458216,    0.049183
   0.463296,    0.050396
   0.468377,    0.051600
   0.473457,    0.052790
   0.478538,    0.053992
   0.483619,    0.055155
   0.488699,    0.056345
   0.493780,    0.057487
   0.498860,    0.058655
   0.503941,    0.059776
   0.509021,    0.060923
   0.514102,    0.062016
   0.519183,    0.063138
   0.524263,    0.064199
   0.529344,    0.065283
   0.534424,    0.066323
   0.539505,    0.067364
   0.544585,    0.068389
   0.549666,    0.069384
   0.554747,    0.070400
   0.559827,    0.071343
   0.564908,    0.072306
   0.569988,    0.073248
   0.575069,    0.074152
   0.580149,    0.075072
   0.585230,    0.075939
   0.590311,    0.076794
   0.595391,    0.077661
   0.600472,    0.078461
   0.605552,    0.079259
   0.610633,    0.080064
   0.615713,    0.080803
   0.620794,    0.081534
   0.625875,    0.082272
   0.630955,    0.082961
   0.636036,    0.083622
   0.641116,    0.084288
   0.646197,    0.084941
   0.651278,    0.085535
   0.656358,    0.086142
   0.661439,    0.086738
   0.666519,    0.087288
   0.671600,    0.087802
   0.676680,    0.088314
   0.681761,    0.088827
   0.686842,    0.089286
   0.691922,    0.089716
   0.697003,    0.090144
   0.702083,    0.090570
   0.707164,    0.090956
   0.712244,    0.091293
   0.717325,    0.091627
   0.722406,    0.091959
   0.727486,    0.092288
   0.732567,    0.092545
   0.737647,    0.092795
   0.742728,    0.093042
   0.747808,    0.093285
   0.752889,    0.093521
   0.757970,    0.093690
   0.763050,    0.093854
   0.768131,    0.094016
   0.773211,    0.094173
   0.778292,    0.094326
   0.783372,    0.094427
   0.788453,    0.094510
   0.793534,    0.094589
   0.798614,    0.094665
   0.803695,    0.094738
   0.808775,    0.094807
   0.813856,    0.094814
   0.818936,    0.094815
   0.824017,    0.094812
   0.829098,    0.094806
   0.834178,    0.094795
   0.839259,    0.094778
   0.844339,    0.094723
   0.849420,    0.094643
   0.854500,    0.094595
   0.859581,    0.094549
   0.864662,    0.094500
   0.869742,    0.094449
   0.874823,    0.094396
   0.879903,    0.094307
   0.884984,    0.094201
   0.890064,    0.094095
   0.895145,    0.093987
   0.900226,    0.093878
   0.905306,    0.093772
   0.910387,    0.093663
   0.915467,    0.093552
   0.920548,    0.093403
   0.925628,    0.093247
