Mach, Specific Range
   0.399789,    0.043849
   0.405273,    0.045348
   0.410758,    0.046857
   0.416243,    0.048376
   0.421728,    0.049907
   0.427213,    0.051420
   0.432698,    0.052927
   0.438183,    0.054440
   0.443668,    0.055934
   0.449152,    0.057413
   0.454637,    0.058899
   0.460122,    0.060344
   0.465607,    0.061786
   0.471092,    0.063223
   0.476577,    0.064620
   0.482062,    0.066040
   0.487547,    0.067391
   0.493031,    0.068771
   0.498516,    0.070090
   0.504001,    0.071430
   0.509486,    0.072708
   0.514971,    0.074007
   0.520456,    0.075232
   0.525941,    0.076487
   0.531426,    0.077661
   0.536910,    0.078853
   0.542395,    0.079995
   0.547880,    0.081121
   0.553365,    0.082240
   0.558850,    0.083292
   0.564335,    0.084364
   0.569820,    0.085375
   0.575305,    0.086367
   0.580789,    0.087371
   0.586274,    0.088278
   0.591759,    0.089196
   0.597244,    0.090107
   0.602729,    0.090936
   0.608214,    0.091771
   0.613699,    0.092597
   0.619184,    0.093336
   0.624668,    0.094079
   0.630153,    0.094826
   0.635638,    0.095484
   0.641123,    0.096133
   0.646608,    0.096782
   0.652093,    0.097404
   0.657578,    0.097970
   0.663063,    0.098524
   0.668547,    0.099074
   0.674032,    0.099556
   0.679517,    0.100005
   0.685002,    0.100450
   0.690487,    0.100890
   0.695972,    0.101264
   0.701457,    0.101606
   0.706942,    0.101940
   0.712426,    0.102261
   0.717911,    0.102547
   0.723396,    0.102774
   0.728881,    0.102995
   0.734366,    0.103211
   0.739851,    0.103422
   0.745336,    0.103574
   0.750821,    0.103695
   0.756305,    0.103810
   0.761790,    0.103921
   0.767275,    0.104026
   0.772760,    0.104086
   0.778245,    0.104105
   0.783730,    0.104121
   0.789215,    0.104132
   0.794699,    0.104138
   0.800184,    0.104140
   0.805669,    0.104076
   0.811154,    0.104001
   0.816639,    0.103920
   0.822124,    0.103835
   0.827609,    0.103745
   0.833094,    0.103649
   0.838578,    0.103503
   0.844063,    0.103334
   0.849548,    0.103160
   0.855033,    0.103025
   0.860518,    0.102890
   0.866003,    0.102752
   0.871488,    0.102612
   0.876973,    0.102424
   0.882457,    0.102223
   0.887942,    0.102025
   0.893427,    0.101824
   0.898912,    0.101621
   0.904397,    0.101423
   0.909882,    0.101222
   0.915367,    0.101016
   0.920852,    0.100766
   0.926336,    0.100514
   0.931821,    0.100261
   0.937306,    0.100006
   0.942791,    0.099750
