Mach, Specific Range
   0.450794,    0.040092
   0.455417,    0.041181
   0.460040,    0.042283
   0.464663,    0.043394
   0.469286,    0.044481
   0.473909,    0.045584
   0.478532,    0.046678
   0.483155,    0.047763
   0.487778,    0.048864
   0.492401,    0.049931
   0.497024,    0.051021
   0.501647,    0.052078
   0.506270,    0.053152
   0.510893,    0.054196
   0.515516,    0.055252
   0.520138,    0.056277
   0.524761,    0.057316
   0.529384,    0.058317
   0.534007,    0.059340
   0.538630,    0.060312
   0.543253,    0.061311
   0.547876,    0.062263
   0.552499,    0.063226
   0.557122,    0.064169
   0.561745,    0.065090
   0.566368,    0.066031
   0.570991,    0.066909
   0.575614,    0.067805
   0.580237,    0.068680
   0.584860,    0.069525
   0.589483,    0.070385
   0.594106,    0.071197
   0.598729,    0.072000
   0.603351,    0.072817
   0.607974,    0.073572
   0.612597,    0.074325
   0.617220,    0.075089
   0.621843,    0.075792
   0.626466,    0.076490
   0.631089,    0.077196
   0.635712,    0.077858
   0.640335,    0.078497
   0.644958,    0.079141
   0.649581,    0.079772
   0.654204,    0.080368
   0.658827,    0.080950
   0.663450,    0.081534
   0.668073,    0.082075
   0.672696,    0.082586
   0.677319,    0.083099
   0.681942,    0.083612
   0.686564,    0.084072
   0.691187,    0.084511
   0.695810,    0.084950
   0.700433,    0.085389
   0.705056,    0.085785
   0.709679,    0.086144
   0.714302,    0.086502
   0.718925,    0.086858
   0.723548,    0.087202
   0.728171,    0.087486
   0.732794,    0.087769
   0.737417,    0.088049
   0.742040,    0.088328
   0.746663,    0.088580
   0.751286,    0.088789
   0.755909,    0.088995
   0.760532,    0.089199
   0.765154,    0.089401
   0.769777,    0.089587
   0.774400,    0.089721
   0.779023,    0.089852
   0.783646,    0.089981
   0.788269,    0.090108
   0.792892,    0.090232
   0.797515,    0.090318
   0.802138,    0.090379
   0.806761,    0.090437
   0.811384,    0.090493
   0.816007,    0.090545
   0.820630,    0.090593
   0.825253,    0.090614
   0.829876,    0.090603
   0.834499,    0.090587
   0.839122,    0.090567
   0.843745,    0.090545
   0.848367,    0.090519
   0.852990,    0.090512
   0.857613,    0.090478
   0.862236,    0.090429
   0.866859,    0.090378
   0.871482,    0.090325
   0.876105,    0.090271
   0.880728,    0.090213
   0.885351,    0.090158
   0.889974,    0.090086
   0.894597,    0.089982
   0.899220,    0.089878
   0.903843,    0.089776
   0.908466,    0.089673
