Mach, Specific Range
   0.432417,    0.041037
   0.438034,    0.042290
   0.443650,    0.043558
   0.449266,    0.044843
   0.454882,    0.046100
   0.460498,    0.047368
   0.466114,    0.048646
   0.471731,    0.049898
   0.477347,    0.051171
   0.482963,    0.052423
   0.488579,    0.053680
   0.494195,    0.054936
   0.499811,    0.056176
   0.505427,    0.057427
   0.511044,    0.058648
   0.516660,    0.059885
   0.522276,    0.061085
   0.527892,    0.062302
   0.533508,    0.063483
   0.539124,    0.064672
   0.544741,    0.065840
   0.550357,    0.066997
   0.555973,    0.068154
   0.561589,    0.069273
   0.567205,    0.070421
   0.572821,    0.071503
   0.578437,    0.072603
   0.584054,    0.073682
   0.589670,    0.074729
   0.595286,    0.075798
   0.600902,    0.076804
   0.606518,    0.077812
   0.612134,    0.078829
   0.617751,    0.079770
   0.623367,    0.080726
   0.628983,    0.081681
   0.634599,    0.082567
   0.640215,    0.083463
   0.645831,    0.084367
   0.651447,    0.085197
   0.657064,    0.086044
   0.662680,    0.086886
   0.668296,    0.087663
   0.673912,    0.088422
   0.679528,    0.089186
   0.685144,    0.089929
   0.690761,    0.090607
   0.696377,    0.091289
   0.701993,    0.091973
   0.707609,    0.092607
   0.713225,    0.093194
   0.718841,    0.093783
   0.724457,    0.094373
   0.730074,    0.094913
   0.735690,    0.095416
   0.741306,    0.095917
   0.746922,    0.096418
   0.752538,    0.096895
   0.758154,    0.097310
   0.763771,    0.097723
   0.769387,    0.098134
   0.775003,    0.098543
   0.780619,    0.098894
   0.786235,    0.099219
   0.791851,    0.099540
   0.797467,    0.099859
   0.803084,    0.100176
   0.808700,    0.100437
   0.814316,    0.100671
   0.819932,    0.100900
   0.825548,    0.101126
   0.831164,    0.101348
   0.836781,    0.101543
   0.842397,    0.101681
   0.848013,    0.101815
   0.853629,    0.101974
   0.859245,    0.102147
   0.864861,    0.102316
   0.870477,    0.102458
   0.876094,    0.102554
   0.881710,    0.102647
   0.887326,    0.102743
   0.892942,    0.102835
   0.898558,    0.102925
   0.904174,    0.103019
   0.909791,    0.103052
   0.915407,    0.103077
   0.921023,    0.103103
   0.926639,    0.103126
   0.932255,    0.103145
   0.937871,    0.103163
   0.943487,    0.103177
   0.949104,    0.103144
   0.954720,    0.103406
   0.960336,    0.103723
   0.965952,    0.104037
   0.971568,    0.104349
   0.977184,    0.104659
   0.982801,    0.104965
   0.988417,    0.105268
