Ground Distance, Horizontal Forces
   0.000000, 45697.272800
   1.855531, 45026.797517
   7.385609, 44350.127808
  16.535086, 43667.924269
  29.248359, 42980.871023
  45.469417, 42289.267672
  65.141892, 41593.847197
  88.209100, 40895.441007
 114.614104, 40194.619887
 144.299754, 39491.371343
 177.208735, 38787.146651
 213.283630, 38082.622899
 252.466987, 37378.516812
 294.701407, 36676.669421
 339.929664, 35977.744223
 388.094774, 35283.476878
 439.140110, 34593.419380
 493.009403, 33908.300071
 549.646767, 33225.657437
 576.706917, 32911.253681
 637.296842, 32684.763014
 676.680347, 32505.337221
 715.305342, 31239.846898
 748.193701, 27919.661813
 815.500997, 15422.917512
 884.055824, 7965.431421
 900.128167, 6530.537109
 968.279523,  867.291610
1037.564603,  275.391439
1106.849082,   44.627449
1176.133051,  -21.115511
1245.416646,  -43.796258
1314.700084,  -47.137772
1383.983792,  -56.120070
1453.267559,  -50.792827
1522.551392,  -54.224535
1591.835313,  -56.661004
1661.119341,  -58.651279
1730.403491,  -60.491523
1731.464140,  -60.384658
1773.107388,  -62.534516
1842.391432,  -72.818593
1911.675527,  -77.767130
1980.959732,  -64.919728
2050.244049,  -65.808726
2119.528504,  -71.796912
2188.813103,  -80.856669
2258.097857,  -81.324399
2327.382760,  -81.975150
2355.171330,  -77.623216
2424.455959, -301.732979
2493.740055, -348.130383
2563.023845, -355.686611
2632.307691, -344.866262
2701.592072, -133.961340
2770.877035,  -74.626279
2840.162383,  -53.391632
2909.447998,  -53.941259
2978.733807,  -51.315259
3048.019762,  -53.584953
3117.305797,  -55.701360
3186.591880,  -45.713582
3255.878128,  -51.334102
3325.164487,  -55.536344
3394.450886,  -57.146320
3463.737385,  -48.785691
3533.024028,  -54.405666
3602.310751,  -57.633494
3671.597523,  -45.266030
3740.884421,  -52.119667
3810.171465,  -56.718221
3879.458605,  -59.566739
3948.745802,  -48.860030
4018.033132,  -55.385600
4087.320568,  -59.410032
4156.608072,  -61.293738
4225.895675,  -52.251285
4295.183432,  -58.165732
4364.471283,  -61.585467
4433.759200,  -63.323886
4503.047206,  -56.060757
4572.335373,  -60.773949
4641.623646,  -63.784673
4710.911977,  -52.834954
4780.200460,  -59.225693
4849.489067,  -63.553793
4918.777741,  -65.626887
4988.066502,  -56.367314
5057.355418,  -62.236358
5126.644431,  -65.926302
5195.933493,  -67.374286
5265.222666,  -59.815194
5334.511986,  -64.979133
5403.801389,  -67.911766
5473.090847,  -56.531466
5542.380471,  -62.801302
5611.670236,  -67.402680
5680.960073,  -69.839512
5750.249972,  -60.220548
5819.540049,  -65.878047
5888.830237,  -70.944585
5958.120408,  -57.533428
6027.410685,  -64.553069
6096.701076,  -70.010909
6165.991505,  -73.051541
6235.281956,  -61.310797
6304.572509,  -68.038967
6373.863146,  -72.485126
6443.153819,  -74.856379
6512.444539,  -64.818846
6581.735382,  -70.928198
6651.026299,  -74.574353
6720.317261,  -76.617012
6789.608189,  -67.528924
6858.899100,  -79.945109
6928.189857,  -81.866169
6997.480679,  -72.761285
7066.771621,  -77.451523
7136.062643,  -80.684426
7205.353718,  -82.437482
7274.644866,  -72.435775
7343.936146,  -77.555186
7413.227516,  -81.160841
7482.518940,  -83.069218
7551.810435,  -72.641311
7621.102079,  -77.901185
7690.393832,  -81.710065
7759.685647,  -83.799625
7828.977530,  -73.419471
7898.269554,  -78.935798
7967.561684,  -82.475293
8000.050994,  -77.265137
