Ground Distance, Horizontal Forces
   0.000000, 48694.709509
   1.888207, 48020.703381
   7.515043, 47356.562496
  16.823440, 46702.215518
  29.755848, 46057.618044
  46.254292, 45422.479980
  66.260421, 44796.616899
  89.715560, 44180.232034
 116.560764, 43573.378062
 146.736874, 42975.200661
 180.184565, 42386.361167
 216.844408, 41807.279705
 256.656958, 41237.962948
 299.562843, 40679.631259
 345.502892, 40132.284756
 394.418214, 39597.199629
 446.250302, 39073.119614
 500.941031, 38560.027372
 556.079956, 38073.824468
 616.213220, 37497.260287
 655.025820, 37078.988547
 693.878315, 36636.822726
 726.593608, 36410.098481
 793.579443, 36131.977855
 861.925148, 35972.758988
 882.696589, 35936.719989
 952.123568, 35841.197314
1022.084086, 35774.434495
1092.405670, 35723.944191
1162.982808, 35678.186175
1230.337953, 35627.788071
1301.348304, 35553.177341
1372.585930, 35480.370321
1444.038270, 35410.442580
1515.687039, 35344.341764
1587.508987, 35282.856987
1659.476815, 35226.595842
1731.560201, 35175.968929
1735.058764, 35173.661115
1807.227413, 35129.896803
1879.437336, 35093.376198
1882.668506, 35091.906911
1954.885567, 35063.802699
2027.102302, 35031.965284
2099.318880, 34998.925697
2171.535327, 34965.548111
2243.751918, 34932.534697
2315.968655, 34899.277904
2388.185521, 34866.073772
2426.689780, 34848.276253
2498.906362, 33064.134664
2571.122393, 31274.843871
2643.338169, 29489.965568
2715.554221, 27709.758757
2787.770766, 27683.838708
2859.987865, 27661.972796
2932.205324, 27642.592679
3004.423037, 27624.107011
3076.640937, 27605.943344
3148.858996, 27587.827746
3221.077178, 27569.719178
3293.295380, 27551.608861
3365.513644, 27533.880738
3437.732046, 27515.843924
3509.950493, 27497.803625
3582.168948, 27480.124929
3654.387552, 27462.160420
3726.606246, 27444.183151
3798.824985, 27426.543531
3871.043855, 27408.656646
3943.262843, 27390.752562
4015.481871, 27372.847235
4087.700977, 27355.344032
4159.920237, 27337.510790
4232.139567, 27319.671116
4304.358948, 27302.214056
4376.578491, 27284.455658
4448.798120, 27266.686526
4521.017771, 27249.275494
4593.237555, 27231.320516
4665.457457, 27213.291932
4737.677403, 27195.261007
4809.897470, 27177.656174
4882.117700, 27159.701178
4954.337992, 27141.744037
5026.558312, 27124.194202
5098.778786, 27106.314368
5170.999346, 27088.422955
5243.219955, 27070.916408
5315.440713, 27053.111034
5387.661592, 27035.292839
5459.882514, 27017.473689
5532.103538, 27000.100146
5604.324718, 26982.354202
5676.545959, 26964.603981
5748.767250, 26947.281283
5820.988694, 26929.610503
5893.210218, 26911.929202
5965.431773, 26894.653049
6037.653473, 26877.054087
6109.875302, 26859.438205
6182.097204, 26841.827192
6254.319188, 26824.681826
6326.541342, 26807.135293
6398.763593, 26789.588449
6470.985909, 26772.489850
6543.208389, 26755.023282
6615.430953, 26737.544218
6687.653570, 26720.492498
6759.876341, 26703.096590
6832.099142, 26661.794949
6904.322056, 26617.691592
6976.545110, 26573.390903
7048.768121, 26529.155475
7120.991128, 26485.470577
7193.214245, 26441.536897
7265.437436, 26397.710705
7337.660640, 26353.991686
7409.883893, 26310.853655
7482.107275, 26267.432712
7554.330723, 26224.116609
7626.554180, 26181.333362
7698.777705, 26138.321282
7771.001339, 26095.403221
7843.225021, 26052.590818
7915.448730, 26010.354220
7987.672558, 25967.838465
8000.000000, 25960.659979
