Mach, Specific Range
   0.478484,    0.124483
   0.479815,    0.124335
   0.481145,    0.124188
   0.482475,    0.124042
   0.483806,    0.123897
   0.485136,    0.123754
   0.486466,    0.123594
   0.487796,    0.123413
   0.489127,    0.123232
   0.490457,    0.123052
   0.491787,    0.122874
   0.493117,    0.122696
   0.494448,    0.122499
   0.495778,    0.122291
   0.497108,    0.122084
   0.498438,    0.121879
   0.499769,    0.121675
   0.501099,    0.121475
   0.502429,    0.121266
   0.503759,    0.121050
   0.505090,    0.120836
   0.506420,    0.120623
   0.507750,    0.120411
   0.509080,    0.120200
   0.510411,    0.119982
   0.511741,    0.119755
   0.513071,    0.119528
   0.514402,    0.119305
   0.515732,    0.119083
   0.517062,    0.118862
   0.518392,    0.118642
   0.519723,    0.118408
   0.521053,    0.118173
   0.522383,    0.117938
   0.523713,    0.117705
   0.525044,    0.117473
   0.526374,    0.117242
   0.527704,    0.117009
   0.529034,    0.116763
   0.530365,    0.116518
   0.531695,    0.116274
   0.533025,    0.116030
   0.534355,    0.115788
   0.535686,    0.115547
   0.537016,    0.115304
   0.538346,    0.115047
   0.539677,    0.114791
   0.541007,    0.114535
   0.542337,    0.114279
   0.543667,    0.114023
   0.544998,    0.113768
   0.546328,    0.113514
   0.547658,    0.113248
   0.548988,    0.112978
   0.550319,    0.112710
   0.551649,    0.112442
   0.552979,    0.112175
   0.554309,    0.111909
   0.555640,    0.111642
   0.556970,    0.111373
   0.558300,    0.111087
   0.559630,    0.110802
   0.560961,    0.110518
   0.562291,    0.110235
   0.563621,    0.109953
   0.564951,    0.109672
   0.566282,    0.109392
   0.567612,    0.109113
   0.568942,    0.108822
   0.570273,    0.108526
   0.571603,    0.108230
   0.572933,    0.107936
   0.574263,    0.107643
   0.575594,    0.107351
   0.576924,    0.107059
   0.578254,    0.106770
   0.579584,    0.106473
   0.580915,    0.106172
   0.582245,    0.105873
   0.583575,    0.105570
   0.584905,    0.105264
   0.586236,    0.104959
   0.587566,    0.104656
   0.588896,    0.104354
   0.590226,    0.104053
   0.591557,    0.103745
   0.592887,    0.103435
   0.594217,    0.103126
   0.595547,    0.102818
   0.596878,    0.102511
   0.598208,    0.102196
   0.599538,    0.101883
   0.600869,    0.101570
   0.602199,    0.101259
   0.603529,    0.100946
   0.604859,    0.100627
   0.606190,    0.100308
   0.607520,    0.099992
   0.608850,    0.099676
   0.610180,    0.099362
