Mach, Specific Range
   0.441141,    0.156174
   0.443115,    0.155868
   0.445088,    0.155563
   0.447062,    0.155258
   0.449035,    0.154939
   0.451009,    0.154560
   0.452982,    0.154185
   0.454956,    0.153813
   0.456929,    0.153428
   0.458903,    0.153002
   0.460876,    0.152579
   0.462850,    0.152158
   0.464823,    0.151735
   0.466797,    0.151288
   0.468770,    0.150845
   0.470744,    0.150405
   0.472717,    0.149968
   0.474691,    0.149506
   0.476664,    0.149044
   0.478638,    0.148586
   0.480611,    0.148131
   0.482585,    0.147662
   0.484558,    0.147182
   0.486532,    0.146708
   0.488506,    0.146240
   0.490479,    0.145775
   0.492453,    0.145285
   0.494426,    0.144796
   0.496400,    0.144310
   0.498373,    0.143827
   0.500347,    0.143346
   0.502320,    0.142844
   0.504294,    0.142345
   0.506267,    0.141849
   0.508241,    0.141357
   0.510214,    0.140863
   0.512188,    0.140343
   0.514161,    0.139829
   0.516135,    0.139320
   0.518108,    0.138814
   0.520082,    0.138310
   0.522055,    0.137780
   0.524029,    0.137249
   0.526002,    0.136721
   0.527976,    0.136195
   0.529949,    0.135673
   0.531923,    0.135144
   0.533896,    0.134603
   0.535870,    0.134065
   0.537844,    0.133530
   0.539817,    0.132998
   0.541791,    0.132468
   0.543764,    0.131922
   0.545738,    0.131371
   0.547711,    0.130823
   0.549685,    0.130278
   0.551658,    0.129737
   0.553632,    0.129198
   0.555605,    0.128648
   0.557579,    0.128086
   0.559552,    0.127528
   0.561526,    0.126973
   0.563499,    0.126421
   0.565473,    0.125872
   0.567446,    0.125322
   0.569420,    0.124757
   0.571393,    0.124187
   0.573367,    0.123620
   0.575340,    0.123056
   0.577314,    0.122496
   0.579287,    0.121940
   0.581261,    0.121375
   0.583234,    0.120802
   0.585208,    0.120222
   0.587182,    0.119645
   0.589155,    0.119072
   0.591129,    0.118502
   0.593102,    0.117936
   0.595076,    0.117364
   0.597049,    0.116782
   0.599023,    0.116190
   0.600996,    0.115601
   0.602970,    0.115017
   0.604943,    0.114437
   0.606917,    0.113860
   0.608890,    0.113288
   0.610864,    0.112700
   0.612837,    0.112104
   0.614811,    0.111512
   0.616784,    0.110924
   0.618758,    0.110340
   0.620731,    0.109760
   0.622705,    0.109185
   0.624678,    0.108611
   0.626652,    0.108016
   0.628625,    0.107425
   0.630599,    0.106838
   0.632572,    0.106256
   0.634546,    0.105678
   0.636519,    0.105104
