Time, Angles
   0.000000,    0.000000
   0.500000,    0.000000
   1.000000,    0.000000
   1.500000,    0.000000
   2.000000,    0.000000
   2.500000,    0.000000
   3.000000,    0.000000
   3.500000,    0.000000
   4.000000,    0.000000
   4.500000,    0.000000
   5.000000,    0.000000
   5.500000,    0.000000
   6.000000,    0.000000
   6.500000,    0.000000
   7.000000,    0.000000
   7.500000,    0.000000
   8.000000,    0.000000
   8.500000,    0.000000
   9.000000,    0.000000
   9.500000,    0.000000
  10.000000,    0.000000
  10.500000,    0.000000
  11.000000,    0.000000
  11.500000,    0.000000
  12.000000,    0.000000
  12.500000,    0.000000
  13.000000,    0.000000
  13.500000,    0.000000
  14.000000,    0.000000
  14.500000,    0.000000
  15.000000,    0.000000
  15.500000,    0.000000
  16.000000,    0.000000
  16.500000,    0.000000
  17.000000,    0.000000
  17.500000,    0.000000
  17.963497,    0.000000
  18.463497,    0.000000
  18.963497,    0.000000
  19.463497,    0.000000
  19.571539,    0.000000
  20.071539,    0.367574
  20.193228,    0.542516
  20.693228,    1.414100
  21.193228,    2.386829
  21.693228,    3.370256
  22.193228,    4.334263
  22.693228,    5.259980
  22.997390,    5.798663
  23.497390,    6.637664
  23.997390,    7.409414
  24.497390,    8.106012
  24.997390,    8.720694
  25.497390,    9.247791
  25.997390,    9.682510
  26.497390,   10.021041
  26.997390,   10.260531
  27.497390,   10.398935
  27.942823,   10.436128
  28.442823,   10.438937
  28.942823,   10.452079
  29.442823,   10.475428
  29.942823,   10.508769
  30.442823,   10.551804
  30.942823,   10.604152
  31.442823,   10.665358
  31.942823,   10.734893
  32.442823,   10.812167
  32.942823,   10.896529
  33.442823,   10.987276
  33.942823,   11.083659
  34.442823,   11.184893
  34.942823,   11.290156
  34.997390,   11.301852
  35.497390,   11.410564
  35.997390,   11.521303
  36.497390,   11.632997
  36.997390,   11.744578
  37.029917,   11.751808
  37.529917,   11.833207
  38.029917,   11.872440
  38.529917,   11.889186
  39.029917,   11.893688
  39.529917,   11.892204
  40.029917,   11.887936
  40.529917,   11.880847
  41.029917,   11.870925
  41.529917,   11.863497
  42.029917,   11.853558
  42.529917,   11.845737
  43.029917,   11.835779
  43.529917,   11.828058
  44.029917,   11.818080
  44.529917,   11.810407
  44.599889,   11.809178
  45.099889,   11.622672
  45.599889,   11.191205
  46.099889,   10.632331
  46.599889,   10.013420
  47.099889,    9.368236
  47.599889,    8.712621
  48.099889,    8.052473
  48.599889,    7.393747
  49.099889,    6.926483
  49.599889,    6.692318
  50.099889,    6.569818
  50.599889,    6.503074
  51.099889,    6.466199
  51.599889,    6.444959
  52.099889,    6.432489
  52.599889,    6.424040
  53.099889,    6.418298
  53.599889,    6.413818
  54.099889,    6.410458
  54.599889,    6.405568
  55.099889,    6.402877
  55.599889,    6.400382
  56.099889,    6.396354
  56.599889,    6.391955
  57.099889,    6.390325
  57.599889,    6.387160
  58.099889,    6.382470
  58.599889,    6.379472
  59.099889,    6.377174
  59.599889,    6.373347
  60.099889,    6.368483
  60.599889,    6.367051
  61.099889,    6.364088
  61.599889,    6.359604
  62.099889,    6.356174
  62.599889,    6.354079
  63.099889,    6.350458
  63.599889,    6.345327
  64.099889,    6.343873
  64.599889,    6.341117
  65.099889,    6.336842
  65.599889,    6.333090
  66.099889,    6.331198
  66.599889,    6.327784
  67.099889,    6.322860
  67.599889,    6.320750
  68.099889,    6.318200
  68.599889,    6.314134
  69.099889,    6.309922
  69.599889,    6.308236
  70.099889,    6.305031
  70.599889,    6.300319
  71.099889,    6.297733
  71.599889,    6.295392
  72.099889,    6.291539
  72.599889,    6.286729
  73.099889,    6.285252
  73.599889,    6.282262
  74.099889,    6.277767
  74.599889,    6.274780
  75.099889,    6.272653
  75.599889,    6.269018
  76.099889,    6.263888
  76.599889,    6.262333
  77.099889,    6.259563
  77.599889,    6.255292
  78.099889,    6.251772
  78.599889,    6.249868
  79.099889,    6.246459
  79.599889,    6.241558
  80.099889,    6.239616
  80.599889,    6.237072
  81.099889,    6.233029
  81.599889,    6.228804
  82.099889,    6.227126
  82.599889,    6.223946
  83.099889,    6.219275
  83.599889,    6.216679
  84.099889,    6.214362
  84.599889,    6.210549
  85.099889,    6.205663
  85.599889,    6.204209
  86.099889,    6.201257
  86.599889,    6.196817
  87.099889,    6.193635
  87.599889,    6.191547
  88.099889,    6.187964
  88.599889,    6.182903
  89.099889,    6.181254
  89.599889,    6.178535
  90.099889,    6.174330
  90.599889,    6.170591
  91.099889,    6.168736
  91.599889,    6.165391
  92.099889,    6.160570
  92.599889,    6.158260
  93.099889,    6.155782
  93.599889,    6.151823
  94.099889,    6.147557
  94.599889,    6.145946
  95.099889,    6.142850
  95.599889,    6.138280
  96.099889,    6.135559
  96.599889,    6.133328
  97.099889,    6.129618
  97.599889,    6.124726
  98.099889,    6.123360
  98.599889,    6.120513
  99.099889,    6.116193
  99.599889,    6.112855
 100.099889,    6.110872
 100.599889,    6.107412
 101.099889,    6.102489
 101.599889,    6.100659
 102.099889,    6.098064
 102.599889,    6.093999
 103.099889,    6.090092
 103.599889,    6.088363
 104.099889,    6.085161
 104.599889,    6.080498
 105.099889,    6.078143
 105.599889,    6.075807
 106.099889,    6.072003
 106.599889,    6.067314
