Speed (TAS), Climb Angle
  71.302280,    0.710696
  72.457529,    0.753418
  73.612779,    0.790931
  74.768029,    0.823145
  75.923278,    0.850082
  77.078528,    0.872368
  78.233778,    0.890161
  79.389027,    0.903725
  80.544277,    0.913721
  81.699527,    0.919765
  82.854776,    0.922061
  84.010026,    0.921010
  85.165276,    0.917402
  86.320525,    0.910728
  87.475775,    0.901132
  88.631025,    0.888079
  89.786274,    0.873400
  90.941524,    0.856485
  92.096774,    0.836768
  93.252023,    0.814559
  94.407273,    0.791771
  95.562523,    0.766048
  96.717772,    0.738271
  97.873022,    0.709468
  99.028272,    0.678832
 100.183521,    0.647403
 101.338771,    0.612663
 102.494021,    0.578241
 103.649270,    0.541652
 104.804520,    0.504538
 105.959769,    0.464871
 107.115019,    0.424774
 108.270269,    0.384138
 109.425518,    0.341179
 110.580768,    0.298046
 111.736018,    0.252713
 112.891267,    0.207211
 114.046517,    0.161308
 115.201767,    0.112179
 116.357016,    0.063427
 117.512266,    0.014763
 118.667516,   -0.037130
 119.822765,   -0.089296
 120.978015,   -0.141205
 122.133265,   -0.195245
 123.288514,   -0.250423
 124.443764,   -0.305902
 125.599014,   -0.361406
 126.754263,   -0.419795
 127.909513,   -0.478512
 129.064763,   -0.537559
 130.220012,   -0.596664
 131.375262,   -0.658668
 132.530512,   -0.721159
 133.685761,   -0.784005
 134.841011,   -0.847055
 135.996261,   -0.911359
 137.151510,   -0.977776
 138.306760,   -1.044572
 139.462010,   -1.111622
 140.617259,   -1.179029
 141.772509,   -1.247133
 142.927759,   -1.317872
 144.083008,   -1.388901
 145.238258,   -1.460319
 146.393508,   -1.532138
 147.548757,   -1.604356
 148.704007,   -1.677178
 149.859257,   -1.752554
 151.014506,   -1.828351
 152.169756,   -1.904567
 153.325006,   -1.981131
 154.480255,   -2.058117
 155.635505,   -2.135523
 156.790755,   -2.213640
 157.946004,   -2.294166
 159.101254,   -2.375131
 160.256504,   -2.456535
 161.411753,   -2.538376
 162.567003,   -2.620636
 163.722253,   -2.703335
 164.877502,   -2.786475
 166.032752,   -2.870055
 167.188002,   -2.955898
 168.343251,   -3.042561
 169.498501,   -3.129682
 170.653751,   -3.217265
 171.809000,   -3.305325
 172.964250,   -3.393842
 174.119500,   -3.482818
 175.274749,   -3.572267
 176.429999,   -3.662208
 177.585249,   -3.752609
 178.740498,   -3.845070
 179.895748,   -3.938472
 181.050998,   -4.032395
 182.206247,   -4.126794
 183.361497,   -4.221668
 184.516747,   -4.317055
 185.671996,   -4.412976
