Mach, Rate of Climb
   0.241058, 1181.734435
   0.244280, 1202.546853
   0.247501, 1222.495231
   0.250723, 1241.672350
   0.253945, 1260.225674
   0.257166, 1277.928486
   0.260388, 1294.790868
   0.263610, 1310.827335
   0.266831, 1326.498132
   0.270053, 1341.283969
   0.273274, 1355.192607
   0.276496, 1368.332427
   0.279718, 1381.125552
   0.282939, 1393.425621
   0.286161, 1404.665455
   0.289383, 1415.225470
   0.292604, 1425.446216
   0.295826, 1435.116129
   0.299048, 1444.104494
   0.302269, 1452.548309
   0.305491, 1459.915560
   0.308712, 1467.611272
   0.311934, 1474.305329
   0.315156, 1480.473923
   0.318377, 1485.792186
   0.321599, 1491.022232
   0.324821, 1495.624728
   0.328042, 1499.660133
   0.331264, 1502.791859
   0.334486, 1505.827181
   0.337707, 1508.075811
   0.340929, 1510.109715
   0.344150, 1511.010945
   0.347372, 1511.535686
   0.350594, 1511.958163
   0.353815, 1511.345508
   0.357037, 1510.467220
   0.360259, 1508.648555
   0.363480, 1506.472010
   0.366702, 1504.086194
   0.369924, 1500.639270
   0.373145, 1496.528004
   0.376367, 1492.283211
   0.379588, 1487.297872
   0.382810, 1481.453171
   0.386032, 1475.265324
   0.389253, 1468.673022
   0.392475, 1460.914727
   0.395697, 1452.787010
   0.398918, 1444.288831
   0.402140, 1435.028891
   0.405362, 1424.792066
   0.408583, 1414.171949
   0.411805, 1403.152368
   0.415026, 1391.481950
   0.418248, 1378.604891
   0.421470, 1365.352419
   0.424691, 1351.671047
   0.427913, 1337.559321
   0.431135, 1322.307939
   0.434356, 1306.301168
   0.437578, 1289.835948
   0.440800, 1272.910635
   0.444021, 1255.523584
   0.447243, 1237.123101
   0.450464, 1217.762355
   0.453686, 1197.911840
   0.456908, 1177.569740
   0.460129, 1156.782626
   0.463351, 1135.524576
   0.466573, 1112.812038
   0.469794, 1089.415127
   0.473016, 1065.513108
   0.476237, 1041.117686
   0.479459, 1016.195802
   0.482681,  990.745479
   0.485902,  964.363780
   0.489124,  936.744072
   0.492346,  908.567926
   0.495567,  879.833214
   0.498789,  850.537809
   0.502011,  820.680137
   0.505232,  790.257708
   0.508454,  759.268214
   0.511675,  726.697585
   0.514897,  693.412960
   0.518119,  659.518892
   0.521340,  625.027387
   0.524562,  589.936183
   0.527784,  554.235765
   0.531005,  517.884497
   0.534227,  480.926094
   0.537449,  443.123950
   0.540670,  403.816800
   0.543892,  363.806665
   0.547113,  323.144823
   0.550335,  281.843118
   0.553557,  239.899169
   0.556778,  197.251340
   0.560000,  153.900877
