Time, CL
   0.000100,    1.235600
   0.001100,    1.235600
   0.003796,    1.235600
   0.010748,    1.235600
   0.025249,    1.235600
   0.048314,    1.235600
   0.074348,    1.235600
   0.100476,    1.235600
   0.126658,    1.235600
   0.152901,    1.235600
   0.179242,    1.235600
   0.205590,    1.235600
   0.232077,    1.235600
   0.258681,    1.235600
   0.285148,    1.235600
   0.311743,    1.235600
   0.338450,    1.235600
   0.365351,    1.235600
   0.392554,    1.235600
   0.419766,    1.235600
   0.446983,    1.235600
   0.474437,    1.235600
   0.502055,    1.235600
   0.529665,    1.235600
   0.557976,    1.235600
   0.586043,    1.235600
   0.614585,    1.235600
   0.643325,    1.235600
   0.672086,    1.235600
   0.700907,    1.235600
   0.730023,    1.235600
   0.759433,    1.235600
   0.789298,    1.235600
   0.819216,    1.235600
   0.849343,    1.235600
   0.879317,    1.235600
   0.909796,    1.235600
   0.940322,    1.235600
   0.970919,    1.235600
   1.002116,    1.235600
   1.033540,    1.235600
   1.065660,    1.235600
   1.097376,    1.235600
   1.129548,    1.235600
   1.161727,    1.235600
   1.194354,    1.235600
   1.227005,    1.235600
   1.259863,    1.235600
   1.292976,    1.235600
   1.326485,    1.235600
   1.361055,    1.235600
   1.395027,    1.235600
   1.429043,    1.235600
   1.463052,    1.235600
   1.497650,    1.235600
   1.499052,    1.235600
   1.500122,    1.235600
   1.501162,    1.235600
   1.501983,    1.235600
   1.502631,    1.235600
   1.503108,    1.235600
   1.503574,    1.235600
   1.503690,    1.235600
   1.503831,    1.235600
   1.503959,    1.235600
   1.504758,    1.235600
   1.508063,    1.235600
   1.519607,    1.235600
   1.554543,    1.235600
   1.589783,    1.235600
   1.625230,    1.235600
   1.661092,    1.235600
   1.697449,    1.235600
   1.733624,    1.235600
   1.770361,    1.235600
   1.806836,    1.235600
   1.843818,    1.235600
   1.881287,    1.235600
   1.918977,    1.235600
   1.956652,    1.235600
   1.994562,    1.235600
   2.032453,    1.235600
   2.071371,    1.235600
   2.110418,    1.235600
   2.149748,    1.235600
   2.189091,    1.235600
   2.228804,    1.235600
   2.268609,    1.235600
   2.308803,    1.235600
   2.349177,    1.235600
   2.389762,    1.235600
   2.430566,    1.235600
   2.471768,    1.235600
   2.513006,    1.235600
   2.554909,    1.235600
   2.596759,    1.235600
   2.639365,    1.235600
   2.681722,    1.235600
   2.724054,    1.235600
   2.766421,    1.235600
   2.809386,    1.235600
   2.852849,    1.235600
   2.896475,    1.235600
   2.939955,    1.235600
