Speed(CAS), Altitude
 157.985641,    0.000000
 157.985643,  328.083990
 157.985643,  656.167979
 157.985643,  984.251969
 157.985643, 1312.335958
 157.985643, 1640.419948
 157.985643, 1968.503937
 157.985643, 2296.587927
 157.985643, 2624.671916
 157.985643, 2952.755906
 157.985643, 3280.839895
 157.985643, 3608.923885
 157.985643, 3937.007874
 157.985643, 4265.091864
 157.985643, 4593.175853
 157.985643, 4921.259843
 157.985643, 5249.343832
 157.985643, 5577.427822
 157.985643, 5905.511811
 157.985643, 6233.595801
 157.985643, 6561.679790
 157.985643, 6889.763780
 157.985643, 7217.847769
 157.985643, 7545.931759
 157.985643, 7874.015748
 157.985643, 8202.099738
 157.985643, 8530.183727
 157.985643, 8858.267717
 157.985643, 9186.351706
 157.985643, 9514.435696
 157.985643, 9842.519685
 157.985643, 10170.603675
 157.985643, 10498.687664
 157.985643, 10826.771654
 157.985643, 11154.855643
 157.985643, 11482.939633
 157.985643, 11811.023622
 157.985643, 12139.107612
 157.985643, 12467.191601
 157.985643, 12795.275591
 157.985643, 13123.359580
 157.985643, 13451.443570
 157.985643, 13779.527559
 157.985643, 14107.611549
 157.985643, 14435.695538
 157.985643, 14763.779528
 157.985643, 15091.863517
 157.985643, 15419.947507
 157.985643, 15748.031496
 157.985643, 16076.115486
 157.985643, 16404.199475
 157.985643, 16732.283465
 157.985643, 17060.367454
 157.985643, 17388.451444
 157.985643, 17716.535433
 157.985643, 18044.619423
 157.985643, 18372.703412
 157.985643, 18700.787402
 157.985643, 19028.871391
 157.985643, 19356.955381
 157.985643, 19685.039370
 157.985643, 20013.123360
 157.985643, 20341.207349
 157.985643, 20669.291339
 157.985643, 20997.375328
 157.985643, 21325.459318
 157.985643, 21653.543307
 157.985643, 21981.627297
 157.985643, 22309.711286
 157.985643, 22637.795276
 157.985643, 22965.879265
 157.985643, 23293.963255
 157.985643, 23622.047244
 157.985643, 23950.131234
 157.985643, 24278.215223
 157.985643, 24606.299213
 157.985643, 24934.383202
 157.985643, 25262.467192
 157.985643, 25590.551181
 157.985643, 25918.635171
 157.985643, 26246.719160
 157.985643, 26574.803150
 157.985643, 26902.887139
 157.985643, 27230.971129
 157.985643, 27559.055118
 157.985643, 27887.139108
 157.985643, 28215.223097
 157.985643, 28543.307087
 157.985643, 28871.391076
 157.985643, 29199.475066
 157.985643, 29527.559055
 157.985643, 29855.643045
 157.985643, 30183.727034
 157.985643, 30511.811024
 157.985643, 30839.895013
 157.985643, 31167.979003
 157.985643, 31496.062992
 157.985643, 31824.146982
 157.985643, 32152.230971
 157.985643, 32480.314961
 157.985643, 32808.398950
 157.985643, 33136.482940
 157.985643, 33464.566929
 157.985643, 33792.650919
 157.985643, 34120.734908
 157.985643, 34448.818898
 157.985643, 34776.902887
 157.985643, 35104.986877
 157.985643, 35433.070866
 161.392820, 35761.154856
 164.916317, 36089.238845
 168.550875, 36417.322835
 172.475008, 36745.406824
 177.041012, 37073.490814
 182.316686, 37401.574803
 189.521203, 37729.658793
 212.565421, 38057.742782
 225.320726, 37729.658793
 231.337903, 37401.574803
 236.838576, 37073.490814
 241.895573, 36745.406824
 245.751208, 36417.322835
 249.489265, 36089.238845
 252.818733, 35761.154856
 255.915556, 35433.070866
 259.061034, 35104.986877
 262.157866, 34776.902887
 265.006094, 34448.818898
 267.696586, 34120.734908
 270.324188, 33792.650919
 272.987766, 33464.566929
 275.687549, 33136.482940
 278.320033, 32808.398950
 280.987116, 32480.314961
 283.583205, 32152.230971
 286.212238, 31824.146982
 288.874420, 31496.062992
 291.460995, 31167.979003
 293.858971, 30839.895013
 296.284317, 30511.811024
 298.737195, 30183.727034
 300.991311, 29855.643045
 303.268963, 29527.559055
 305.454893, 29199.475066
 307.662444, 28871.391076
 309.774159, 28543.307087
 312.024206, 28215.223097
 314.176443, 27887.139108
 316.348548, 27559.055118
 318.418621, 27230.971129
 320.629651, 26902.887139
 322.736607, 26574.803150
 324.861579, 26246.719160
 327.004657, 25918.635171
 329.165928, 25590.551181
 331.216686, 25262.467192
 333.283515, 24934.383202
 335.104286, 24606.299213
 336.804371, 24278.215223
 338.647175, 23950.131234
 340.367038, 23622.047244
 342.096251, 23293.963255
 343.834843, 22965.879265
 345.582841, 22637.795276
 347.340273, 22309.711286
 348.966636, 21981.627297
 350.600086, 21653.543307
 352.240634, 21325.459318
 353.888293, 20997.375328
 355.543075, 20669.291339
 357.058401, 20341.207349
 358.726238, 20013.123360
 360.252177, 19685.039370
 361.782805, 19356.955381
 363.318120, 19028.871391
 364.858118, 18700.787402
 366.402794, 18372.703412
 367.796846, 18044.619423
 369.349604, 17716.535433
 370.907025, 17388.451444
 372.309993, 17060.367454
 373.875446, 16732.283465
 375.445545, 16404.199475
 376.857313, 16076.115486
 378.435394, 15748.031496
 379.852530, 15419.947507
 381.438555, 15091.863517
 383.029193, 14763.779528
 384.454930, 14435.695538
 386.053460, 14107.611549
 387.656587, 13779.527559
 389.264305, 13451.443570
 390.876611, 13123.359580
 392.317310, 12795.275591
 393.937426, 12467.191601
 395.383211, 12139.107612
 396.830836, 11811.023622
 398.280278, 11482.939633
 399.731517, 11154.855643
 401.184530, 10826.771654
 402.639297, 10498.687664
 404.095797, 10170.603675
 405.554007, 9842.519685
 406.823953, 9514.435696
 408.092754, 9186.351706
 409.360370, 8858.267717
 410.820953, 8530.183727
 412.087507, 8202.099738
 413.549809, 7874.015748
 414.815170, 7545.931759
 416.279081, 7217.847769
 417.543114, 6889.763780
 419.008522, 6561.679790
 420.475365, 6233.595801
 421.737886, 5905.511811
 423.206064, 5577.427822
 424.675603, 5249.343832
 426.146481, 4921.259843
 427.618676, 4593.175853
 428.879029, 4265.091864
 430.352290, 3937.007874
 431.826793, 3608.923885
 433.302514, 3280.839895
 434.779430, 2952.755906
 436.257518, 2624.671916
 437.736754, 2296.587927
 439.217116, 1968.503937
 440.698579, 1640.419948
 442.181120, 1312.335958
 443.664715,  984.251969
 445.149340,  656.167979
 446.403498,  328.083990
 447.888540,    0.000000
