Ground Roll Distance, Horizontal Forces
   0.000000,  386.179363
   0.000000,  390.150140
   0.000000,  417.075400
   0.000000,  422.371511
   0.000000,  427.638428
   0.000000,  432.876342
   0.000000,  438.085443
   0.000000,  439.123822
   0.000000,  439.128730
   0.000000,  439.131376
   0.000000,  439.131981
   0.000000,  439.132312
   0.000000, 9956.802601
   0.000000, 9956.819087
   0.000000, 9956.983950
   0.000000, 9958.632678
   0.000000, 9975.130084
   0.000000, 10141.119784
   0.000000, 11906.083748
   0.000000, 13953.313876
   0.000000, 16139.319857
   0.000000, 18439.071421
   0.000000, 20830.224229
   0.000000, 23287.965069
   0.000000, 25785.375300
   0.000000, 26637.164008
   0.000000, 27248.552754
   0.000000, 27925.334344
   0.000000, 28043.774101
   0.000000, 28172.027468
   0.000000, 29462.985485
   0.000000, 30367.786429
   0.000000, 30959.958527
   0.000000, 31217.353025
   0.000000, 31577.503446
   0.000000, 33877.186014
   0.000000, 34409.361281
   0.000000, 34946.635052
   0.000000, 35105.635650
   0.000000, 35190.959270
   0.000000, 35267.608903
   0.000000, 36025.900596
   0.000000, 38103.382137
   0.000000, 40016.120498
   0.000000, 40177.910434
   0.000000, 40534.646195
   0.000000, 40853.147131
   0.000000, 42611.188018
   0.000000, 42981.222307
   0.000000, 43180.129188
   0.000000, 43349.265332
   0.000000, 43498.513968
   0.000000, 43630.030353
   0.000000, 43633.097615
