Ground Roll Distance, Horizontal Forces
1088.595873, -1997.549675
1113.017626, -1994.417040
1279.961710, -1973.272562
1313.078687, -1969.133873
1346.105646, -1965.024765
1379.042837, -1960.945031
1411.890511, -1956.894467
1418.449326, -1956.087836
1418.480335, -1956.084025
1418.497053, -1956.081969
1418.500876, -1956.081499
1418.502965, -1956.081243
1418.504054, -11473.751131
1418.505108, -11473.766445
1418.515646, -11473.919579
1418.621023, -11475.451023
1419.674596, -11490.775120
1430.190164, -11644.985731
1533.241194, -13287.626847
1635.834018, -15199.558759
1729.548622, -17248.757758
1814.149541, -19413.021374
1889.896147, -21672.453086
1957.171602, -24004.628686
2016.428250, -26384.920236
2034.806350, -27199.258526
2047.469869, -27784.572523
2060.994998, -28433.291389
2063.375450, -28546.771792
2065.976901, -28669.599987
2091.195102, -29907.747374
2107.858586, -30777.561575
2118.331190, -31347.787366
2122.778806, -31595.784216
2128.896907, -31938.783412
2165.153589, -34135.298718
2172.870322, -34645.287162
2180.409311, -35160.865514
2182.592088, -35313.586396
2183.814446, -35395.394662
2184.925276, -35468.851100
2195.633977, -36196.466255
2222.285442, -38199.774468
2242.958550, -40061.650490
2244.507276, -40220.205450
2247.466559, -40571.162165
2249.964713, -40885.304602
2260.720389, -42637.938667
2262.088508, -43012.825785
2262.632275, -43215.707598
2262.967297, -43389.150174
2263.149093, -43543.038201
2263.205754, -43679.414738
2263.205782, -43682.605051
