Ground Roll Distance, Horizontal Forces
1088.595873, -655.768151
1113.017626, -653.926211
1279.961710, -641.338819
1313.078687, -638.842558
1346.105646, -636.353292
1379.042837, -633.870985
1411.890511, -631.395606
1418.449326, -630.901359
1418.480335, -630.899022
1418.497053, -630.897762
1418.500876, -630.897474
1418.502965, -630.897317
1418.504054, -630.897209
1418.505108, -630.896895
1418.515646, -630.893752
1418.621023, -630.862322
1419.674596, -630.547817
1430.190164, -627.382747
1533.241194, -593.642382
1635.834018, -554.252453
1729.548622, -511.785997
1814.149541, -466.516139
1889.896147, -418.619463
1957.171602, -368.274515
2016.428250, -315.655361
2034.806350, -297.304851
2047.469869, -283.989996
2060.994998, -269.101214
2063.375450, -266.404442
2065.976901, -263.430472
2091.195102, -233.031512
2107.858586, -211.179671
2118.331190, -196.608770
2122.778806, -190.306000
2128.896907, -185.667135
2165.153589, -154.839165
2172.870322, -147.363189
2180.409311, -139.663421
2182.592088, -137.353584
2183.814446, -136.043295
2184.925276, -134.841963
2195.633977, -122.697985
2222.285442,  -86.476474
2242.958550,  -47.464628
2244.507276,  -43.795534
2247.466559,  -36.302948
2249.964713,  -29.369740
2260.720389,   14.920642
2262.088508,   26.257943
2262.632275,   32.826776
2262.967297,   38.737845
2263.149093,   44.250991
2263.205754,   49.384235
2263.205782,   49.507425
