V (EAS), 
  45.717318,    0.000000
  45.717318,    1.000000
  47.821400,    1.094165
  49.925481,    1.192567
  52.029563,    1.295206
  54.133644,    1.402081
  56.237726,    1.513192
  58.341807,    1.628539
  60.445889,    1.748123
  62.549970,    1.871943
  64.654052,    2.000000
  80.207514,    2.000000
  80.207514,    0.000000
