V (EAS), 
  87.091435,    0.000000
  87.091435,    1.000000
  91.099708,    1.094165
  95.107981,    1.192567
  99.116253,    1.295206
 103.124526,    1.402081
 107.132798,    1.513192
 111.141071,    1.628539
 115.149344,    1.748123
 119.157616,    1.871943
 123.165889,    2.000000
 152.795216,    2.000000
 152.795216,    0.000000
