V (EAS), 
  87.079952,    0.000000
  87.079952,    1.000000
  91.087696,    1.094165
  95.095440,    1.192567
  99.103185,    1.295206
 103.110929,    1.402081
 107.118673,    1.513192
 111.126417,    1.628539
 115.134161,    1.748123
 119.141905,    1.871943
 123.149649,    2.000000
 152.775069,    2.000000
 152.775069,    0.000000
