Time, Horizontal Forces
   0.000000,    0.000000
   0.000001,    0.000002
   0.000006,    0.000023
   0.000051,    0.000181
   0.000254,    0.000904
   0.000937,    0.003339
   0.003594,    0.012801
   0.008770,    0.031235
   0.016215,    0.057737
   0.025986,    0.092513
   0.038053,    0.135449
   0.052396,    0.186470
   0.069115,    0.245926
   0.088096,    0.313406
   0.109545,    0.389640
   0.133445,    0.474563
   0.159844,    0.568340
   0.188742,    0.670963
   0.220179,    0.782571
   0.254154,    0.903158
   0.290762,    1.033048
   0.329834,    1.171646
   0.371933,    1.320935
   0.416730,    1.479748
   0.464133,    1.647746
   0.514632,    1.826667
   0.568012,    2.015740
   0.623767,    2.213164
   0.683393,    2.424232
   0.746091,    2.646105
   0.811495,    2.877483
   0.879944,    3.119561
   0.952973,    3.377752
   1.028661,    3.645261
   1.108195,    3.926273
   1.190503,    4.216995
   1.276329,    4.520042
   1.366302,    4.837630
   1.460383,    5.169610
   1.557910,    5.513631
   1.658864,    5.869625
   1.765569,    6.245770
   1.876077,    6.635185
   1.991080,    7.040300
   2.108697,    7.454481
   2.232114,    7.888927
   2.358495,    8.333655
   2.491456,    8.801365
   2.627207,    9.278717
   2.766419,    9.768061
   2.910997,   10.276085
   3.061458,   10.804583
   3.214194,   11.340871
   3.373591,   11.900337
   3.537116,   12.474076
   3.707854,   13.072895
   3.881891,   13.683043
   4.060893,   14.310359
   4.246787,   14.961568
   4.436942,   15.627443
   4.635771,   16.323410
   4.839095,   17.034825
   5.046944,   17.761772
   5.262260,   18.514524
   5.479624,   19.274123
   5.704145,   20.058407
   5.932675,   20.856364
   6.172206,   21.692374
   6.417668,   22.548718
   6.664659,   23.410026
   6.919177,   24.297201
   7.182286,   25.213920
   7.451337,   26.150925
   7.728786,   27.116750
   8.011867,   28.101735
   8.300203,   29.104551
   8.595273,   30.130324
   8.898197,   31.182919
   9.208447,   32.260468
   9.524740,   33.358494
   9.847117,   34.477121
  10.178260,   35.625622
  10.517285,   36.800900
  10.863781,   38.001499
  11.215388,   39.219222
  11.577699,   40.473408
  11.947059,   41.751363
  12.323083,   43.051736
  12.706533,   44.377128
  13.101735,   45.742458
  13.498441,   47.112292
  13.905442,   48.516964
  14.322436,   49.955391
  14.746977,   51.419096
  15.179755,   52.910430
  15.615931,   54.412688
  16.065427,   55.960016
  16.521679,   57.529774
  16.989674,   59.139074
  17.467086,   60.779876
  17.948124,   62.432245
  18.442233,   64.128598
  18.943653,   65.849105
  19.455403,   67.604094
  19.971291,   69.372293
  20.503197,   71.194383
  21.039939,   73.032003
  21.591975,   74.920915
  22.154661,   76.845168
  22.722075,   78.784474
  23.294581,   80.740058
  23.879363,   82.736423
  24.470105,   84.751965
  25.080064,   86.831856
  25.104614,   86.915545
  25.110192,   86.934559
  25.111427,   86.938769
  25.113175,   86.944725
  25.113784,   86.946803
  25.114962,   86.950819
  25.115436,   86.952435
  25.115489,   86.952613
  25.115536,   86.952774
  25.116007,   86.954380
  25.120721,   86.970448
  25.146034,   87.056732
  25.240975,   87.380332
  25.544938,   88.416121
  26.122884,   90.384492
  26.701027,   92.352176
  27.285207,   94.339037
  27.878682,   96.356120
  28.479559,   98.396944
  29.087489,  100.460286
  29.709576,  102.570197
  30.339197,  104.704152
  30.977515,  106.866042
  31.624560,  109.055926
  32.281037,  111.276139
  32.946776,  113.526049
  33.624452,  115.814638
  34.313136,  118.138695
  35.009054,  120.485438
  35.708189,  122.841290
  36.418015,  125.231406
  37.136818,  127.649955
  37.867779,  130.107573
  38.610465,  132.602739
  39.366949,  135.142326
  40.124054,  137.682068
  40.893463,  140.261121
  41.674081,  142.875736
  42.464088,  145.519764
  43.263317,  148.192580
  44.070501,  150.889909
  44.886655,  153.615087
  45.715278,  156.379732
  46.555057,  159.179392
  47.404370,  162.008589
  48.265463,  164.874746
  49.125549,  167.735270
  50.002292,  170.648871
  50.891462,  173.601390
  51.789845,  176.582088
  52.700389,  179.600679
  53.620266,  182.647723
  54.548014,  185.718321
  55.488294,  188.827837
  56.438610,  191.967945
  57.408434,  195.169844
  58.385766,  198.393822
  59.370371,  201.639061
  60.365913,  204.917587
  61.379289,  208.252006
  62.389213,  211.572246
  63.423505,  214.969701
  64.463035,  218.381422
  65.513995,  221.827688
  66.577116,  225.310818
  67.651149,  228.826638
  68.734516,  232.369922
  69.826554,  235.938446
  70.926902,  239.530977
  72.041160,  243.165724
  73.167900,  246.837944
  74.306773,  250.546405
  75.467376,  254.322244
  76.633843,  258.113738
  77.809141,  261.930492
  78.997253,  265.785364
  80.197519,  269.676135
  81.410899,  273.605824
  82.633034,  277.560238
  83.870672,  281.561131
  85.116192,  285.583784
  86.373469,  289.640649
  87.642578,  293.731888
  88.921294,  297.850257
  90.211860,  302.002902
  91.522913,  306.217497
  92.844013,  310.460368
  94.177813,  314.739956
  95.524629,  319.057182
  96.890774,  323.432162
  98.258511,  327.808019
  99.637602,  332.215954
 101.033815,  336.674298
 102.439374,  341.158128
 103.861289,  345.689706
 104.147219,  346.600415
 104.341094,  347.217822
 104.495880,  347.710687
 104.518932,  347.784084
 104.524426,  347.801579
 104.526123,  347.806981
 104.526910,  347.809486
 104.527083,  347.810039
