Mach, Climb Angle
   0.234874,    3.236770
   0.240380,    2.997363
   0.245886,    2.834648
   0.251393,    2.881122
   0.256899,    2.928785
   0.262405,    2.970115
   0.267912,    3.004242
   0.273418,    3.033590
   0.278924,    3.051488
   0.284431,    3.069251
   0.289937,    3.073303
   0.295443,    3.074854
   0.300950,    3.070083
   0.306456,    3.056093
   0.311962,    3.043342
   0.317469,    3.020666
   0.322975,    2.993916
   0.328481,    2.967388
   0.333988,    2.934157
   0.339494,    2.892694
   0.345000,    2.851309
   0.350507,    2.809915
   0.356013,    2.759625
   0.361519,    2.703853
   0.367026,    2.647946
   0.372532,    2.591986
   0.378038,    2.535784
   0.383545,    2.467377
   0.389051,    2.397328
   0.394557,    2.327572
   0.400063,    2.257462
   0.405570,    2.187892
   0.411076,    2.118104
   0.416582,    2.036734
   0.422089,    1.954096
   0.427595,    1.870768
   0.433101,    1.786360
   0.438608,    1.701033
   0.444114,    1.614564
   0.449620,    1.527259
   0.455127,    1.438980
   0.460633,    1.340053
   0.466139,    1.242635
   0.471646,    1.146503
   0.477152,    1.053863
   0.482658,    0.964613
   0.488165,    0.878800
   0.493671,    0.795728
   0.499177,    0.713612
   0.504684,    0.632372
   0.510190,    0.550601
   0.515696,    0.468197
   0.521203,    0.375791
   0.526709,    0.281429
   0.532215,    0.185953
   0.537722,    0.089244
   0.543228,   -0.008556
   0.548734,   -0.107452
   0.554241,   -0.207390
   0.559747,   -0.308353
   0.565253,   -0.410321
   0.570760,   -0.513297
   0.576266,   -0.617265
   0.581772,   -0.722240
   0.587279,   -0.828214
   0.592785,   -0.935197
   0.598291,   -1.043187
   0.603798,   -1.152188
   0.609304,   -1.262200
   0.614810,   -1.377026
   0.620317,   -1.497251
   0.625823,   -1.618564
   0.631329,   -1.740965
   0.636836,   -1.864454
   0.642342,   -1.989034
   0.647848,   -2.114704
   0.653354,   -2.241465
   0.658861,   -2.369319
   0.664367,   -2.498266
   0.669873,   -2.628308
   0.675380,   -2.759444
   0.680886,   -2.891677
   0.686392,   -3.025008
   0.691899,   -3.159436
   0.697405,   -3.294965
   0.702911,   -3.431594
   0.708418,   -3.569325
   0.713924,   -3.708160
   0.719430,   -3.848099
   0.724937,   -3.989145
   0.730443,   -4.131298
   0.735949,   -4.274560
   0.741456,   -4.418932
   0.746962,   -4.564416
   0.752468,   -4.711014
   0.757975,   -4.858727
   0.763481,   -5.007557
   0.768987,   -5.157506
   0.774494,   -5.308575
   0.780000,   -5.460767
