V (EAS), 
   0.000000,    1.000000
 196.182871,    1.751693
 337.133458,    2.291759
   0.000000,    1.000000
 337.133458,    2.291759
 421.416822,    1.755898
   0.000000,    1.000000
 421.416822,    1.755898
 421.416822,    0.244102
   0.000000,    1.000000
 421.416822,    0.244102
 337.133458,   -0.291759
   0.000000,    1.000000
 337.133458,   -0.291759
 337.133458,   -0.291759
 161.776540,    0.248307
   0.000000,    1.000000
