V (EAS), 
  50.916106,    0.000000
  50.916106,    1.000000
  53.259455,    1.094165
  55.602804,    1.192567
  57.946153,    1.295206
  60.289502,    1.402081
  62.632851,    1.513192
  64.976200,    1.628539
  67.319549,    1.748123
  69.662898,    1.871943
  72.006247,    2.000000
  90.263787,    2.000000
  90.263787,    0.000000
