Speed (CAS), Rate of Climb
  71.256190,   11.008026
  72.598819,   11.216838
  73.941447,   11.357212
  75.284075,   11.469816
  76.626704,   11.569460
  77.969332,   11.649144
  79.311960,   11.719975
  80.654589,   11.775145
  81.997217,   11.823737
  83.339845,   11.875985
  84.682473,   11.926930
  86.025102,   11.963772
  87.367730,   11.994182
  88.710358,   12.018109
  90.052987,   12.027257
  91.395615,   12.031702
  92.738243,   12.029202
  94.080871,   12.015603
  95.423500,   12.017525
  96.766128,   12.014967
  98.108756,   11.995227
  99.451385,   11.966109
 100.794013,   11.931835
 102.136641,   11.892407
 103.479269,   11.832377
 104.821898,   11.761006
 106.164526,   11.693981
 107.507154,   11.636020
 108.849783,   11.572697
 110.192411,   11.485906
 111.535039,   11.392776
 112.877667,   11.293576
 114.220296,   11.188290
 115.562924,   11.076901
 116.905552,   10.954486
 118.248181,   10.825838
 119.590809,   10.699188
 120.933437,   10.566182
 122.276065,   10.426795
 123.618694,   10.281001
 124.961322,   10.128776
 126.303950,    9.969368
 127.646579,    9.783234
 128.989207,    9.589927
 130.331835,    9.407124
 131.674463,    9.218701
 133.017092,    9.023401
 134.359720,    8.821191
 135.702348,    8.612039
 137.044977,    8.395913
 138.387605,    8.172782
 139.730233,    7.927330
 141.072861,    7.670699
 142.415490,    7.416976
 143.758118,    7.155735
 145.100746,    6.886940
 146.443375,    6.610552
 147.786003,    6.326532
 149.128631,    6.034843
 150.471259,    5.735447
 151.813888,    5.428306
 153.156516,    5.113503
 154.499144,    4.791028
 155.841773,    4.460697
 157.184401,    4.101601
 158.527029,    3.732789
 159.869658,    3.355434
 161.212286,    2.969495
 162.554914,    2.574928
 163.897542,    2.171690
 165.240171,    1.753575
 166.582799,    1.324130
 167.925427,    0.885745
 169.268056,    0.438378
 170.610684,   -0.018014
 171.953312,   -0.483474
 173.295940,   -0.958045
 174.638569,   -1.441770
 175.981197,   -1.934691
 177.323825,   -2.445171
 178.666454,   -2.965270
 180.009082,   -3.494823
 181.351710,   -4.033874
 182.694338,   -4.598543
 184.036967,   -5.175493
 185.379595,   -5.762478
 186.722223,   -6.359545
 188.064852,   -6.964976
 189.407480,   -7.574791
 190.750108,   -8.194719
 192.092736,   -8.824805
 193.435365,   -9.465095
 194.777993,  -10.115635
 196.120621,  -10.776471
 197.463250,  -11.447648
 198.805878,  -12.129213
 200.148506,  -12.818598
 201.491134,  -13.515753
 202.833763,  -14.223363
 204.176391,  -14.941472
