Speed (TAS), Climb Angle
  71.693361,   -1.466087
  72.479499,   -1.088951
  73.265637,   -0.814905
  74.051776,   -0.668770
  74.837914,   -0.520689
  75.624052,   -0.424235
  76.410190,   -0.345286
  77.196328,   -0.265165
  77.982466,   -0.202156
  78.768604,   -0.152577
  79.554742,   -0.101467
  80.340880,   -0.045638
  81.127019,   -0.003594
  81.913157,    0.035382
  82.699295,    0.075009
  83.485433,    0.115287
  84.271571,    0.147315
  85.057709,    0.172229
  85.843847,    0.197636
  86.629985,    0.223536
  87.416124,    0.249929
  88.202262,    0.266321
  88.988400,    0.278037
  89.774538,    0.290103
  90.560676,    0.302824
  91.346814,    0.318963
  92.132952,    0.334702
  92.919090,    0.336396
  93.705229,    0.338309
  94.491367,    0.340441
  95.277505,    0.342793
  96.063643,    0.345363
  96.849781,    0.348152
  97.635919,    0.344685
  98.422057,    0.333132
  99.208195,    0.321677
  99.994333,    0.310320
 100.780472,    0.299060
 101.566610,    0.287974
 102.352748,    0.279565
 103.138886,    0.271253
 103.925024,    0.255686
 104.711162,    0.233453
 105.497300,    0.211209
 106.283438,    0.188955
 107.069577,    0.166690
 107.855715,    0.144414
 108.641853,    0.122128
 109.427991,    0.099832
 110.214129,    0.077524
 111.000267,    0.055207
 111.786405,    0.023633
 112.572543,   -0.010279
 113.358682,   -0.041769
 114.144820,   -0.073265
 114.930958,   -0.104854
 115.717096,   -0.136536
 116.503234,   -0.168312
 117.289372,   -0.200180
 118.075510,   -0.232142
 118.861648,   -0.264198
 119.647786,   -0.296346
 120.433925,   -0.328588
 121.220063,   -0.365886
 122.006201,   -0.408875
 122.792339,   -0.452026
 123.578477,   -0.495341
 124.364615,   -0.537123
 125.150753,   -0.578889
 125.936891,   -0.620818
 126.723030,   -0.662910
 127.509168,   -0.705165
 128.295306,   -0.747584
 129.081444,   -0.790165
 129.867582,   -0.832910
 130.653720,   -0.875817
 131.439858,   -0.918888
 132.225996,   -0.962122
 133.012135,   -1.005519
 133.798273,   -1.050059
 134.584411,   -1.103214
 135.370549,   -1.155517
 136.156687,   -1.207840
 136.942825,   -1.260383
 137.728963,   -1.313145
 138.515101,   -1.366128
 139.301239,   -1.419331
 140.087378,   -1.472753
 140.873516,   -1.526396
 141.659654,   -1.580259
 142.445792,   -1.634342
 143.231930,   -1.688645
 144.018068,   -1.743169
 144.804206,   -1.797913
 145.590344,   -1.852878
 146.376483,   -1.907980
 147.162621,   -1.963280
 147.948759,   -2.018801
 148.734897,   -2.074542
 149.521035,   -2.130505
