Speed, Powers
 159.807009, 4466.878474
 161.811091, 4499.783170
 163.815172, 4532.115347
 165.819254, 4563.791679
 167.823335, 4594.712399
 169.827416, 4625.054262
 171.831498, 4654.817267
 173.835579, 4684.001415
 175.839661, 4712.438303
 177.843742, 4740.288964
 179.847824, 4767.556848
 181.851905, 4794.241957
 183.855986, 4820.300290
 185.860068, 4845.750045
 187.864149, 4870.615529
 189.868231, 4894.896743
 191.872312, 4918.607138
 193.876394, 4941.764726
 195.880475, 4964.338969
 197.884556, 4986.329867
 199.888638, 5007.737420
 201.892719, 5028.724320
 203.896801, 5049.136972
 205.900882, 5068.969624
 207.904963, 5088.222276
 209.909045, 5107.084604
 211.913126, 5125.484240
 213.917208, 5143.309649
 215.921289, 5160.560829
 217.925371, 5177.366621
 219.929452, 5193.919806
 221.933533, 5209.906951
 223.937615, 5225.328056
 225.941696, 5240.183122
 227.945778, 5255.046318
 229.949859, 5269.383186
 231.953941, 5283.164626
 233.958022, 5296.390639
 235.962103, 5309.531789
 237.966185, 5322.424719
 239.970266, 5334.775254
 241.974348, 5346.583396
 243.978429, 5358.108020
 245.982511, 5369.781760
 247.986592, 5380.928556
 249.990673, 5391.548410
 251.994755, 5401.641320
 253.998836, 5412.231946
 256.002918, 5422.381008
 258.006999, 5432.020379
 260.011081, 5441.150061
 262.015162, 5450.458547
 264.019243, 5459.732037
 266.023325, 5468.513416
 268.027406, 5476.802683
 270.031488, 5484.910946
 272.035569, 5493.418750
 274.039651, 5501.452129
 276.043732, 5509.011085
 278.047813, 5516.095617
 280.051895, 5523.853714
 282.055976, 5531.250231
 284.060058, 5538.190125
 286.064139, 5544.673395
 288.068220, 5551.453007
 290.072302, 5558.324390
 292.076383, 5564.757059
 294.080465, 5570.751014
 296.084546, 5576.634910
 298.088628, 5583.093695
 300.092709, 5589.131785
 302.096790, 5594.749179
 304.100872, 5599.945877
 306.104953, 5605.980378
 308.109035, 5611.737680
 310.113116, 5617.092417
 312.117198, 5622.044589
 314.121279, 5627.398370
 316.125360, 5632.968346
 318.129442, 5638.153734
 320.133523, 5642.954534
 322.137605, 5647.682333
 324.141686, 5653.062912
 326.145768, 5658.075559
 328.149849, 5662.720275
 330.153930, 5666.997060
 332.158012, 5672.020196
 334.162093, 5676.820763
 336.166175, 5681.268427
 338.170256, 5685.363188
 340.174338, 5689.737723
 342.178419, 5694.273677
 344.182500, 5698.470119
 346.186582, 5702.327050
 348.190663, 5706.067795
 350.194745, 5710.274520
 352.198826, 5714.153495
 354.202908, 5717.704720
 356.206989, 5720.928194
 358.211070, 5724.620734
