0	0.999966836734693
0.01	0.999994897959183
0.02	1.00002295918367
0.03	1.00005102040816
0.04	1.00009693877551
0.05	1.00016428571429
0.06	1.00025918367347
0.07	1.00038775510204
0.08	1.00055918367347
0.09	1.00077551020408
0.1	1.00102653061224
0.11	1.00130408163265
0.12	1.00159795918367
0.13	1.0019
0.14	1.00220204081633
0.15	1.00249183673469
0.16	1.00276734693878
0.17	1.00303265306122
0.18	1.00329387755102
0.19	1.00355918367347
0.2	1.00383469387755
0.21	1.00412653061224
0.22	1.00444285714286
0.23	1.00478367346939
0.24	1.00514693877551
0.25	1.0055306122449
0.26	1.0059306122449
0.27	1.00634489795918
0.28	1.00676734693878
0.29	1.00718979591837
0.3	1.00760408163265
0.31	1.00800612244898
0.32	1.00838775510204
0.33	1.00874489795918
0.34	1.0090693877551
0.35	1.0093612244898
0.36	1.00962448979592
0.37	1.00986530612245
0.38	1.01008775510204
0.39	1.01029795918367
0.4	1.0105
0.41	1.0107
0.42	1.01090408163265
0.43	1.01111632653061
0.44	1.0113387755102
0.45	1.01157551020408
0.46	1.0118306122449
0.47	1.01210612244898
0.48	1.01240612244898
0.49	1.01272448979592
0.5	1.01305714285714
0.51	1.01340204081633
0.52	1.01375510204082
0.53	1.01411020408163
0.54	1.01446734693877
0.55	1.01482040816326
0.56	1.01517346938775
0.57	1.01552857142857
0.58	1.01588775510204
0.59	1.01625102040816
0.6	1.01662244897959
0.61	1.01700204081633
0.62	1.01739795918367
0.63	1.01781632653061
0.64	1.0182612244898
0.65	1.0187387755102
0.66	1.01925714285714
0.67	1.01982244897959
0.68	1.02044081632653
0.69	1.02111632653061
0.7	1.02184693877551
0.71	1.02263265306122
0.72	1.02347142857143
0.73	1.0243612244898
0.74	1.0253
0.75	1.02628571428571
0.76	1.02731020408163
0.77	1.02836734693878
0.78	1.02945306122449
0.79	1.03056326530612
0.8	1.03170204081633
0.81	1.03287346938776
0.82	1.03407959183674
0.83	1.03532448979592
0.84	1.03661836734694
0.85	1.03796796242306
0.86	1.03937515387107
0.87	1.04082607709751
0.88	1.04230843706345
0.89	1.04381179688483
0.9	1.04532797517716
0.91	1.04684492360659
0.92	1.04835223385458
0.93	1.04984589127694
0.94	1.0513282130609
0.95	1.05280074991366
0.96	1.05426589515618
0.97	1.05572582742613
0.98	1.05718236802561
0.99	1.05863890862509
1	1.06009544922456
