Speed (CAS), Efficiency
  81.334487,   12.260071
  83.194031,   12.569933
  85.053575,   12.862042
  86.913118,   13.136471
  88.772662,   13.393341
  90.632205,   13.627906
  92.491749,   13.844481
  94.351293,   14.040578
  96.210836,   14.214331
  98.070380,   14.368374
  99.929924,   14.502274
 101.789467,   14.615909
 103.649011,   14.709473
 105.508555,   14.783473
 107.368098,   14.838718
 109.227642,   14.876299
 111.087186,   14.897565
 112.946729,   14.898671
 114.806273,   14.883604
 116.665817,   14.855947
 118.525360,   14.813813
 120.384904,   14.754918
 122.244447,   14.688431
 124.103991,   14.605280
 125.963535,   14.514588
 127.823078,   14.412434
 129.682622,   14.302108
 131.542166,   14.182583
 133.401709,   14.057429
 135.261253,   13.922398
 137.120797,   13.787251
 138.980340,   13.638705
 140.839884,   13.491387
 142.699428,   13.338214
 144.558971,   13.179898
 146.418515,   13.023319
 148.278059,   12.859956
 150.137602,   12.694819
 151.997146,   12.531890
 153.856689,   12.365435
 155.716233,   12.196193
 157.575777,   12.029570
 159.435320,   11.865540
 161.294864,   11.695178
 163.154408,   11.527166
 165.013951,   11.362068
 166.873495,   11.199841
 168.733039,   11.033643
 170.592582,   10.869315
 172.452126,   10.708087
 174.311670,   10.549901
 176.171213,   10.394010
 178.030757,   10.235154
 179.890301,   10.079488
 181.749844,    9.926941
 183.609388,    9.777443
 185.468931,    9.630927
 187.328475,    9.484553
 189.188019,    9.338677
 191.047562,    9.195845
 192.907106,    9.055982
 194.766650,    8.919015
 196.626193,    8.784874
 198.485737,    8.653490
 200.345281,    8.521491
 202.204824,    8.391570
 204.064368,    8.264404
 205.923912,    8.139923
 207.783455,    8.018057
 209.642999,    7.898739
 211.502543,    7.781903
 213.362086,    7.667486
 215.221630,    7.553769
 217.081173,    7.441183
 218.940717,    7.330977
 220.800261,    7.223089
 222.659804,    7.117457
 224.519348,    7.014023
 226.378892,    6.912728
 228.238435,    6.813517
 230.097979,    6.716336
 231.957523,    6.621133
 233.817066,    6.527768
 235.676610,    6.434414
 237.536154,    6.342983
 239.395697,    6.253426
 241.255241,    6.165694
 243.114785,    6.079738
 244.974328,    5.995513
 246.833872,    5.912974
 248.693415,    5.832077
 250.552959,    5.752782
 252.412503,    5.675047
 254.272046,    5.598833
 256.131590,    5.524101
 257.991134,    5.450815
 259.850677,    5.378939
 261.710221,    5.307251
 263.569765,    5.236946
 265.429308,    5.168002
