Time, Acceleration
   0.000100,    2.773646
   0.000573,    2.773635
   0.003117,    2.773576
   0.009957,    2.773416
   0.024646,    2.773074
   0.053125,    2.772410
   0.083772,    2.771695
   0.114472,    2.770978
   0.145126,    2.770261
   0.175789,    2.769543
   0.206785,    2.768817
   0.237588,    2.768094
   0.268578,    2.767367
   0.299597,    2.766638
   0.330868,    2.765902
   0.362309,    2.765162
   0.393907,    2.764417
   0.425828,    2.763663
   0.457640,    2.762912
   0.490004,    2.762147
   0.522654,    2.761374
   0.554964,    2.760608
   0.587547,    2.759835
   0.620463,    2.759054
   0.653474,    2.758269
   0.687357,    2.757463
   0.721070,    2.756660
   0.754941,    2.755852
   0.788684,    2.755047
   0.823118,    2.754224
   0.857707,    2.753396
   0.892646,    2.752560
   0.927529,    2.751723
   0.963105,    2.750869
   0.998955,    2.750008
   1.034903,    2.749143
   1.071143,    2.748271
   1.107846,    2.747386
   1.144517,    2.746501
   1.181699,    2.745602
   1.219516,    2.744688
   1.227058,    2.744505
   1.245626,    2.744056
   1.253950,    2.743854
   1.254202,    2.743848
   1.254344,    2.743844
   1.254414,    2.743843
   1.254483,    2.743841
   1.254957,    2.743829
   1.256950,    2.743781
   1.262862,    2.743638
   1.279550,    2.743234
   1.317168,    2.742321
   1.355809,    2.741383
   1.394551,    2.740442
   1.433931,    2.739483
   1.473288,    2.738525
   1.513258,    2.737550
   1.553245,    2.736573
   1.593678,    2.735585
   1.635256,    2.734567
   1.676393,    2.733559
   1.717909,    2.732540
   1.759478,    2.731518
   1.801353,    2.730488
   1.843146,    2.729459
   1.885385,    2.728418
   1.928509,    2.727353
   1.971697,    2.726285
   2.015146,    2.725210
   2.058612,    2.724133
   2.102968,    2.723032
   2.146928,    2.721940
   2.191120,    2.720841
   2.236411,    2.719713
   2.282375,    2.718566
   2.327831,    2.717431
   2.373199,    2.716297
   2.419283,    2.715144
   2.465873,    2.713976
   2.512723,    2.712800
   2.522199,    2.712562
   2.522424,    2.712556
   2.522731,    2.712548
   2.522790,    2.712547
   2.523226,    2.712536
   2.523631,    2.712526
   2.525934,    2.712468
   2.534239,    2.712260
   2.554900,    2.711742
   2.598164,    2.710657
   2.645569,    2.709466
   2.693532,    2.708260
   2.741623,    2.707049
   2.790171,    2.705825
   2.838895,    2.704595
   2.887680,    2.703361
   2.937604,    2.702097
   2.987051,    2.700844
   3.037231,    2.699570
   3.087618,    2.698289
   3.137995,    2.697007
   3.189407,    2.695697
   3.240672,    2.694388
   3.292001,    2.693077
   3.343463,    2.691760
   3.394863,    2.690443
   3.447305,    2.689097
   3.499598,    2.687754
   3.552836,    2.686384
   3.605960,    2.685015
   3.659315,    2.683639
   3.712871,    2.682255
   3.766575,    2.680866
   3.777377,    2.680586
   3.784152,    2.680411
   3.803041,    2.679921
   3.804793,    2.679876
   3.806073,    2.679843
   3.806249,    2.679838
   3.806279,    2.679838
   3.806310,    2.679837
   3.806615,    2.679829
   3.808334,    2.679784
   3.814168,    2.679634
   3.831469,    2.679187
   3.877109,    2.678006
   3.931261,    2.676604
   3.986294,    2.675176
   4.041218,    2.673750
   4.096664,    2.672308
   4.152310,    2.670859
   4.208401,    2.669397
   4.264660,    2.667928
   4.321100,    2.666452
   4.378066,    2.664960
   4.435137,    2.663464
   4.492574,    2.661955
   4.550189,    2.660441
   4.607962,    2.658919
   4.665846,    2.657393
   4.724315,    2.655849
   4.783015,    2.654297
   4.841937,    2.652737
   4.900946,    2.651173
   4.960306,    2.649597
   5.020025,    2.648009
   5.079792,    2.646418
   5.091833,    2.646097
   5.099378,    2.645896
   5.105319,    2.645738
   5.105580,    2.645731
   5.105760,    2.645726
   5.105858,    2.645724
   5.105954,    2.645721
   5.106716,    2.645701
   5.110375,    2.645603
   5.124476,    2.645228
   5.163753,    2.644182
   5.226360,    2.642514
   5.286894,    2.640898
   5.347717,    2.639272
   5.408299,    2.637650
   5.469511,    2.636009
   5.530871,    2.634362
   5.592444,    2.632708
   5.654315,    2.631042
   5.716494,    2.629366
   5.779391,    2.627669
   5.841683,    2.625985
   5.904724,    2.624279
   5.968014,    2.622564
   6.031557,    2.620840
   6.094983,    2.619116
   6.159346,    2.617365
   6.223476,    2.615618
   6.288062,    2.613855
   6.352713,    2.612089
   6.417536,    2.610315
   6.420155,    2.610244
   6.422010,    2.610193
   6.422379,    2.610183
   6.422603,    2.610177
   6.422680,    2.610175
   6.422758,    2.610173
   6.423467,    2.610153
   6.427296,    2.610048
   6.440716,    2.609681
   6.480360,    2.608596
   6.543404,    2.606868
   6.608678,    2.605077
   6.674470,    2.603269
   6.740440,    2.601454
   6.806806,    2.599626
   6.873314,    2.597791
   6.939955,    2.595950
   7.006598,    2.594106
   7.073618,    2.592250
   7.140442,    2.590396
   7.208042,    2.588519
   7.275657,    2.586639
   7.343412,    2.584752
   7.411306,    2.582859
