Speed (CAS), Climb Angle
  71.256192,    7.363068
  72.374055,    7.383480
  73.491918,    7.360551
  74.609781,    7.334101
  75.727643,    7.294835
  76.845506,    7.250246
  77.963369,    7.198722
  79.081232,    7.145817
  80.199095,    7.084575
  81.316958,    7.023838
  82.434821,    6.958076
  83.552684,    6.889226
  84.670547,    6.827032
  85.788410,    6.760274
  86.906273,    6.692217
  88.024136,    6.624451
  89.141999,    6.552836
  90.259862,    6.478752
  91.377725,    6.404874
  92.495588,    6.331154
  93.613451,    6.251410
  94.731314,    6.174452
  95.849177,    6.099664
  96.967040,    6.025006
  98.084903,    5.943192
  99.202766,    5.860387
 100.320629,    5.777619
 101.438492,    5.694887
 102.556355,    5.611604
 103.674218,    5.519239
 104.792080,    5.429119
 105.909943,    5.347496
 107.027806,    5.265802
 108.145669,    5.184039
 109.263532,    5.099412
 110.381395,    5.009495
 111.499258,    4.919429
 112.617121,    4.829214
 113.734984,    4.738849
 114.852847,    4.648333
 115.970710,    4.564877
 117.088573,    4.478557
 118.206436,    4.386905
 119.324299,    4.295017
 120.442162,    4.202893
 121.560025,    4.110531
 122.677888,    4.017932
 123.795751,    3.925096
 124.913614,    3.832022
 126.031477,    3.741956
 127.149340,    3.648559
 128.267203,    3.553283
 129.385066,    3.457700
 130.502929,    3.361810
 131.620792,    3.265612
 132.738655,    3.169108
 133.856517,    3.072295
 134.974380,    2.975175
 136.092243,    2.878229
 137.210106,    2.783633
 138.327969,    2.688729
 139.445832,    2.589107
 140.563695,    2.486232
 141.681558,    2.382990
 142.799421,    2.279381
 143.917284,    2.175403
 145.035147,    2.071058
 146.153010,    1.966345
 147.270873,    1.857752
 148.388736,    1.747915
 149.506599,    1.637710
 150.624462,    1.527136
 151.742325,    1.416192
 152.860188,    1.304879
 153.978051,    1.193196
 155.095914,    1.081143
 156.213777,    0.966940
 157.331640,    0.845006
 158.449503,    0.719665
 159.567366,    0.593904
 160.685229,    0.467724
 161.803092,    0.341123
 162.920954,    0.214101
 164.038817,    0.086657
 165.156680,   -0.041209
 166.274543,   -0.169498
 167.392406,   -0.297991
 168.510269,   -0.424796
 169.628132,   -0.552026
 170.745995,   -0.679681
 171.863858,   -0.807762
 172.981721,   -0.936270
 174.099584,   -1.065206
 175.217447,   -1.194570
 176.335310,   -1.324363
 177.453173,   -1.454586
 178.571036,   -1.584390
 179.688899,   -1.714328
 180.806762,   -1.844698
 181.924625,   -1.977233
