Mach, Climb Angle
   0.173738,   -0.040036
   0.176629,    0.475387
   0.179521,    0.736128
   0.182412,    0.929945
   0.185304,    1.037788
   0.188195,    1.144605
   0.191087,    1.208206
   0.193979,    1.273715
   0.196870,    1.324927
   0.199762,    1.366161
   0.202653,    1.408882
   0.205545,    1.433906
   0.208436,    1.454202
   0.211328,    1.482540
   0.214219,    1.501638
   0.217111,    1.510935
   0.220002,    1.521033
   0.222894,    1.531931
   0.225785,    1.524794
   0.228677,    1.514112
   0.231569,    1.503930
   0.234460,    1.494248
   0.237352,    1.475122
   0.240243,    1.444012
   0.243135,    1.413125
   0.246026,    1.388601
   0.248918,    1.364835
   0.251809,    1.336909
   0.254701,    1.292248
   0.257592,    1.247564
   0.260484,    1.202856
   0.263375,    1.158125
   0.266267,    1.113370
   0.269159,    1.068591
   0.272050,    1.010343
   0.274942,    0.947951
   0.277833,    0.885837
   0.280725,    0.827800
   0.283616,    0.769550
   0.286508,    0.711088
   0.289399,    0.652414
   0.292291,    0.593528
   0.295182,    0.524734
   0.298074,    0.449394
   0.300965,    0.373683
   0.303857,    0.297602
   0.306749,    0.221150
   0.309640,    0.144328
   0.312532,    0.068129
   0.315423,   -0.005955
   0.318315,   -0.080411
   0.321206,   -0.155237
   0.324098,   -0.230436
   0.326989,   -0.317046
   0.329881,   -0.407348
   0.332772,   -0.498151
   0.335664,   -0.589454
   0.338555,   -0.681259
   0.341447,   -0.773564
   0.344338,   -0.866371
   0.347230,   -0.957603
   0.350122,   -1.046985
   0.353013,   -1.136868
   0.355905,   -1.227254
   0.358796,   -1.318142
   0.361688,   -1.409533
   0.364579,   -1.501428
   0.367471,   -1.593825
   0.370362,   -1.691914
   0.373254,   -1.798310
   0.376145,   -1.905314
   0.379037,   -2.012926
   0.381928,   -2.120128
   0.384820,   -2.227394
   0.387712,   -2.335270
   0.390603,   -2.443756
   0.393495,   -2.552853
   0.396386,   -2.662561
   0.399278,   -2.772881
   0.402169,   -2.883814
   0.405061,   -2.995360
   0.407952,   -3.107520
   0.410844,   -3.220293
   0.413735,   -3.333682
   0.416627,   -3.447522
   0.419518,   -3.561946
   0.422410,   -3.676987
   0.425302,   -3.792646
   0.428193,   -3.908923
   0.431085,   -4.025819
   0.433976,   -4.143334
   0.436868,   -4.261471
   0.439759,   -4.381103
   0.442651,   -4.512034
   0.445542,   -4.643669
   0.448434,   -4.776007
   0.451325,   -4.909007
   0.454217,   -5.042714
   0.457108,   -5.177128
   0.460000,   -5.312252
