Time, Climb Gradient
  45.661995,   -6.156494
  46.783206,   -6.409566
  47.900611,   -6.600524
  49.010509,   -6.817864
  49.010509,    9.320671
  49.589924,    9.100333
  50.174964,    8.887588
  50.765469,    8.682536
  51.364214,    8.401565
  51.981985,    7.926924
  52.628108,    7.460439
  53.305596,    7.002388
  54.016769,    6.573898
  54.763442,    6.166906
  54.763442,    0.000000
  56.615618,    0.000000
  58.468603,    0.000000
  60.322397,    0.000000
  62.177002,    0.000000
  64.032418,    0.000000
  65.888646,    0.000000
  67.745686,    0.000000
  69.603540,    0.000000
  71.462208,    0.000000
  71.462208,   -5.777151
  72.108615,   -5.722831
  72.744854,   -5.900424
  73.383630,   -5.963336
  74.025084,   -6.025100
  74.669359,   -6.085682
  75.316244,   -6.148392
  75.965602,   -6.212591
  76.616971,   -6.281426
  77.269434,   -6.359437
  77.269434,    0.000000
  82.269434,    0.000000
  87.269434,    0.000000
  92.269434,    0.000000
  97.269434,    0.000000
 102.269434,    0.000000
 107.269434,    0.000000
 112.269434,    0.000000
 117.269434,    0.000000
 122.269434,    0.000000
 122.269434,   -5.235988
 122.271101,   -5.235833
 122.272767,   -5.235645
 122.274434,   -5.235457
 122.276101,   -5.234977
 122.277767,   -5.234440
 122.279434,   -5.233903
 122.281101,   -5.233366
 122.282767,   -5.232829
 122.284434,   -5.232292
 122.286101,   -5.231755
 122.287767,   -5.231218
 122.289434,   -5.230681
 122.291101,   -5.230144
 122.292767,   -5.229800
 122.294434,   -5.229492
 122.296101,   -5.229185
 122.297767,   -5.228878
 122.299434,   -5.228571
 122.301101,   -5.228264
 122.302767,   -5.227957
 122.304434,   -5.227650
 122.306101,   -5.227343
 122.307767,   -5.227036
 122.309434,   -5.226846
 122.311101,   -5.226678
 122.312767,   -5.226510
 122.314434,   -5.226342
 122.316101,   -5.226174
 122.317767,   -5.226007
 122.319434,   -5.225839
 122.321101,   -5.225671
 122.322767,   -5.225503
 122.324434,   -5.225336
 122.326101,   -5.224693
 122.327767,   -5.223957
 122.329434,   -5.223221
 122.331101,   -5.222485
 122.332767,   -5.221749
 122.334434,   -5.221014
 122.336101,   -5.220278
 122.337767,   -5.219542
 122.339434,   -5.218806
 122.341101,   -5.218071
 122.342767,   -5.218261
 122.344434,   -5.218633
 122.346101,   -5.219004
 122.347767,   -5.219376
 122.349434,   -5.219748
 122.351101,   -5.220119
 122.352767,   -5.220491
 122.354434,   -5.220862
 122.356101,   -5.221234
 122.357767,   -5.221605
 122.359434,   -5.221431
 122.361101,   -5.221150
 122.362767,   -5.220870
 122.364434,   -5.220589
 122.366101,   -5.220308
 122.367767,   -5.220028
 122.369434,   -5.219747
 122.371101,   -5.219467
 122.372767,   -5.219186
 122.374434,   -5.218905
 122.376101,   -5.218866
 122.377767,   -5.218874
 122.379434,   -5.218882
 122.381101,   -5.218889
 122.382767,   -5.218897
 122.384434,   -5.218905
 122.386101,   -5.218913
 122.387767,   -5.218920
 122.389434,   -5.218928
 122.391101,   -5.218936
 122.392767,   -5.219130
 122.394434,   -5.219360
 122.396101,   -5.219591
 122.397767,   -5.219821
 122.399434,   -5.220052
 122.401101,   -5.220282
 122.402767,   -5.220512
 122.404434,   -5.220743
 122.406101,   -5.220973
 122.407767,   -5.221204
 122.409434,   -5.220964
 122.411101,   -5.220633
 122.412767,   -5.220301
 122.414434,   -5.219970
 122.416101,   -5.219638
 122.417767,   -5.219307
 122.419434,   -5.218976
 122.421101,   -5.218644
 122.422767,   -5.218313
 122.424434,   -5.217981
 122.426101,   -5.217790
 122.427767,   -5.217626
 122.429434,   -5.217461
 122.431101,   -5.217297
 122.432767,   -5.217133
 122.434434,   -5.216969
 122.436101,   -5.216804
 122.437767,   -5.216640
 122.439434,   -5.216476
 122.441101,   -5.216312
 122.442767,   -5.215693
 122.444434,   -5.214986
 122.446101,   -5.214278
 122.447767,   -5.213571
 122.449434,   -5.212863
 122.451101,   -5.212156
 122.452767,   -5.211448
 122.454434,   -5.210741
 122.456101,   -5.210034
 122.457767,   -5.209326
 122.459434,   -5.208839
 122.461101,   -5.208394
 122.462767,   -5.207949
 122.464434,   -5.207504
 122.466101,   -5.207060
 122.467767,   -5.206615
 122.469434,   -5.206170
 122.471101,   -5.205726
 122.472767,   -5.205281
 122.474434,   -5.204836
 122.476101,   -5.204693
 122.477767,   -5.204608
 122.479434,   -5.204522
 122.481101,   -5.204437
 122.482767,   -5.204352
 122.484434,   -5.204267
 122.486101,   -5.204182
 122.487767,   -5.204097
 122.489434,   -5.204012
 122.491101,   -5.203927
 122.492767,   -5.204090
 122.494434,   -5.204301
 122.496101,   -5.204513
 122.497767,   -5.204724
 122.499434,   -5.204936
 122.501101,   -5.205147
 122.502767,   -5.205358
 122.504434,   -5.205570
 122.506101,   -5.205781
 122.507767,   -5.205993
 122.509434,   -5.205714
 122.511101,   -5.205340
 122.512767,   -5.204965
 122.514434,   -5.204591
 122.516101,   -5.204217
 122.517767,   -5.203843
 122.519434,   -5.203468
 122.521101,   -5.203094
 122.522767,   -5.202720
 122.524434,   -5.202345
 122.526101,   -5.202273
 122.527767,   -5.202259
 122.529434,   -5.202244
 122.531101,   -5.202230
 122.532767,   -5.202216
 122.534434,   -5.202202
 122.536101,   -5.202188
 122.537767,   -5.202174
 122.539434,   -5.202160
 122.541101,   -5.202146
 122.542767,   -5.202376
 122.544434,   -5.202655
 122.546101,   -5.202933
 122.547767,   -5.203212
 122.549434,   -5.203490
 122.551101,   -5.203768
 122.552767,   -5.204047
 122.554434,   -5.204325
 122.556101,   -5.204604
 122.557767,   -5.204882
 122.559434,   -5.204663
 122.561101,   -5.204347
 122.562767,   -5.204031
 122.564434,   -5.203715
 122.566101,   -5.203399
 122.567767,   -5.203083
 122.569434,   -5.202767
 122.571101,   -5.202451
 122.572767,   -5.202135
 122.574434,   -5.201820
 122.576101,   -5.201796
 122.577767,   -5.201829
 122.579434,   -5.201862
 122.581101,   -5.201894
 122.582767,   -5.201927
 122.584434,   -5.201960
 122.586101,   -5.201993
 122.587767,   -5.202026
 122.589434,   -5.202059
 122.591101,   -5.202092
 122.592767,   -5.202359
 122.594434,   -5.202671
 122.596101,   -5.202983
 122.597767,   -5.203295
 122.599434,   -5.203607
 122.601101,   -5.203919
 122.602767,   -5.204231
 122.604434,   -5.204543
 122.606101,   -5.204854
 122.607767,   -5.205166
 122.609434,   -5.204968
 122.611101,   -5.204669
 122.612767,   -5.204371
 122.614434,   -5.204073
 122.616101,   -5.203775
 122.617767,   -5.203476
 122.619434,   -5.203178
 122.621101,   -5.202880
 122.622767,   -5.202582
 122.624434,   -5.202283
 122.626101,   -5.202264
 122.627767,   -5.202299
 122.629434,   -5.202335
 122.631101,   -5.202370
 122.632767,   -5.202405
 122.634434,   -5.202440
 122.636101,   -5.202476
 122.637767,   -5.202511
 122.639434,   -5.202546
 122.641101,   -5.202581
 122.642767,   -5.202837
 122.644434,   -5.203137
 122.646101,   -5.203436
 122.647767,   -5.203735
 122.649434,   -5.204035
 122.651101,   -5.204334
 122.652767,   -5.204633
 122.654434,   -5.204932
 122.656101,   -5.205232
 122.657767,   -5.205531
 122.659434,   -5.205308
 122.661101,   -5.204982
 122.662767,   -5.204657
 122.664434,   -5.204332
 122.666101,   -5.204007
 122.667767,   -5.203681
 122.669434,   -5.203356
 122.671101,   -5.203031
 122.672767,   -5.202706
 122.674434,   -5.202381
 122.676101,   -5.202325
 122.677767,   -5.202322
 122.679434,   -5.202320
 122.681101,   -5.202317
 122.682767,   -5.202314
 122.684434,   -5.202311
 122.686101,   -5.202308
 122.687767,   -5.202306
 122.689434,   -5.202303
 122.691101,   -5.202300
 122.692767,   -5.202511
 122.694434,   -5.202764
 122.696101,   -5.203017
 122.697767,   -5.203270
 122.699434,   -5.203523
 122.701101,   -5.203776
 122.702767,   -5.204028
 122.704434,   -5.204281
 122.706101,   -5.204534
 122.707767,   -5.204787
 122.709434,   -5.204512
 122.711101,   -5.204135
 122.712767,   -5.203757
 122.714434,   -5.203379
 122.716101,   -5.203002
 122.717767,   -5.202624
 122.719434,   -5.202247
 122.721101,   -5.201869
 122.722767,   -5.201492
 122.724434,   -5.201114
 122.726101,   -5.201005
 122.727767,   -5.200948
 122.729434,   -5.200891
 122.731101,   -5.200835
 122.732767,   -5.200778
 122.734434,   -5.200721
 122.736101,   -5.200665
 122.737767,   -5.200608
 122.739434,   -5.200551
 122.741101,   -5.200494
 122.742767,   -5.200653
 122.744434,   -5.200854
 122.746101,   -5.201055
 122.747767,   -5.201255
 122.749434,   -5.201456
 122.751101,   -5.201657
 122.752767,   -5.201857
 122.754434,   -5.202058
 122.756101,   -5.202259
 122.757767,   -5.202460
 122.759434,   -5.202136
 122.761101,   -5.201711
 122.762767,   -5.201285
 122.764434,   -5.200859
 122.766101,   -5.200434
 122.767767,   -5.200008
 122.769434,   -5.199583
 122.771101,   -5.199157
 122.772767,   -5.198731
 122.774434,   -5.198306
 122.776101,   -5.199124
 122.777767,   -5.200184
 122.779434,   -5.201245
 122.781101,   -5.202306
 122.782767,   -5.203366
 122.784434,   -5.204427
 122.786101,   -5.205487
 122.787767,   -5.206548
 122.789434,   -5.207608
 122.791101,   -5.208669
 122.792767,   -5.208881
 122.794434,   -5.208928
 122.796101,   -5.208974
 122.797767,   -5.209021
 122.799434,   -5.209068
 122.801101,   -5.209114
 122.802767,   -5.209161
 122.804434,   -5.209207
 122.806101,   -5.209254
 122.807767,   -5.209301
 122.809434,   -5.208862
 122.811101,   -5.208329
 122.812767,   -5.207796
 122.814434,   -5.207263
 122.816101,   -5.206730
 122.817767,   -5.206196
 122.819434,   -5.205663
 122.821101,   -5.205130
 122.822767,   -5.204597
 122.824434,   -5.204064
 122.826101,   -5.203671
 122.827767,   -5.203305
 122.829434,   -5.202940
 122.831101,   -5.202574
 122.832767,   -5.202209
 122.834434,   -5.201843
 122.836101,   -5.201478
 122.837767,   -5.201112
 122.839434,   -5.200746
 122.841101,   -5.200381
 122.842767,   -5.200263
 122.844434,   -5.200192
 122.846101,   -5.200122
 122.847767,   -5.200052
 122.849434,   -5.199982
 122.851101,   -5.199912
 122.852767,   -5.199841
 122.854434,   -5.199771
 122.856101,   -5.199701
 122.857767,   -5.199631
 122.859434,   -5.199756
 122.861101,   -5.199920
 122.862767,   -5.200083
 122.864434,   -5.200247
 122.866101,   -5.200411
 122.867767,   -5.200574
 122.869434,   -5.200738
 122.871101,   -5.200901
 122.872767,   -5.201065
 122.874434,   -5.201228
 122.876101,   -5.200929
 122.877767,   -5.200538
 122.879434,   -5.200148
 122.881101,   -5.199758
 122.882767,   -5.199368
 122.884434,   -5.198977
 122.886101,   -5.198587
 122.887767,   -5.198197
 122.889434,   -5.197807
 122.891101,   -5.197416
 122.892767,   -5.197180
 122.894434,   -5.196975
 122.896101,   -5.196769
 122.897767,   -5.196563
 122.899434,   -5.196357
 122.901101,   -5.196151
 122.902767,   -5.195945
 122.904434,   -5.195740
 122.906101,   -5.195534
 122.907767,   -5.195328
 122.909434,   -5.194678
 122.911101,   -5.193942
 122.912767,   -5.193206
 122.914434,   -5.192469
 122.916101,   -5.191733
 122.917767,   -5.190997
 122.919434,   -5.190260
 122.921101,   -5.189524
 122.922767,   -5.188788
 122.924434,   -5.188051
 122.926101,   -5.187552
 122.927767,   -5.187099
 122.929434,   -5.186646
 122.931101,   -5.186192
 122.932767,   -5.185739
 122.934434,   -5.185286
 122.936101,   -5.184833
 122.937767,   -5.184379
 122.939434,   -5.183926
 122.941101,   -5.183473
 122.942767,   -5.183338
 122.944434,   -5.183265
 122.946101,   -5.183192
 122.947767,   -5.183119
 122.949434,   -5.183046
 122.951101,   -5.182973
 122.952767,   -5.182900
 122.954434,   -5.182827
 122.956101,   -5.182754
 122.957767,   -5.182681
 122.959434,   -5.182872
 122.961101,   -5.183114
 122.962767,   -5.183356
 122.964434,   -5.183598
 122.966101,   -5.183840
 122.967767,   -5.184082
 122.969434,   -5.184324
 122.971101,   -5.184566
 122.972767,   -5.184808
 122.974434,   -5.185050
 122.976101,   -5.184809
 122.977767,   -5.184474
 122.979434,   -5.184138
 122.981101,   -5.183803
 122.982767,   -5.183468
 122.984434,   -5.183132
 122.986101,   -5.182797
 122.987767,   -5.182461
 122.989434,   -5.182126
 122.991101,   -5.181791
 122.992767,   -5.181768
 122.994434,   -5.181806
 122.996101,   -5.181844
 122.997767,   -5.181882
 122.999434,   -5.181920
 123.001101,   -5.181958
 123.002767,   -5.181996
 123.004434,   -5.182034
 123.006101,   -5.182072
 123.007767,   -5.182110
 123.009434,   -5.182400
 123.011101,   -5.182740
 123.012767,   -5.183079
 123.014434,   -5.183419
 123.016101,   -5.183759
 123.017767,   -5.184098
 123.019434,   -5.184438
 123.021101,   -5.184777
 123.022767,   -5.185117
 123.024434,   -5.185457
 123.026101,   -5.185297
 123.027767,   -5.185039
 123.029434,   -5.184782
 123.031101,   -5.184524
 123.032767,   -5.184267
 123.034434,   -5.184010
 123.036101,   -5.183752
 123.037767,   -5.183495
 123.039434,   -5.183237
 123.041101,   -5.182980
 123.042767,   -5.182318
 123.044434,   -5.181577
 123.046101,   -5.180836
 123.047767,   -5.180095
 123.049434,   -5.179354
 123.051101,   -5.178613
 123.052767,   -5.177872
 123.054434,   -5.177131
 123.056101,   -5.176390
 123.057767,   -5.175649
 123.059434,   -5.175185
 123.061101,   -5.174774
 123.062767,   -5.174363
 123.064434,   -5.173952
 123.066101,   -5.173541
 123.067767,   -5.173130
 123.069434,   -5.172719
 123.071101,   -5.172308
 123.072767,   -5.171897
 123.074434,   -5.171486
 123.076101,   -5.171429
 123.077767,   -5.171441
 123.079434,   -5.171453
 123.081101,   -5.171465
 123.082767,   -5.171477
 123.084434,   -5.171488
 123.086101,   -5.171500
 123.087767,   -5.171512
 123.089434,   -5.171524
 123.091101,   -5.171536
 123.092767,   -5.171840
 123.094434,   -5.172202
 123.096101,   -5.172565
 123.097767,   -5.172927
 123.099434,   -5.173289
 123.101101,   -5.173651
 123.102767,   -5.174013
 123.104434,   -5.174375
 123.106101,   -5.174737
 123.107767,   -5.175099
 123.109434,   -5.174998
 123.111101,   -5.174807
 123.112767,   -5.174615
 123.114434,   -5.174424
 123.116101,   -5.174233
 123.117767,   -5.174042
 123.119434,   -5.173851
 123.121101,   -5.173659
 123.122767,   -5.173468
 123.124434,   -5.173277
 123.126101,   -5.173787
 123.127767,   -5.174434
 123.129434,   -5.175081
 123.131101,   -5.175728
 123.132767,   -5.176375
 123.134434,   -5.177022
 123.136101,   -5.177669
 123.137767,   -5.178316
 123.139434,   -5.178962
 123.141101,   -5.179609
 123.142767,   -5.179365
 123.144434,   -5.178947
 123.146101,   -5.178528
 123.147767,   -5.178110
 123.149434,   -5.177692
 123.151101,   -5.177274
 123.152767,   -5.176855
 123.154434,   -5.176437
 123.156101,   -5.176019
 123.157767,   -5.175601
 123.159434,   -5.175500
 123.161101,   -5.175462
 123.162767,   -5.175423
 123.164434,   -5.175384
 123.166101,   -5.175346
 123.167767,   -5.175307
 123.169434,   -5.175268
 123.171101,   -5.175230
 123.172767,   -5.175191
 123.174434,   -5.175153
 123.176101,   -5.175375
 123.177767,   -5.175649
 123.179434,   -5.175922
 123.181101,   -5.176195
 123.182767,   -5.176469
 123.184434,   -5.176742
 123.186101,   -5.177016
 123.187767,   -5.177289
 123.189434,   -5.177563
 123.191101,   -5.177836
 123.192767,   -5.177619
 123.194434,   -5.177307
 123.196101,   -5.176995
 123.197767,   -5.176683
 123.199434,   -5.176371
 123.201101,   -5.176059
 123.202767,   -5.175747
 123.204434,   -5.175435
 123.206101,   -5.175123
 123.207767,   -5.174811
 123.209434,   -5.174807
 123.211101,   -5.174862
 123.212767,   -5.174918
 123.214434,   -5.174973
 123.216101,   -5.175029
 123.217767,   -5.175084
 123.219434,   -5.175140
 123.221101,   -5.175195
 123.222767,   -5.175251
 123.224434,   -5.175307
 123.226101,   -5.175609
 123.227767,   -5.175959
 123.229434,   -5.176310
 123.231101,   -5.176660
 123.232767,   -5.177011
 123.234434,   -5.177361
 123.236101,   -5.177712
 123.237767,   -5.178062
 123.239434,   -5.178413
 123.241101,   -5.178763
 123.242767,   -5.178605
 123.244434,   -5.178348
 123.246101,   -5.178091
 123.247767,   -5.177834
 123.249434,   -5.177577
 123.251101,   -5.177320
 123.252767,   -5.177063
 123.254434,   -5.176806
 123.256101,   -5.176549
 123.257767,   -5.176291
 123.259434,   -5.175622
 123.261101,   -5.174871
 123.262767,   -5.174121
 123.264434,   -5.173370
 123.266101,   -5.172620
 123.267767,   -5.171870
 123.269434,   -5.171119
 123.271101,   -5.170369
 123.272767,   -5.169619
 123.274434,   -5.168868
 123.276101,   -5.168389
 123.277767,   -5.167963
 123.279434,   -5.167536
 123.281101,   -5.167110
 123.282767,   -5.166684
 123.284434,   -5.166258
 123.286101,   -5.165831
 123.287767,   -5.165405
 123.289434,   -5.164979
 123.291101,   -5.164553
 123.292767,   -5.164476
 123.294434,   -5.164468
 123.296101,   -5.164460
 123.297767,   -5.164452
 123.299434,   -5.164445
 123.301101,   -5.164437
 123.302767,   -5.164429
 123.304434,   -5.164421
 123.306101,   -5.164413
 123.307767,   -5.164405
 123.309434,   -5.164687
 123.311101,   -5.165026
 123.312767,   -5.165365
 123.314434,   -5.165704
 123.316101,   -5.166043
 123.317767,   -5.166382
 123.319434,   -5.166721
 123.321101,   -5.167061
 123.322767,   -5.167400
 123.324434,   -5.167739
 123.326101,   -5.167611
 123.327767,   -5.167391
 123.329434,   -5.167172
 123.331101,   -5.166953
 123.332767,   -5.166734
 123.334434,   -5.166515
 123.336101,   -5.166296
 123.337767,   -5.166077
 123.339434,   -5.165858
 123.341101,   -5.165638
 123.342767,   -5.166123
 123.344434,   -5.166744
 123.346101,   -5.167365
 123.347767,   -5.167986
 123.349434,   -5.168607
 123.351101,   -5.169228
 123.352767,   -5.169849
 123.354434,   -5.170471
 123.356101,   -5.171092
 123.357767,   -5.171713
 123.359434,   -5.171440
 123.361101,   -5.170992
 123.362767,   -5.170545
 123.364434,   -5.170098
 123.366101,   -5.169651
 123.367767,   -5.169203
 123.369434,   -5.168756
 123.371101,   -5.168309
 123.372767,   -5.167861
 123.374434,   -5.167414
 123.376101,   -5.167288
 123.377767,   -5.167224
 123.379434,   -5.167161
 123.381101,   -5.167097
 123.382767,   -5.167034
 123.384434,   -5.166970
 123.386101,   -5.166907
 123.387767,   -5.166843
 123.389434,   -5.166779
 123.391101,   -5.166716
 123.392767,   -5.166919
 123.394434,   -5.167174
 123.396101,   -5.167429
 123.397767,   -5.167683
 123.399434,   -5.167938
 123.401101,   -5.168193
 123.402767,   -5.168448
 123.404434,   -5.168703
 123.406101,   -5.168958
 123.407767,   -5.169213
 123.409434,   -5.168981
 123.411101,   -5.168655
 123.412767,   -5.168329
 123.414434,   -5.168002
 123.416101,   -5.167676
 123.417767,   -5.167350
 123.419434,   -5.167024
 123.421101,   -5.166697
 123.422767,   -5.166371
 123.424434,   -5.166045
 123.426101,   -5.166034
 123.427767,   -5.166084
 123.429434,   -5.166135
 123.431101,   -5.166185
 123.432767,   -5.166235
 123.434434,   -5.166286
 123.436101,   -5.166336
 123.437767,   -5.166387
 123.439434,   -5.166437
 123.441101,   -5.166487
 123.442767,   -5.166793
 123.444434,   -5.167149
 123.446101,   -5.167504
 123.447767,   -5.167860
 123.449434,   -5.168215
 123.451101,   -5.168571
 123.452767,   -5.168926
 123.454434,   -5.169282
 123.456101,   -5.169637
 123.457767,   -5.169993
 123.459434,   -5.169845
 123.461101,   -5.169600
 123.462767,   -5.169354
 123.464434,   -5.169109
 123.466101,   -5.168863
 123.467767,   -5.168618
 123.469434,   -5.168372
 123.471101,   -5.168127
 123.472767,   -5.167882
 123.474434,   -5.167636
 123.476101,   -5.166982
 123.477767,   -5.166249
 123.479434,   -5.165516
 123.481101,   -5.164783
 123.482767,   -5.164050
 123.484434,   -5.163317
 123.486101,   -5.162583
 123.487767,   -5.161850
 123.489434,   -5.161117
 123.491101,   -5.160384
 123.492767,   -5.159929
 123.494434,   -5.159528
 123.496101,   -5.159127
 123.497767,   -5.158726
 123.499434,   -5.158326
 123.501101,   -5.157925
 123.502767,   -5.157524
 123.504434,   -5.157123
 123.506101,   -5.156722
 123.507767,   -5.156321
 123.509434,   -5.156277
 123.511101,   -5.156302
 123.512767,   -5.156327
 123.514434,   -5.156352
 123.516101,   -5.156376
 123.517767,   -5.156401
 123.519434,   -5.156426
 123.521101,   -5.156451
 123.522767,   -5.156476
 123.524434,   -5.156501
 123.526101,   -5.156822
 123.527767,   -5.157200
 123.529434,   -5.157578
 123.531101,   -5.157956
 123.532767,   -5.158335
 123.534434,   -5.158713
 123.536101,   -5.159091
