CLe, Neutral Point
   0.371802,    0.236685
   0.468967,    0.248937
   0.565944,    0.272882
   0.662743,    0.296548
   0.759351,    0.320140
   0.855771,    0.343055
   0.952008,    0.361574
   1.048071,    0.375430
   1.144293,    0.398223
   1.240053,    0.421288
   1.335630,    0.434631
   1.431023,    0.447678
   1.526227,    0.460354
   1.621249,    0.471950
   1.716097,    0.482828
   1.810768,    0.493418
