CLe, Neutral Point
   0.371963,    0.234776
   0.460353,    0.245552
   0.548597,    0.267276
   0.636686,    0.289189
   0.724614,    0.310798
   0.812388,    0.331310
   0.900022,    0.351308
   0.987506,    0.368561
   1.074833,    0.378768
   1.162359,    0.398999
   1.249441,    0.422189
   1.336374,    0.433961
   1.423160,    0.445486
   1.509793,    0.456962
   1.596273,    0.468105
   1.682599,    0.478559
   1.768778,    0.488080
   1.854814,    0.497228
