CLe, Neutral Point
   0.371785,    0.236421
   0.460701,    0.246128
   0.549494,    0.265670
   0.638157,    0.285338
   0.726685,    0.304729
   0.815081,    0.323187
   0.903358,    0.341184
   0.991506,    0.356386
   1.079518,    0.364658
   1.167755,    0.382840
   1.255564,    0.403974
   1.343245,    0.413920
   1.430796,    0.423615
   1.518215,    0.433252
   1.605499,    0.442570
   1.692647,    0.451257
   1.779665,    0.459106
   1.866557,    0.466602
   1.953317,    0.474083
