CLe, Neutral Point
   0.371849,    0.236627
   0.469027,    0.248876
   0.566017,    0.272816
   0.662830,    0.296476
   0.759451,    0.320063
   0.855884,    0.342974
   0.952133,    0.361490
   1.048210,    0.375346
   1.144444,    0.398136
   1.240218,    0.421197
   1.335807,    0.434541
   1.431213,    0.447588
   1.526430,    0.460265
   1.621464,    0.471862
   1.716325,    0.482742
   1.811008,    0.493335
