CLe, Neutral Point
   0.367281,    0.243734
   0.463791,    0.255001
   0.560146,    0.277014
   0.656355,    0.298715
   0.752406,    0.320273
   0.848300,    0.341172
   0.944043,    0.357685
   1.039642,    0.369482
   1.135428,    0.390225
   1.230787,    0.411217
   1.325992,    0.422408
   1.421045,    0.433267
   1.515940,    0.443749
   1.610683,    0.453222
   1.705280,    0.462004
