Speed, Power
  92.343919, 4473552.403647
  94.011574, 4508514.987316
  95.679229, 4520249.961071
  97.346883, 4532081.736363
  99.014538, 4546728.772199
 100.682192, 4562373.675071
 102.349847, 4584321.179893
 104.017502, 4606036.496418
 105.685156, 4636034.086487
 107.352811, 4663819.264544
 109.020465, 4700228.540410
 110.688120, 4742005.299952
 112.355775, 4782315.340698
 114.023429, 4832768.080985
 115.691084, 4888392.330969
 117.358738, 4943287.607026
 119.026393, 5001237.690615
 120.694048, 5071067.266008
 122.361702, 5140831.565796
 124.029357, 5210529.671629
 125.697011, 5284063.888286
 127.364666, 5370719.173209
 129.032321, 5457990.938102
 130.699975, 5545887.394002
 132.367630, 5634416.751946
 134.035284, 5731024.544301
 135.702939, 5837998.457055
 137.370594, 5946273.038637
 139.038248, 6055864.531280
 140.705903, 6166789.177220
 142.373557, 6279063.218692
 144.041212, 6402312.359636
 145.708867, 6534480.431498
 147.376521, 6668643.739892
 149.044176, 6804825.463836
 150.711830, 6943048.782349
 152.379485, 7083336.874449
 154.047140, 7225712.919154
 155.714794, 7372633.279302
 157.382449, 7536074.017907
 159.050103, 7702216.411157
 160.717758, 7871089.484312
 162.385413, 8042722.262635
 164.053067, 8217143.771388
 165.720722, 8394383.035833
 167.388376, 8574469.081231
 169.056031, 8757430.932844
 170.723686, 8943297.615935
 172.391340, 9137382.148573
 174.058995, 9345972.780462
 175.726649, 9558045.928139
 177.394304, 9773635.376385
 179.061959, 9992774.909981
 180.729613, 10215498.313710
 182.397268, 10441839.372352
 184.064922, 10671831.870689
 185.732577, 10905509.593502
 187.400232, 11142906.325573
 189.067886, 11384055.851683
 190.735541, 11628991.956613
 192.403195, 11877748.425146
 194.070850, 12130359.042062
 195.738505, 12394224.771602
 197.406159, 12671436.212185
 199.073814, 12953033.618403
 200.741468, 13239054.451713
 202.409123, 13529536.173569
 204.076778, 13824516.245427
 205.744432, 14124032.128743
 207.412087, 14428121.284973
 209.079741, 14736821.175573
 210.747396, 15050169.261997
 212.415051, 15368203.005703
 214.082705, 15690959.868145
 215.750360, 16018477.310780
 217.418014, 16350792.795063
 219.085669, 16687943.782450
 220.753324, 17029967.734396
 222.420978, 17376902.112358
 224.088633, 17728784.377790
 225.756287, 18085651.992150
 227.423942, 18447542.416892
 229.091597, 18814493.113472
 230.759251, 19186541.543346
 232.426906, 19575006.131703
 234.094560, 19974132.689773
 235.762215, 20378830.643775
 237.429870, 20789140.052805
 239.097524, 21205100.975958
 240.765179, 21626755.337023
 242.432833, 22054203.222251
 244.100488, 22487719.600052
 245.768143, 22927797.354052
 247.435797, 23375171.228745
 249.103452, 23830842.770530
 250.771106, 24296106.338545
 252.438761, 24772576.202533
 254.106416, 25262214.744887
 255.774070, 25767361.784099
 257.441725, 26290765.036789
