Ground Roll distance, Vertical Forces
 339.181251, 540475.605846
 347.213110, 540475.605846
 402.976686, 540475.605846
 414.069147, 540475.605846
 425.141609, 540475.605846
 436.194109, 540475.605846
 447.226684, 540475.605846
 449.430811, 540475.605846
 449.499734, 540475.605846
 449.535457, 540475.605846
 449.552641, 540475.605846
 449.559808, 540475.605846
 449.561724, 540475.605846
 449.562724, 540475.605846
 449.563637, 540475.605846
 449.572763, 540475.605846
 449.664024, 540475.605846
 450.576435, 540475.605846
 459.680612, 540475.605846
 513.839724, 540475.605846
 566.532050, 540475.605846
 617.618549, 540475.605846
 666.951855, 540475.605846
 714.376851, 540475.605846
 759.731504, 540475.605846
 802.848013, 540475.605846
 843.554278, 540475.605846
 881.675706, 540475.605846
 917.037352, 540475.605846
 949.466381, 540475.605846
 978.794807, 540475.605846
1004.862442, 540475.605846
1027.519989, 540475.605846
1046.632145, 540475.605846
1062.080622, 540475.605846
1073.766930, 540475.605846
1081.614816, 540475.605846
1085.411016, 540475.605846
1086.082863, 540475.605846
