Ground Distance, Speed
   0.000000,    0.000304
   0.016710,    0.304118
   0.183425,    0.606617
   0.368636,    0.908916
   0.553847,    1.211215
   0.739059,    1.513514
   0.924270,    1.815812
   1.109481,    2.118111
   1.294692,    2.420410
   1.479903,    2.722709
   1.665114,    3.025008
   1.850325,    3.327307
   2.302802,    3.626635
   2.788649,    3.925592
   3.274497,    4.224550
   3.760344,    4.523507
   4.246191,    4.822464
   4.732039,    5.121421
   5.217886,    5.420379
   5.703734,    5.719336
   6.189581,    6.018293
   6.675428,    6.317250
   7.425528,    6.613152
   8.208622,    6.908672
   8.991715,    7.204192
   9.774809,    7.499712
  10.557903,    7.795233
  11.340997,    8.090753
  12.124090,    8.386273
  12.907184,    8.681793
  13.690278,    8.977313
  14.473372,    9.272833
  15.517622,    9.565218
  16.594479,    9.857211
  17.671337,   10.149204
  18.748195,   10.441197
  19.825052,   10.733191
  20.901910,   11.025184
  21.978768,   11.317177
  23.055626,   11.609170
  24.132483,   11.901163
  25.209341,   12.193157
  26.544182,   12.481940
  27.911234,   12.770322
  29.278286,   13.058704
  30.645338,   13.347086
  32.012390,   13.635468
  33.379442,   13.923850
  34.746494,   14.212232
  36.113546,   14.500615
  37.480599,   14.788997
  38.847651,   15.077379
  40.469440,   15.362437
  42.123036,   15.647081
  43.776632,   15.931724
  45.430228,   16.216367
  47.083824,   16.501011
  48.737419,   16.785654
  50.391015,   17.070298
  52.044611,   17.354941
  53.698207,   17.639584
  55.351803,   17.924228
  57.256362,   18.204529
  59.192256,   18.484289
  61.128151,   18.764049
  63.064045,   19.043808
  64.999939,   19.323568
  66.935834,   19.603327
  68.871728,   19.883087
  70.807622,   20.162846
  72.743516,   20.442606
  74.679411,   20.722366
  76.861703,   20.997506
  79.074761,   21.272070
  81.287818,   21.546634
  83.500876,   21.821198
  85.713933,   22.095762
  87.926991,   22.370325
  90.140048,   22.644889
  92.353106,   22.919453
  94.566163,   23.194017
  96.779221,   23.468581
  99.234050,   23.738513
 101.719067,   24.007866
 104.204085,   24.277220
 106.689102,   24.546574
 109.174119,   24.815928
 111.659136,   25.085281
 114.144153,   25.354635
 116.629171,   25.623989
 119.114188,   25.893342
 121.599205,   26.162696
 124.321358,   26.427411
 127.073121,   26.691547
 129.824883,   26.955683
 132.576645,   27.219818
 135.328408,   27.483954
 138.080170,   27.748090
 140.831932,   28.012226
 143.583695,   28.276361
 146.335457,   28.540497
 149.087219,   28.804633
 152.071478,   29.064129
 155.084766,   29.323045
 158.098055,   29.581961
 161.111343,   29.840878
 164.124631,   30.099794
 167.137919,   30.358710
 170.151207,   30.617627
 173.164496,   30.876543
 176.177784,   31.135460
 179.191072,   31.394376
 182.432219,   31.648656
 185.701815,   31.902358
 188.971412,   32.156060
 192.241008,   32.409761
 195.510605,   32.663463
 198.780201,   32.917164
 202.049798,   33.170866
 205.319395,   33.424567
 208.588991,   33.678269
 211.858588,   33.931971
 215.351186,   34.180360
 218.871628,   34.428087
 222.392070,   34.675814
 225.912512,   34.923540
 229.432954,   35.171267
 232.953396,   35.418993
