Speed (CAS), Climb Angle
 121.965361,    2.131798
 123.539660,    2.119076
 125.113959,    2.103200
 126.688259,    2.084280
 128.262558,    2.062434
 129.836858,    2.037785
 131.411157,    2.010462
 132.985457,    1.980602
 134.559756,    1.947970
 136.134056,    1.912838
 137.708355,    1.875473
 139.282655,    1.839799
 140.856954,    1.806076
 142.431254,    1.769721
 144.005553,    1.731426
 145.579852,    1.691593
 147.154152,    1.649589
 148.728451,    1.605604
 150.302751,    1.560492
 151.877050,    1.512847
 153.451350,    1.464058
 155.025649,    1.413553
 156.599949,    1.361351
 158.174248,    1.307975
 159.748548,    1.252645
 161.322847,    1.197339
 162.897147,    1.144608
 164.471446,    1.090904
 166.045745,    1.035669
 167.620045,    0.979098
 169.194344,    0.921697
 170.768644,    0.862271
 172.342943,    0.802612
 173.917243,    0.740804
 175.491542,    0.678287
 177.065842,    0.615097
 178.640141,    0.549750
 180.214441,    0.484127
 181.788740,    0.417434
 183.363040,    0.348994
 184.937339,    0.283577
 186.511638,    0.217784
 188.085938,    0.150134
 189.660237,    0.082169
 191.234537,    0.013889
 192.808836,   -0.056786
 194.383136,   -0.127852
 195.957435,   -0.199252
 197.531735,   -0.271709
 199.106034,   -0.345856
 200.680334,   -0.420354
 202.254633,   -0.495203
 203.828933,   -0.571155
 205.403232,   -0.648721
 206.977531,   -0.725139
 208.551831,   -0.800610
 210.126130,   -0.876448
 211.700430,   -0.954574
 213.274729,   -1.033104
 214.849029,   -1.112017
 216.423328,   -1.191313
 217.997628,   -1.271206
 219.571927,   -1.353142
 221.146227,   -1.435475
 222.720526,   -1.518206
 224.294826,   -1.601335
 225.869125,   -1.684862
 227.443424,   -1.769964
 229.017724,   -1.855317
 230.592023,   -1.938259
 232.166323,   -2.021613
 233.740622,   -2.105378
 235.314922,   -2.189555
 236.889221,   -2.274972
 238.463521,   -2.361705
 240.037820,   -2.448862
 241.612120,   -2.536444
 243.186419,   -2.624452
 244.760719,   -2.712885
 246.335018,   -2.801744
 247.909317,   -2.891723
 249.483617,   -2.983085
 251.057916,   -3.074886
 252.632216,   -3.165983
 254.206515,   -3.257386
 255.780815,   -3.349229
 257.355114,   -3.441510
 258.929414,   -3.534230
 260.503713,   -3.627775
 262.078013,   -3.722942
 263.652312,   -3.818560
 265.226612,   -3.914628
 266.800911,   -4.011147
 268.375210,   -4.108118
 269.949510,   -4.205541
 271.523809,   -4.303416
 273.098109,   -4.401744
 274.672408,   -4.500433
 276.246708,   -4.600430
 277.821007,   -4.701445
