Ground Distance, Acceleration
   0.000000,    3.303254
   0.000001,    3.303226
   0.000015,    3.303117
   0.000137,    3.302829
   0.000791,    3.302227
   0.003325,    3.301142
   0.007630,    3.300051
   0.013701,    3.298959
   0.021551,    3.297865
   0.031181,    3.296768
   0.042597,    3.295670
   0.055869,    3.294565
   0.070946,    3.293459
   0.087845,    3.292350
   0.106697,    3.291232
   0.127484,    3.290108
   0.150173,    3.288981
   0.174607,    3.287858
   0.201223,    3.286720
   0.229641,    3.285585
   0.259926,    3.284449
   0.292404,    3.283301
   0.327166,    3.282141
   0.363979,    3.280976
   0.403328,    3.279794
   0.444482,    3.278618
   0.487962,    3.277431
   0.533907,    3.276233
   0.581508,    3.275044
   0.631693,    3.273841
   0.684262,    3.272630
   0.738402,    3.271430
   0.795886,    3.270202
   0.855848,    3.268967
   0.919762,    3.267696
   0.985517,    3.266433
   1.054014,    3.265161
   1.124284,    3.263896
   1.197144,    3.262626
   1.273353,    3.261336
   1.352866,    3.260031
   1.435286,    3.258716
   1.519943,    3.257404
   1.607723,    3.256080
   1.698904,    3.254742
   1.793830,    3.253385
   1.891010,    3.252032
   1.992142,    3.250659
   2.097174,    3.249268
   2.204444,    3.247882
   2.316465,    3.246470
   2.432130,    3.245045
   2.550171,    3.243625
   2.672259,    3.242189
   2.797475,    3.240749
   2.924828,    3.239316
   3.057885,    3.237851
   3.194105,    3.236382
   3.334210,    3.234902
   3.363007,    3.234602
   3.380534,    3.234420
   3.391799,    3.234303
   3.398364,    3.234235
   3.404084,    3.234176
   3.409432,    3.234120
   3.414833,    3.234064
   3.419206,    3.234019
   3.422879,    3.233981
   3.423276,    3.233977
   3.423779,    3.233972
   3.424234,    3.233967
   3.426852,    3.233940
   3.439112,    3.233814
   3.474105,    3.233454
   3.567635,    3.232501
   3.707002,    3.231103
   3.861950,    3.229578
   4.020168,    3.228051
   4.183491,    3.226504
   4.350290,    3.224955
   4.522647,    3.223383
   4.697750,    3.221815
   4.876330,    3.220245
   5.060596,    3.218653
   5.248359,    3.217059
   5.441806,    3.215445
   5.640204,    3.213818
   5.842398,    3.212188
   6.049600,    3.210544
   6.261848,    3.208889
   6.480044,    3.207214
   6.700831,    3.205547
   6.927267,    3.203864
   7.158833,    3.202170
   7.396692,    3.200456
   7.637590,    3.198747
   7.885369,    3.197016
   8.136903,    3.195284
   8.395818,    3.193528
   8.658376,    3.191773
   8.926131,    3.190009
   9.199381,    3.188234
   9.477544,    3.186453
   9.763566,    3.184646
  10.054410,    3.182835
  10.349843,    3.181020
  10.651612,    3.179192
  10.959270,    3.177352
  11.272527,    3.175504
  11.589512,    3.173658
  11.915758,    3.171782
  12.246497,    3.169906
  12.584693,    3.168011
  12.927197,    3.166116
  13.276502,    3.164208
  13.633474,    3.162281
  13.705263,    3.161897
  13.751754,    3.161648
  13.896116,    3.160879
  13.897916,    3.160869
  13.898334,    3.160867
  13.898819,    3.160865
  13.902990,    3.160842
  13.925085,    3.160725
  14.033127,    3.160152
  14.364094,    3.158408
  14.740161,    3.156449
  15.120324,    3.154492
  15.509244,    3.152514
  15.903224,    3.150533
  16.307499,    3.148525
  16.716082,    3.146518
  17.133618,    3.144490
  17.555248,    3.142466
  17.984473,    3.140428
  18.418661,    3.138390
  18.858778,    3.136346
  19.307717,    3.134284
  19.762728,    3.132217
  20.229713,    3.130117
  20.700692,    3.128023
  21.177957,    3.125923
  21.661735,    3.123816
  22.151193,    3.121706
  22.650534,    3.119576
  23.158696,    3.117430
  23.672778,    3.115281
  24.198108,    3.113107
  24.725909,    3.110945
  25.264096,    3.108762
  25.809963,    3.106569
  26.364432,    3.104363
  26.925616,    3.102153
  27.494843,    3.099932
  28.070682,    3.097706
  28.654056,    3.095472
  29.245624,    3.093229
  29.846075,    3.090972
  30.457713,    3.088695
  31.072258,    3.086428
  31.701532,    3.084127
  31.726740,    3.084036
  31.750386,    3.083950
  31.767467,    3.083888
  31.768246,    3.083885
  31.774053,    3.083864
  31.781298,    3.083837
  31.821645,    3.083690
  32.013056,    3.082995
  32.647134,    3.080704
  33.293075,    3.078391
  33.949801,    3.076060
  34.611476,    3.073732
  35.286117,    3.071380
  35.968746,    3.069020
  36.654644,    3.066669
  37.346529,    3.064318
  38.049593,    3.061949
  38.770121,    3.059542
  39.494098,    3.057143
  40.222195,    3.054751
  40.964533,    3.052332
  41.713614,    3.049911
  42.474504,    3.047472
  43.241041,    3.045035
  44.018568,    3.042583
  44.805368,    3.040121
  45.598331,    3.037660
  46.399038,    3.035194
  47.213199,    3.032706
  48.040802,    3.030197
  48.872050,    3.027697
  49.716062,    3.025177
  50.568507,    3.022652
  51.433375,    3.020110
  52.311855,    3.017547
  53.196790,    3.014985
  54.088603,    3.012422
  54.987570,    3.009858
  55.899905,    3.007274
  56.820876,    3.004686
  57.006710,    3.004166
  57.103922,    3.003894
  57.172214,    3.003703
  57.430209,    3.002983
  57.431222,    3.002981
  57.432140,    3.002978
  57.441313,    3.002952
  57.497083,    3.002797
  57.795512,    3.001964
  58.652968,    2.999584
  59.598256,    2.996978
  60.560388,    2.994344
  61.526451,    2.991718
  62.504078,    2.989080
  63.495102,    2.986424
  64.496415,    2.983760
  65.507760,    2.981087
  66.527781,    2.978411
  67.554727,    2.975734
  68.596197,    2.973038
  69.648277,    2.970334
  70.708172,    2.967627
  71.779502,    2.964910
  72.863392,    2.962179
  73.963776,    2.959425
  75.068172,    2.956679
  76.183735,    2.953924
  77.307217,    2.951168
  78.448758,    2.948385
  79.595359,    2.945608
  80.752931,    2.942823
  81.921863,    2.940028
  83.108298,    2.937210
  84.300614,    2.934395
  85.502703,    2.931576
  86.718788,    2.928741
  87.940539,    2.925911
  89.173943,    2.923072
  90.423091,    2.920214
  90.674490,    2.919641
  90.870602,    2.919195
  91.064438,    2.918754
