Mach, Climb Angle
   0.300841,    3.153699
   0.303863,    3.187786
   0.306885,    3.212234
   0.309906,    3.214799
   0.312928,    3.225214
   0.315950,    3.225102
   0.318972,    3.223766
   0.321994,    3.222779
   0.325015,    3.214314
   0.328037,    3.205139
   0.331059,    3.196230
   0.334081,    3.185093
   0.337103,    3.169708
   0.340124,    3.154525
   0.343146,    3.139546
   0.346168,    3.124798
   0.349190,    3.108898
   0.352212,    3.093152
   0.355233,    3.077558
   0.358255,    3.062117
   0.361277,    3.042738
   0.364299,    3.023051
   0.367321,    3.003479
   0.370343,    2.984023
   0.373364,    2.964681
   0.376386,    2.941291
   0.379408,    2.917931
   0.382430,    2.898766
   0.385452,    2.879681
   0.388473,    2.860677
   0.391495,    2.840409
   0.394517,    2.817562
   0.397539,    2.794765
   0.400561,    2.772016
   0.403582,    2.749318
   0.406604,    2.726669
   0.409626,    2.704069
   0.412648,    2.676839
   0.415670,    2.651299
   0.418691,    2.627169
   0.421713,    2.603050
   0.424735,    2.578942
   0.427757,    2.554844
   0.430779,    2.530756
   0.433801,    2.504437
   0.436822,    2.474179
   0.439844,    2.443888
   0.442866,    2.413566
   0.445888,    2.383211
   0.448910,    2.353481
   0.451931,    2.326197
   0.454953,    2.298881
   0.457975,    2.271532
   0.460997,    2.241886
   0.464019,    2.209371
   0.467040,    2.176789
   0.470062,    2.144143
   0.473084,    2.111430
   0.476106,    2.078653
   0.479128,    2.045810
   0.482149,    2.012901
   0.485171,    1.980413
   0.488193,    1.947982
   0.491215,    1.915486
   0.494237,    1.879248
   0.497258,    1.840839
   0.500280,    1.802330
   0.503302,    1.763720
   0.506324,    1.725010
   0.509346,    1.686199
   0.512368,    1.647287
   0.515389,    1.608275
   0.518411,    1.569164
   0.521433,    1.529954
   0.524455,    1.490644
   0.527477,    1.451233
   0.530498,    1.411722
   0.533520,    1.371335
   0.536542,    1.326614
   0.539564,    1.281764
   0.542586,    1.236785
   0.545607,    1.191678
   0.548629,    1.146441
   0.551651,    1.101076
   0.554673,    1.056047
   0.557695,    1.010901
   0.560716,    0.965625
   0.563738,    0.920221
   0.566760,    0.874688
   0.569782,    0.829025
   0.572804,    0.783233
   0.575826,    0.737313
   0.578847,    0.691263
   0.581869,    0.645083
   0.584891,    0.598775
   0.587913,    0.549452
   0.590935,    0.498629
   0.593956,    0.447652
   0.596978,    0.396522
   0.600000,    0.345239
