Mach, Climb Angle
   0.242680,    9.339311
   0.248108,    9.347329
   0.253535,    9.344264
   0.258963,    9.348074
   0.264390,    9.344945
   0.269818,    9.332884
   0.275245,    9.322682
   0.280673,    9.308798
   0.286100,    9.287372
   0.291528,    9.260894
   0.296955,    9.229417
   0.302383,    9.192210
   0.307810,    9.148306
   0.313237,    9.098065
   0.318665,    9.043135
   0.324092,    8.983071
   0.329520,    8.916358
   0.334947,    8.845825
   0.340375,    8.771960
   0.345802,    8.694833
   0.351230,    8.612892
   0.356657,    8.528799
   0.362085,    8.442234
   0.367512,    8.352152
   0.372940,    8.260323
   0.378367,    8.164780
   0.383795,    8.068380
   0.389222,    7.967446
   0.394650,    7.865884
   0.400077,    7.760572
   0.405504,    7.653764
   0.410932,    7.544618
   0.416359,    7.432267
   0.421787,    7.319550
   0.427214,    7.204102
   0.432642,    7.087929
   0.438069,    6.971334
   0.443497,    6.853835
   0.448924,    6.738522
   0.454352,    6.622733
   0.459779,    6.507326
   0.465207,    6.395428
   0.470634,    6.283003
   0.476062,    6.171955
   0.481489,    6.061525
   0.486917,    5.950523
   0.492344,    5.839458
   0.497771,    5.730693
   0.503199,    5.618317
   0.508626,    5.504665
   0.514054,    5.391128
   0.519481,    5.276977
   0.524909,    5.162212
   0.530336,    5.042811
   0.535764,    4.922584
   0.541191,    4.801708
   0.546619,    4.680003
   0.552046,    4.557598
   0.557474,    4.433672
   0.562901,    4.306934
   0.568329,    4.179675
   0.573756,    4.051735
   0.579184,    3.923100
   0.584611,    3.793773
   0.590039,    3.663762
   0.595466,    3.531652
   0.600893,    3.396814
   0.606321,    3.261264
   0.611748,    3.124998
   0.617176,    2.988011
   0.622603,    2.850310
   0.628031,    2.711866
   0.633458,    2.572558
   0.638886,    2.432534
   0.644313,    2.288954
   0.649741,    2.143972
   0.655168,    1.998249
   0.660596,    1.851784
   0.666023,    1.704745
   0.671451,    1.556978
   0.676878,    1.408467
   0.682306,    1.260563
   0.687733,    1.112253
   0.693160,    0.963197
   0.698588,    0.813950
   0.704015,    0.662420
   0.709443,    0.510120
   0.714870,    0.357305
   0.720298,    0.203925
   0.725725,    0.049772
   0.731153,   -0.105530
   0.736580,   -0.262100
   0.742008,   -0.419447
   0.747435,   -0.578006
   0.752863,   -0.738320
   0.758290,   -0.899413
   0.763718,   -1.061345
   0.769145,   -1.224307
   0.774573,   -1.388053
   0.780000,   -1.554473
