Mach, Climb Angle
   0.354133,    3.329759
   0.358435,    3.361186
   0.362736,    3.389986
   0.367038,    3.415610
   0.371340,    3.438006
   0.375641,    3.458522
   0.379943,    3.476846
   0.384245,    3.492549
   0.388546,    3.505810
   0.392848,    3.517436
   0.397150,    3.526566
   0.401451,    3.533168
   0.405753,    3.537936
   0.410055,    3.541717
   0.414357,    3.542575
   0.418658,    3.542066
   0.422960,    3.540005
   0.427262,    3.537087
   0.431563,    3.533722
   0.435865,    3.527925
   0.440167,    3.520851
   0.444468,    3.515533
   0.448770,    3.508904
   0.453072,    3.501140
   0.457373,    3.491479
   0.461675,    3.484577
   0.465977,    3.476257
   0.470278,    3.466691
   0.474580,    3.456104
   0.478882,    3.445946
   0.483184,    3.435795
   0.487485,    3.422768
   0.491787,    3.409796
   0.496089,    3.395268
   0.500390,    3.379381
   0.504692,    3.363526
   0.508994,    3.345087
   0.513295,    3.325293
   0.517597,    3.305508
   0.521899,    3.282926
   0.526200,    3.260198
   0.530502,    3.236998
   0.534804,    3.211294
   0.539105,    3.185280
   0.543407,    3.159404
   0.547709,    3.132536
   0.552011,    3.104438
   0.556312,    3.076281
   0.560614,    3.048425
   0.564916,    3.018902
   0.569217,    2.989133
   0.573519,    2.959287
   0.577821,    2.929407
   0.582122,    2.897042
   0.586424,    2.864531
   0.590726,    2.831923
   0.595027,    2.798986
   0.599329,    2.764058
   0.603631,    2.728139
   0.607932,    2.692105
   0.612234,    2.655916
   0.616536,    2.619569
   0.620838,    2.581081
   0.625139,    2.542116
   0.629441,    2.503080
   0.633743,    2.463963
   0.638044,    2.424716
   0.642346,    2.384121
   0.646648,    2.342212
   0.650949,    2.300087
   0.655251,    2.257816
   0.659553,    2.215399
   0.663854,    2.172919
   0.668156,    2.129081
   0.672458,    2.084143
   0.676759,    2.039045
   0.681061,    1.994166
   0.685363,    1.949276
   0.689665,    1.904224
   0.693966,    1.859012
   0.698268,    1.812301
   0.702570,    1.765177
   0.706871,    1.717880
   0.711173,    1.670409
   0.715475,    1.623100
   0.719776,    1.575683
   0.724078,    1.528091
   0.728380,    1.480074
   0.732681,    1.430235
   0.736983,    1.380224
   0.741285,    1.330026
   0.745586,    1.279644
   0.749888,    1.228940
   0.754190,    1.178046
   0.758492,    1.126965
   0.762793,    1.075703
   0.767095,    1.024043
   0.771397,    0.970668
   0.775698,    0.917098
   0.780000,    0.863395
