Speed (TAS), Efficiency
 287.371361,   17.691213
 288.040937,   17.710205
 288.710512,   17.729281
 289.380087,   17.748444
 290.049663,   17.767692
 290.719238,   17.787027
 291.388814,   17.802157
 292.058389,   17.815333
 292.727964,   17.828560
 293.397540,   17.841836
 294.067115,   17.855162
 294.736691,   17.867753
 295.406266,   17.876374
 296.075841,   17.885022
 296.745417,   17.893699
 297.414992,   17.902403
 298.084568,   17.911136
 298.754143,   17.917061
 299.423718,   17.919306
 300.093294,   17.921556
 300.762869,   17.923813
 301.432445,   17.926075
 302.102020,   17.928342
 302.771595,   17.929359
 303.441171,   17.929013
 304.110746,   17.928665
 304.780322,   17.928317
 305.449897,   17.927968
 306.119472,   17.927618
 306.789048,   17.926565
 307.458623,   17.923725
 308.128199,   17.920879
 308.797774,   17.918028
 309.467349,   17.915172
 310.136925,   17.912310
 310.806500,   17.909444
 311.476076,   17.904534
 312.145651,   17.899189
 312.815226,   17.893837
 313.484802,   17.888476
 314.154377,   17.883107
 314.823953,   17.877730
 315.493528,   17.872091
 316.163103,   17.864015
 316.832679,   17.855928
 317.502254,   17.847832
 318.171830,   17.839726
 318.841405,   17.831611
 319.510980,   17.823485
 320.180556,   17.815175
 320.850131,   17.804310
 321.519707,   17.793436
 322.189282,   17.782553
 322.858857,   17.771661
 323.528433,   17.760759
 324.198008,   17.749849
 324.867584,   17.738929
 325.537159,   17.725914
 326.206734,   17.712065
 326.876310,   17.698210
 327.545885,   17.684348
 328.215461,   17.670480
 328.885036,   17.656605
 329.554611,   17.642724
 330.224187,   17.628788
 330.893762,   17.612801
 331.563338,   17.596810
 332.232913,   17.580816
 332.902488,   17.564819
 333.572064,   17.548818
 334.241639,   17.532815
 334.911215,   17.516809
 335.580790,   17.500801
 336.250365,   17.482779
 336.919941,   17.464680
 337.589516,   17.446583
 338.259092,   17.428487
 338.928667,   17.410392
 339.598242,   17.392300
 340.267818,   17.374210
 340.937393,   17.356121
 341.606969,   17.337119
 342.276544,   17.317165
 342.946119,   17.297217
 343.615695,   17.277277
 344.285270,   17.257344
 344.954846,   17.237418
 345.624421,   17.217499
 346.293996,   17.197588
 346.963572,   17.177685
 347.633147,   17.156743
 348.302723,   17.135036
 348.972298,   17.113343
 349.641873,   17.091663
 350.311449,   17.069997
 350.981024,   17.048344
 351.650600,   17.026705
 352.320175,   17.005080
 352.989750,   16.983469
 353.659326,   16.961543
