Ground Roll Distance, Horizontal Forces
   0.000000, 1374.131123
   0.000000, 1385.647157
   0.000000, 1465.380928
   0.000000, 1481.018943
   0.000000, 1496.556060
   0.000000, 1511.993126
   0.000000, 1527.330978
   0.000000, 1530.386716
   0.000000, 1530.668599
   0.000000, 1530.681984
   0.000000, 1530.693635
   0.000000, 1530.695829
   0.000000, 15306.983950
   0.000000, 15307.008525
   0.000000, 15307.254272
   0.000000, 15309.711762
   0.000000, 15334.288514
   0.000000, 15580.237277
   0.000000, 17233.147996
   0.000000, 18894.574720
   0.000000, 20558.381061
   0.000000, 22217.947171
   0.000000, 23866.196937
   0.000000, 25495.634841
   0.000000, 27098.392857
   0.000000, 28666.287541
   0.000000, 30190.887195
   0.000000, 31663.588719
   0.000000, 33075.703460
   0.000000, 34418.551030
   0.000000, 35683.559751
   0.000000, 36862.372087
   0.000000, 37946.953108
   0.000000, 38929.699834
   0.000000, 39803.549080
   0.000000, 40562.081333
   0.000000, 41199.618151
   0.000000, 41711.310631
   0.000000, 42093.216633
   0.000000, 42342.364672
   0.000000, 42456.802744
   0.000000, 42464.834671
